subject	run	condition	feature	value
sub-30	6	passive	reg_anterior_insula_R	232.4418129453116
sub-30	6	passive	reg_anterior_insula_R	1714.7707523543772
sub-30	6	passive	reg_anterior_insula_R	7999.620732238611
sub-30	6	passive	reg_anterior_insula_R	-1688.3541039946358
sub-30	6	passive	reg_anterior_insula_R	1957.8714927660112
sub-30	6	passive	reg_anterior_insula_R	621.2001573172001
sub-30	6	passive	reg_anterior_insula_R	1221.4958937089689
sub-30	6	passive	reg_anterior_insula_R	1150.2245519464375
sub-30	6	passive	reg_anterior_insula_R	-2379.58713540034
sub-30	6	passive	reg_anterior_insula_R	1000.2648409635858
sub-30	7	up	reg_anterior_insula_R	3898.067490876252
sub-30	7	up	reg_anterior_insula_R	5045.003914470915
sub-30	7	up	reg_anterior_insula_R	233.65489637101012
sub-30	7	up	reg_anterior_insula_R	2286.5499060362417
sub-30	7	up	reg_anterior_insula_R	2947.265109820956
sub-30	7	up	reg_anterior_insula_R	-1218.7345419815902
sub-30	7	up	reg_anterior_insula_R	-619.6023742434118
sub-30	7	up	reg_anterior_insula_R	766.6267294875083
sub-30	7	up	reg_anterior_insula_R	1597.2367489124626
sub-30	7	up	reg_anterior_insula_R	3832.562419254078
sub-30	8	passive	reg_anterior_insula_R	3565.4540828401387
sub-30	8	passive	reg_anterior_insula_R	1236.8161504720829
sub-30	8	passive	reg_anterior_insula_R	2305.7264129299137
sub-30	8	passive	reg_anterior_insula_R	2398.292257789213
sub-30	8	passive	reg_anterior_insula_R	-2364.7046366753784
sub-30	8	passive	reg_anterior_insula_R	2826.407265688478
sub-30	8	passive	reg_anterior_insula_R	2346.343069667202
sub-30	8	passive	reg_anterior_insula_R	1701.3844090252278
sub-30	8	passive	reg_anterior_insula_R	4221.446683246706
sub-30	8	passive	reg_anterior_insula_R	-2508.5328702843326
sub-30	8	passive	reg_anterior_insula_R	2646.229201287082
sub-30	9	passive	reg_anterior_insula_R	2772.74516682169
sub-30	9	passive	reg_anterior_insula_R	2736.8140465074616
sub-30	9	passive	reg_anterior_insula_R	-119.42852947353548
sub-30	9	passive	reg_anterior_insula_R	442.2726134508012
sub-30	9	passive	reg_anterior_insula_R	503.7816135120697
sub-30	9	passive	reg_anterior_insula_R	3134.6918248708644
sub-30	9	passive	reg_anterior_insula_R	-603.9931763032473
sub-30	9	passive	reg_anterior_insula_R	5944.538155046004
sub-30	9	passive	reg_anterior_insula_R	-2424.011992718297
sub-30	9	passive	reg_anterior_insula_R	2408.8166059785053
sub-30	9	passive	reg_anterior_insula_R	-3133.790783911456
sub-31	1	passive	reg_anterior_insula_R	-2485.632871585829
sub-31	1	passive	reg_anterior_insula_R	1964.212701592404
sub-31	1	passive	reg_anterior_insula_R	2089.3121820157285
sub-31	1	passive	reg_anterior_insula_R	1244.7481794587693
sub-31	1	passive	reg_anterior_insula_R	1015.1788513118664
sub-31	1	passive	reg_anterior_insula_R	1376.298319594087
sub-31	1	passive	reg_anterior_insula_R	784.4543149969704
sub-31	1	passive	reg_anterior_insula_R	-1205.550761413433
sub-31	1	passive	reg_anterior_insula_R	1183.0284164135264
sub-31	1	passive	reg_anterior_insula_R	1256.9432765353686
sub-31	1	passive	reg_anterior_insula_R	1730.0604852624149
sub-31	2	passive	reg_anterior_insula_R	1123.5764620674672
sub-31	2	passive	reg_anterior_insula_R	1545.3124192174364
sub-31	2	passive	reg_anterior_insula_R	2503.2061863486497
sub-31	2	passive	reg_anterior_insula_R	1678.6037674744257
sub-31	2	passive	reg_anterior_insula_R	-593.9211108667641
sub-31	2	passive	reg_anterior_insula_R	1114.9776214480644
sub-31	2	passive	reg_anterior_insula_R	2228.3112570570047
sub-31	2	passive	reg_anterior_insula_R	1429.2642365595166
sub-31	2	passive	reg_anterior_insula_R	1979.59773858242
sub-31	2	passive	reg_anterior_insula_R	1304.7414026199167
sub-31	2	passive	reg_anterior_insula_R	393.896179653184
sub-31	3	down	reg_anterior_insula_R	524.6605460814972
sub-31	3	down	reg_anterior_insula_R	-912.4506245188932
sub-31	3	down	reg_anterior_insula_R	-106.70182372038109
sub-31	3	down	reg_anterior_insula_R	576.6564778264401
sub-31	3	down	reg_anterior_insula_R	816.430753981962
sub-31	3	down	reg_anterior_insula_R	-477.3319864044552
sub-31	3	down	reg_anterior_insula_R	-240.10972250791747
sub-31	3	down	reg_anterior_insula_R	-117.73569028703878
sub-31	3	down	reg_anterior_insula_R	1143.912839239114
sub-31	3	down	reg_anterior_insula_R	-336.3773502478143
sub-31	4	passive	reg_anterior_insula_R	1462.7823231838893
sub-31	4	passive	reg_anterior_insula_R	2389.177993944304
sub-31	4	passive	reg_anterior_insula_R	2568.374943176321
sub-31	4	passive	reg_anterior_insula_R	234.87907263630404
sub-31	4	passive	reg_anterior_insula_R	796.0754457751755
sub-31	4	passive	reg_anterior_insula_R	2194.298051622497
sub-31	4	passive	reg_anterior_insula_R	689.6776733204479
sub-31	4	passive	reg_anterior_insula_R	360.2793054822141
sub-31	4	passive	reg_anterior_insula_R	3617.8498182133553
sub-31	4	passive	reg_anterior_insula_R	-436.59656486978565
sub-31	4	passive	reg_anterior_insula_R	25.47297603429979
sub-31	5	passive	reg_anterior_insula_R	2049.083511496956
sub-31	5	passive	reg_anterior_insula_R	2106.435812430464
sub-31	5	passive	reg_anterior_insula_R	2248.3513596185694
sub-31	5	passive	reg_anterior_insula_R	1539.222720524729
sub-31	5	passive	reg_anterior_insula_R	1093.2830070300406
sub-31	5	passive	reg_anterior_insula_R	464.4218606751165
sub-31	5	passive	reg_anterior_insula_R	1762.8518728213803
sub-31	5	passive	reg_anterior_insula_R	1433.9974719986676
sub-31	5	passive	reg_anterior_insula_R	1072.5185173199309
sub-31	5	passive	reg_anterior_insula_R	446.4570218404788
sub-31	5	passive	reg_anterior_insula_R	426.2384738997371
sub-31	6	passive	reg_anterior_insula_R	692.1778211552173
sub-31	6	passive	reg_anterior_insula_R	1449.5139750067378
sub-31	6	passive	reg_anterior_insula_R	-1479.7493887034325
sub-31	6	passive	reg_anterior_insula_R	1166.3373986369834
sub-31	6	passive	reg_anterior_insula_R	1372.5405244295066
sub-31	6	passive	reg_anterior_insula_R	337.24574215948087
sub-31	6	passive	reg_anterior_insula_R	1563.0055905198242
sub-31	6	passive	reg_anterior_insula_R	-373.8290826515604
sub-31	6	passive	reg_anterior_insula_R	694.7159994860958
sub-31	6	passive	reg_anterior_insula_R	2114.161101863974
sub-31	6	passive	reg_anterior_insula_R	-15.680242934096896
sub-31	7	up	reg_anterior_insula_R	133.5757672560503
sub-31	7	up	reg_anterior_insula_R	1964.7495138171907
sub-31	7	up	reg_anterior_insula_R	1607.0085421444223
sub-31	7	up	reg_anterior_insula_R	2240.6912871231307
sub-31	7	up	reg_anterior_insula_R	1680.141669340106
sub-31	7	up	reg_anterior_insula_R	1182.1891444955727
sub-31	7	up	reg_anterior_insula_R	828.9110115125768
sub-31	7	up	reg_anterior_insula_R	3259.2305959854566
sub-31	7	up	reg_anterior_insula_R	610.9091001728375
sub-31	7	up	reg_anterior_insula_R	1386.246979577937
sub-31	8	passive	reg_anterior_insula_R	755.7358209758404
sub-31	8	passive	reg_anterior_insula_R	-14.71721911771874
sub-31	8	passive	reg_anterior_insula_R	1271.878384647007
sub-31	8	passive	reg_anterior_insula_R	2229.488148085314
sub-31	8	passive	reg_anterior_insula_R	695.4307093302414
sub-31	8	passive	reg_anterior_insula_R	211.97542343023088
sub-31	8	passive	reg_anterior_insula_R	2354.8742386823906
sub-31	8	passive	reg_anterior_insula_R	2624.667048117006
sub-31	8	passive	reg_anterior_insula_R	345.07208658400486
sub-31	8	passive	reg_anterior_insula_R	2033.3956998318165
sub-31	8	passive	reg_anterior_insula_R	-892.6499631890274
sub-31	9	passive	reg_anterior_insula_R	1110.8318341508498
sub-31	9	passive	reg_anterior_insula_R	735.1497620729397
sub-31	9	passive	reg_anterior_insula_R	-1446.137753849307
sub-31	9	passive	reg_anterior_insula_R	923.8040139802124
sub-31	9	passive	reg_anterior_insula_R	374.4960031698338
sub-31	9	passive	reg_anterior_insula_R	1338.675022686468
sub-31	9	passive	reg_anterior_insula_R	-688.6759882979513
sub-31	9	passive	reg_anterior_insula_R	257.1428425691174
sub-31	9	passive	reg_anterior_insula_R	-148.95978739230486
sub-31	9	passive	reg_anterior_insula_R	-250.22124160636488
sub-31	9	passive	reg_anterior_insula_R	-1030.8811193740476
sub-32	1	passive	reg_anterior_insula_R	-1184.38111349039
sub-32	1	passive	reg_anterior_insula_R	-64.47628516697068
sub-32	1	passive	reg_anterior_insula_R	1547.1501230716476
sub-32	1	passive	reg_anterior_insula_R	206.4669344067133
sub-32	1	passive	reg_anterior_insula_R	179.68552081347934
sub-32	1	passive	reg_anterior_insula_R	1000.6126201178996
sub-32	1	passive	reg_anterior_insula_R	1202.9937835210549
sub-32	1	passive	reg_anterior_insula_R	451.3217594348298
sub-32	1	passive	reg_anterior_insula_R	-800.1085276008289
sub-32	1	passive	reg_anterior_insula_R	-579.7743126508612
sub-32	1	passive	reg_anterior_insula_R	593.390620491391
sub-32	2	passive	reg_anterior_insula_R	1502.780587935209
sub-32	2	passive	reg_anterior_insula_R	1979.465379928392
sub-32	2	passive	reg_anterior_insula_R	-150.4001965890202
sub-32	2	passive	reg_anterior_insula_R	546.5315702243133
sub-32	2	passive	reg_anterior_insula_R	591.0981287646591
sub-32	2	passive	reg_anterior_insula_R	-328.7075693289771
sub-32	2	passive	reg_anterior_insula_R	179.2198194256871
sub-32	2	passive	reg_anterior_insula_R	589.5053988226264
sub-32	2	passive	reg_anterior_insula_R	299.70804749452964
sub-32	2	passive	reg_anterior_insula_R	1596.318541075416
sub-32	2	passive	reg_anterior_insula_R	-596.4934597669417
sub-32	3	down	reg_anterior_insula_R	-855.3479730662963
sub-32	3	down	reg_anterior_insula_R	1268.112990422935
sub-32	3	down	reg_anterior_insula_R	-1693.4867239444648
sub-32	3	down	reg_anterior_insula_R	1028.2854599038546
sub-32	3	down	reg_anterior_insula_R	-119.7400862408067
sub-32	3	down	reg_anterior_insula_R	-716.1158769853005
sub-32	3	down	reg_anterior_insula_R	107.69028406244252
sub-32	3	down	reg_anterior_insula_R	-741.3727470180811
sub-32	3	down	reg_anterior_insula_R	-681.9641225185715
sub-32	3	down	reg_anterior_insula_R	511.5198139889799
sub-32	4	passive	reg_anterior_insula_R	509.0605877675662
sub-32	4	passive	reg_anterior_insula_R	1221.2928169309434
sub-32	4	passive	reg_anterior_insula_R	2940.6372081620902
sub-32	4	passive	reg_anterior_insula_R	263.3633791274451
sub-32	4	passive	reg_anterior_insula_R	2128.6211330420865
sub-32	4	passive	reg_anterior_insula_R	546.2104013838089
sub-32	4	passive	reg_anterior_insula_R	317.0961244862156
sub-32	4	passive	reg_anterior_insula_R	857.6363751996832
sub-32	4	passive	reg_anterior_insula_R	260.86990471475474
sub-32	4	passive	reg_anterior_insula_R	-891.6241665643938
sub-32	4	passive	reg_anterior_insula_R	1180.9308556676117
sub-32	5	passive	reg_anterior_insula_R	2082.9015316875075
sub-32	5	passive	reg_anterior_insula_R	-2800.331939897267
sub-32	5	passive	reg_anterior_insula_R	-870.5216760791955
sub-32	5	passive	reg_anterior_insula_R	601.1759936974158
sub-32	5	passive	reg_anterior_insula_R	26.187275402629894
sub-32	5	passive	reg_anterior_insula_R	-2676.699850147299
sub-32	5	passive	reg_anterior_insula_R	-121.7916086004443
sub-32	5	passive	reg_anterior_insula_R	-1399.8409803095103
sub-32	5	passive	reg_anterior_insula_R	-674.2752337943405
sub-32	5	passive	reg_anterior_insula_R	-991.5441694821913
sub-32	5	passive	reg_anterior_insula_R	-528.2985389689638
sub-32	6	passive	reg_anterior_insula_R	-1587.0172911012942
sub-32	6	passive	reg_anterior_insula_R	2233.340015136726
sub-32	6	passive	reg_anterior_insula_R	-68.91729626365964
sub-32	6	passive	reg_anterior_insula_R	-553.7302892599982
sub-32	6	passive	reg_anterior_insula_R	-723.5904239950623
sub-32	6	passive	reg_anterior_insula_R	369.1105381601592
sub-32	6	passive	reg_anterior_insula_R	-940.2163598306524
sub-32	6	passive	reg_anterior_insula_R	-1556.9603913200626
sub-32	6	passive	reg_anterior_insula_R	419.1746641914324
sub-32	6	passive	reg_anterior_insula_R	-1912.42441078226
sub-32	6	passive	reg_anterior_insula_R	-4167.169853991283
sub-32	7	up	reg_anterior_insula_R	1514.392455406396
sub-32	7	up	reg_anterior_insula_R	-1140.0161947593278
sub-32	7	up	reg_anterior_insula_R	2000.8326718962408
sub-32	7	up	reg_anterior_insula_R	-44.940360500721
sub-32	7	up	reg_anterior_insula_R	-112.8976478200268
sub-32	7	up	reg_anterior_insula_R	600.5080292656558
sub-32	7	up	reg_anterior_insula_R	665.3380909519801
sub-32	7	up	reg_anterior_insula_R	-597.009142931638
sub-32	7	up	reg_anterior_insula_R	567.7121166137622
sub-32	7	up	reg_anterior_insula_R	-1292.648174489088
sub-32	8	passive	reg_anterior_insula_R	1655.6427760559309
sub-32	8	passive	reg_anterior_insula_R	135.13669620939618
sub-32	8	passive	reg_anterior_insula_R	-1563.069246929881
sub-32	8	passive	reg_anterior_insula_R	-1122.9105818882144
sub-32	8	passive	reg_anterior_insula_R	708.8231880721705
sub-32	8	passive	reg_anterior_insula_R	-2392.5550237909847
sub-32	8	passive	reg_anterior_insula_R	1047.9990486658617
sub-32	8	passive	reg_anterior_insula_R	-1439.6535110790792
sub-32	8	passive	reg_anterior_insula_R	-2431.4276138709392
sub-32	8	passive	reg_anterior_insula_R	532.3733953980918
sub-32	8	passive	reg_anterior_insula_R	-1435.9841534193692
sub-32	9	passive	reg_anterior_insula_R	2876.157634381707
sub-32	9	passive	reg_anterior_insula_R	1594.3391767569046
sub-32	9	passive	reg_anterior_insula_R	859.6884976491501
sub-32	9	passive	reg_anterior_insula_R	1650.7411169836032
sub-32	9	passive	reg_anterior_insula_R	842.8934664543176
sub-32	9	passive	reg_anterior_insula_R	2679.833959015632
sub-32	9	passive	reg_anterior_insula_R	-822.4794225802816
sub-32	9	passive	reg_anterior_insula_R	1227.238206864583
sub-32	9	passive	reg_anterior_insula_R	-185.42301901205428
sub-32	9	passive	reg_anterior_insula_R	1124.6201243135038
sub-32	9	passive	reg_anterior_insula_R	-83.93443848333118
sub-33	1	passive	reg_anterior_insula_R	1394.0459149472915
sub-33	1	passive	reg_anterior_insula_R	2517.6205202772035
sub-33	1	passive	reg_anterior_insula_R	954.0749371218216
sub-33	1	passive	reg_anterior_insula_R	1699.3481396252032
sub-33	1	passive	reg_anterior_insula_R	327.1154282315947
sub-33	1	passive	reg_anterior_insula_R	-67.08268787831548
sub-33	1	passive	reg_anterior_insula_R	1924.0331743353072
sub-33	1	passive	reg_anterior_insula_R	-328.0686131910561
sub-33	1	passive	reg_anterior_insula_R	1550.6076958471258
sub-33	1	passive	reg_anterior_insula_R	2419.398721493392
sub-33	1	passive	reg_anterior_insula_R	-115.98504415302888
sub-33	2	passive	reg_anterior_insula_R	1012.3428262308176
sub-33	2	passive	reg_anterior_insula_R	1116.83327975395
sub-33	2	passive	reg_anterior_insula_R	451.3214672788181
sub-33	2	passive	reg_anterior_insula_R	715.5964993009384
sub-33	2	passive	reg_anterior_insula_R	2161.114968641983
sub-33	2	passive	reg_anterior_insula_R	-594.6051008534769
sub-33	2	passive	reg_anterior_insula_R	2344.215325757359
sub-33	2	passive	reg_anterior_insula_R	1480.6789983105946
sub-33	2	passive	reg_anterior_insula_R	-95.22927572746266
sub-33	2	passive	reg_anterior_insula_R	1324.968799363567
sub-33	2	passive	reg_anterior_insula_R	1496.7782938835553
sub-33	3	down	reg_anterior_insula_R	1811.531277880524
sub-33	3	down	reg_anterior_insula_R	2786.337947844608
sub-33	3	down	reg_anterior_insula_R	845.4299398926946
sub-33	3	down	reg_anterior_insula_R	1736.7064742549082
sub-33	3	down	reg_anterior_insula_R	970.6469918686962
sub-33	3	down	reg_anterior_insula_R	2713.06632409915
sub-33	3	down	reg_anterior_insula_R	2361.0599511907203
sub-33	3	down	reg_anterior_insula_R	1362.251380258872
sub-33	3	down	reg_anterior_insula_R	730.4304860920238
sub-33	3	down	reg_anterior_insula_R	2107.507953290151
sub-33	4	passive	reg_anterior_insula_R	3766.556664609096
sub-33	4	passive	reg_anterior_insula_R	-224.5996586327556
sub-33	4	passive	reg_anterior_insula_R	813.4524665602084
sub-33	4	passive	reg_anterior_insula_R	1696.061286802542
sub-33	4	passive	reg_anterior_insula_R	30.95976719858004
sub-33	4	passive	reg_anterior_insula_R	-0.5661704249123432
sub-33	4	passive	reg_anterior_insula_R	862.9229376688236
sub-33	4	passive	reg_anterior_insula_R	-1110.3674637569784
sub-33	4	passive	reg_anterior_insula_R	623.4187160805213
sub-33	4	passive	reg_anterior_insula_R	982.5138942493654
sub-33	4	passive	reg_anterior_insula_R	669.2088621006333
sub-33	5	passive	reg_anterior_insula_R	1277.823605538921
sub-33	5	passive	reg_anterior_insula_R	393.1343662095314
sub-33	5	passive	reg_anterior_insula_R	1893.429343246528
sub-33	5	passive	reg_anterior_insula_R	1226.102362033067
sub-33	5	passive	reg_anterior_insula_R	892.7368097201252
sub-33	5	passive	reg_anterior_insula_R	1765.579359295266
sub-33	5	passive	reg_anterior_insula_R	-749.8267506083321
sub-33	5	passive	reg_anterior_insula_R	775.423105407101
sub-33	5	passive	reg_anterior_insula_R	1523.089899896525
sub-33	5	passive	reg_anterior_insula_R	825.390487319256
sub-33	5	passive	reg_anterior_insula_R	-3477.964920220362
sub-33	6	passive	reg_anterior_insula_R	586.1853423539214
sub-33	6	passive	reg_anterior_insula_R	151.2854501384827
sub-33	6	passive	reg_anterior_insula_R	485.6709882462546
sub-33	6	passive	reg_anterior_insula_R	1362.3806789151831
sub-33	6	passive	reg_anterior_insula_R	-964.0085235002334
sub-33	6	passive	reg_anterior_insula_R	-1064.8050862831003
sub-33	6	passive	reg_anterior_insula_R	1267.5995956154168
sub-33	6	passive	reg_anterior_insula_R	1199.994387772255
sub-33	6	passive	reg_anterior_insula_R	680.9267157496815
sub-33	6	passive	reg_anterior_insula_R	1138.2713084001862
sub-33	6	passive	reg_anterior_insula_R	-1391.3897970784749
sub-33	7	up	reg_anterior_insula_R	-957.3623400293654
sub-33	7	up	reg_anterior_insula_R	-1390.392732120109
sub-33	7	up	reg_anterior_insula_R	103.83473945217156
sub-33	7	up	reg_anterior_insula_R	259.392073925078
sub-33	7	up	reg_anterior_insula_R	-127.44128081511052
sub-33	7	up	reg_anterior_insula_R	896.3849346896495
sub-33	7	up	reg_anterior_insula_R	-1290.8956731241042
sub-33	7	up	reg_anterior_insula_R	-2644.937449307763
sub-33	7	up	reg_anterior_insula_R	1654.2691758622527
sub-33	7	up	reg_anterior_insula_R	1284.4738253861217
sub-33	8	passive	reg_anterior_insula_R	-281.59906813308044
sub-33	8	passive	reg_anterior_insula_R	-1600.031172441093
sub-33	8	passive	reg_anterior_insula_R	1190.9018242417096
sub-33	8	passive	reg_anterior_insula_R	1138.344360676576
sub-33	8	passive	reg_anterior_insula_R	237.2387375125764
sub-33	8	passive	reg_anterior_insula_R	479.8614467134557
sub-33	8	passive	reg_anterior_insula_R	-1518.6748522106827
sub-33	8	passive	reg_anterior_insula_R	663.5793797930883
sub-33	8	passive	reg_anterior_insula_R	32.89410121188121
sub-33	8	passive	reg_anterior_insula_R	-806.199576071429
sub-33	8	passive	reg_anterior_insula_R	2211.2252371498107
sub-33	9	passive	reg_anterior_insula_R	-261.0353599899172
sub-33	9	passive	reg_anterior_insula_R	2334.505053527308
sub-33	9	passive	reg_anterior_insula_R	-11.966787926123288
sub-33	9	passive	reg_anterior_insula_R	978.2317497215072
sub-33	9	passive	reg_anterior_insula_R	1012.7734235343514
sub-33	9	passive	reg_anterior_insula_R	1617.3366171244488
sub-33	9	passive	reg_anterior_insula_R	1715.1601566549762
sub-33	9	passive	reg_anterior_insula_R	372.306601282271
sub-33	9	passive	reg_anterior_insula_R	743.0141888600992
sub-33	9	passive	reg_anterior_insula_R	387.4173199839479
sub-33	9	passive	reg_anterior_insula_R	1160.0590497010417
sub-01	1	passive	reg_pgACC_rACC	859.3372983398222
sub-01	1	passive	reg_pgACC_rACC	-25.09579473754536
sub-01	1	passive	reg_pgACC_rACC	776.9364242975898
sub-01	1	passive	reg_pgACC_rACC	-929.5163786900756
sub-01	1	passive	reg_pgACC_rACC	924.6049248789022
sub-01	1	passive	reg_pgACC_rACC	-199.6367813993602
sub-01	1	passive	reg_pgACC_rACC	77.81599608306897
sub-01	1	passive	reg_pgACC_rACC	1000.867861727298
sub-01	1	passive	reg_pgACC_rACC	-53.6709769390036
sub-01	1	passive	reg_pgACC_rACC	42.17513155832421
sub-01	1	passive	reg_pgACC_rACC	-1058.016488630412
sub-01	2	passive	reg_pgACC_rACC	92.80060588515698
sub-01	2	passive	reg_pgACC_rACC	-764.680278697755
sub-01	2	passive	reg_pgACC_rACC	1536.2963781366452
sub-01	2	passive	reg_pgACC_rACC	-1022.3852012769604
sub-01	2	passive	reg_pgACC_rACC	800.9725008366049
sub-01	2	passive	reg_pgACC_rACC	-969.9688933342856
sub-01	2	passive	reg_pgACC_rACC	-1971.315437072221
sub-01	2	passive	reg_pgACC_rACC	-397.4384668186926
sub-01	2	passive	reg_pgACC_rACC	-664.3823519924008
sub-01	2	passive	reg_pgACC_rACC	1618.2191003884209
sub-01	2	passive	reg_pgACC_rACC	567.7369395389906
sub-01	3	up	reg_pgACC_rACC	-3377.320922646979
sub-01	3	up	reg_pgACC_rACC	150.29427799130235
sub-01	3	up	reg_pgACC_rACC	1365.6954947242757
sub-01	3	up	reg_pgACC_rACC	251.2464208551573
sub-01	3	up	reg_pgACC_rACC	85.543429346013
sub-01	3	up	reg_pgACC_rACC	266.5096904805014
sub-01	3	up	reg_pgACC_rACC	-667.9516448613322
sub-01	3	up	reg_pgACC_rACC	-379.6769219417765
sub-01	3	up	reg_pgACC_rACC	390.8282241712409
sub-01	3	up	reg_pgACC_rACC	1072.672263128945
sub-01	4	passive	reg_pgACC_rACC	-4323.403360999895
sub-01	4	passive	reg_pgACC_rACC	143.85061387027508
sub-01	4	passive	reg_pgACC_rACC	-746.4503746397468
sub-01	4	passive	reg_pgACC_rACC	-1642.7638370304812
sub-01	4	passive	reg_pgACC_rACC	1052.6937574486565
sub-01	4	passive	reg_pgACC_rACC	-679.4347123954467
sub-01	4	passive	reg_pgACC_rACC	-810.6599443061414
sub-01	4	passive	reg_pgACC_rACC	2219.0565693566787
sub-01	4	passive	reg_pgACC_rACC	87.00505573679538
sub-01	4	passive	reg_pgACC_rACC	-1755.9972818158894
sub-01	4	passive	reg_pgACC_rACC	1634.6548152230937
sub-01	5	passive	reg_pgACC_rACC	1975.563030943224
sub-01	5	passive	reg_pgACC_rACC	306.40793341249446
sub-01	5	passive	reg_pgACC_rACC	2018.938711992756
sub-01	5	passive	reg_pgACC_rACC	-411.46183350631327
sub-01	5	passive	reg_pgACC_rACC	-950.3791426636416
sub-01	5	passive	reg_pgACC_rACC	-2381.94184995841
sub-01	5	passive	reg_pgACC_rACC	-1064.7579982359948
sub-01	5	passive	reg_pgACC_rACC	-1590.0308262411709
sub-01	5	passive	reg_pgACC_rACC	-3473.119412217369
sub-01	5	passive	reg_pgACC_rACC	1992.930983950082
sub-01	5	passive	reg_pgACC_rACC	-1751.6675941200692
sub-01	6	passive	reg_pgACC_rACC	1262.441564620962
sub-01	6	passive	reg_pgACC_rACC	212.4675734431796
sub-01	6	passive	reg_pgACC_rACC	4373.604529443828
sub-01	6	passive	reg_pgACC_rACC	379.7447168758568
sub-01	6	passive	reg_pgACC_rACC	1985.4045053705267
sub-01	6	passive	reg_pgACC_rACC	833.0597535255262
sub-01	6	passive	reg_pgACC_rACC	-338.7546098098624
sub-01	6	passive	reg_pgACC_rACC	-291.27159468198715
sub-01	6	passive	reg_pgACC_rACC	2229.456057903546
sub-01	6	passive	reg_pgACC_rACC	-1210.871692483105
sub-01	6	passive	reg_pgACC_rACC	180.9679724538073
sub-01	7	down	reg_pgACC_rACC	673.7497906021406
sub-01	7	down	reg_pgACC_rACC	445.0506085226316
sub-01	7	down	reg_pgACC_rACC	887.7048767391971
sub-01	7	down	reg_pgACC_rACC	1718.8110109980007
sub-01	7	down	reg_pgACC_rACC	-1099.4685183019192
sub-01	7	down	reg_pgACC_rACC	2766.634845082841
sub-01	7	down	reg_pgACC_rACC	1885.343997561949
sub-01	7	down	reg_pgACC_rACC	2015.7630631093216
sub-01	7	down	reg_pgACC_rACC	1101.4413055286575
sub-01	7	down	reg_pgACC_rACC	-306.7430575284416
sub-01	8	passive	reg_pgACC_rACC	-305.6934714875404
sub-01	8	passive	reg_pgACC_rACC	716.5094370652805
sub-01	8	passive	reg_pgACC_rACC	-32.99185001178296
sub-01	8	passive	reg_pgACC_rACC	1015.8389820006448
sub-01	8	passive	reg_pgACC_rACC	-573.3343572651793
sub-01	8	passive	reg_pgACC_rACC	518.3801275629339
sub-01	8	passive	reg_pgACC_rACC	-885.2640660838279
sub-01	8	passive	reg_pgACC_rACC	-272.28389127470655
sub-01	8	passive	reg_pgACC_rACC	247.6612643582476
sub-01	8	passive	reg_pgACC_rACC	-445.1726027324014
sub-01	8	passive	reg_pgACC_rACC	897.0749151103737
sub-01	9	passive	reg_pgACC_rACC	501.81944975425904
sub-01	9	passive	reg_pgACC_rACC	-1499.1762772539005
sub-01	9	passive	reg_pgACC_rACC	1515.840675155514
sub-01	9	passive	reg_pgACC_rACC	-1325.763441696461
sub-01	9	passive	reg_pgACC_rACC	557.5891833002619
sub-01	9	passive	reg_pgACC_rACC	-1098.2910549743078
sub-01	9	passive	reg_pgACC_rACC	-407.09018476397887
sub-01	9	passive	reg_pgACC_rACC	312.8997561377409
sub-01	9	passive	reg_pgACC_rACC	1805.0840095227395
sub-01	9	passive	reg_pgACC_rACC	585.608781120216
sub-01	9	passive	reg_pgACC_rACC	-1052.1359860530429
sub-02	1	passive	reg_pgACC_rACC	1352.13308024021
sub-02	1	passive	reg_pgACC_rACC	-454.53453510892
sub-02	1	passive	reg_pgACC_rACC	961.4530669799988
sub-02	1	passive	reg_pgACC_rACC	-3612.583971589284
sub-02	1	passive	reg_pgACC_rACC	-632.1288846292507
sub-02	1	passive	reg_pgACC_rACC	-874.5607482010512
sub-02	1	passive	reg_pgACC_rACC	-368.3885145717022
sub-02	1	passive	reg_pgACC_rACC	-902.4526834601612
sub-02	1	passive	reg_pgACC_rACC	-438.6400558281978
sub-02	1	passive	reg_pgACC_rACC	-449.2506926742674
sub-02	1	passive	reg_pgACC_rACC	-1277.8645936630965
sub-02	2	passive	reg_pgACC_rACC	220.63983670114
sub-02	2	passive	reg_pgACC_rACC	-657.6631376337707
sub-02	2	passive	reg_pgACC_rACC	-369.28128716287847
sub-02	2	passive	reg_pgACC_rACC	-808.5954395013578
sub-02	2	passive	reg_pgACC_rACC	-266.2332928677006
sub-02	2	passive	reg_pgACC_rACC	-526.3293704318257
sub-02	2	passive	reg_pgACC_rACC	351.5032061909187
sub-02	2	passive	reg_pgACC_rACC	935.155528954283
sub-02	2	passive	reg_pgACC_rACC	-539.7636044857798
sub-02	2	passive	reg_pgACC_rACC	400.519258497681
sub-02	2	passive	reg_pgACC_rACC	-72.43340009848907
sub-02	3	down	reg_pgACC_rACC	558.4009277204586
sub-02	3	down	reg_pgACC_rACC	628.707471112717
sub-02	3	down	reg_pgACC_rACC	136.95554075534528
sub-02	3	down	reg_pgACC_rACC	433.2618929532273
sub-02	3	down	reg_pgACC_rACC	-1114.6168476466246
sub-02	3	down	reg_pgACC_rACC	935.0836586853748
sub-02	3	down	reg_pgACC_rACC	-631.5469717259275
sub-02	3	down	reg_pgACC_rACC	1061.4754244900512
