effect	signature	family	behavior	n	pearson_r	pearson_p	spearman_rho	spearman_p	pearson_q_fdr	spearman_q_fdr
regulation_mean_minus_passive_FE	Krishnan_VPS_no_occipital	signature	passive_sensory_slope_z	33	0.16923436758091165	0.3464450603400571	0.0053475935828877	0.9764377093265237	0.81974300033862	0.9941086640252161
regulation_mean_minus_passive_FE	Krishnan_VPS_no_occipital	signature	passive_withinrun_slope_z	33	-0.03197210854077561	0.8597999146518973	0.013368983957219253	0.941136987858924	0.9968746836054171	0.9941086640252161
regulation_mean_minus_passive_FE	Krishnan_VPS_no_occipital	signature	passive_acrossrun_slope_z	33	0.330867360344825	0.0600042049348959	-0.014705882352941178	0.9352624242198881	0.4800336394791672	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	mean_reg_success_z	33	-0.01884291824382345	0.9171061248584172	-0.05113636363636364	0.7774726241623274	0.9968746836054171	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	reg_success_z_up	33	-0.15859680289935876	0.3780266646204286	-0.07286096256684492	0.6869835966376383	0.81974300033862	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	reg_success_z_down	33	0.142050912778727	0.4303650751777755	-0.10093582887700536	0.5762262489294739	0.81974300033862	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	success_asymmetry_z_up_minus_down	33	-0.24021938872810727	0.17812158336559103	-0.008021390374331552	0.9646626688942839	0.81974300033862	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	task_separation_rating_z_up_minus_down	33	0.015708136006283173	0.9308605276642967	0.02072192513368984	0.9088726948802046	0.9968746836054171	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	passive_sensory_slope_z	33	-0.1783497984739286	0.3206962690837727	-0.039438502673796796	0.8275024482622404	0.81974300033862	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	passive_withinrun_slope_z	33	0.012986473336273282	0.9428183796795261	-0.08957219251336898	0.6200982065032682	0.9968746836054171	0.9941086640252161
regulation_mean_minus_passive_FE	NPS	signature	passive_acrossrun_slope_z	33	-0.39234857745835017	0.02392188813798658	0.058489304812834236	0.746455195029992	0.2733930072912752	0.9941086640252161
regulation_mean_minus_passive_FE	SIIPS1	signature	mean_reg_success_z	33	-0.06983589996914602	0.6993633103028263	-0.22459893048128346	0.20889773707277667	0.9968746836054171	0.9394202130032977
regulation_mean_minus_passive_FE	SIIPS1	signature	reg_success_z_up	33	-0.18418019481935818	0.30486809765913936	-0.2259358288770054	0.2061290917022299	0.81974300033862	0.9394202130032977
regulation_mean_minus_passive_FE	SIIPS1	signature	reg_success_z_down	33	0.08681916807742175	0.6309312720078066	-0.1002673796791444	0.5787679823624801	0.9968746836054171	0.9941086640252161
regulation_mean_minus_passive_FE	SIIPS1	signature	success_asymmetry_z_up_minus_down	33	-0.21933886830570476	0.22003925116886375	-0.10661764705882353	0.5548265632603793	0.81974300033862	0.9941086640252161
regulation_mean_minus_passive_FE	SIIPS1	signature	task_separation_rating_z_up_minus_down	33	-0.0417169878704963	0.8176988522371693	-0.19351604278074866	0.2805691827387233	0.9968746836054171	0.9394202130032977
regulation_mean_minus_passive_FE	SIIPS1	signature	passive_sensory_slope_z	33	-0.10607684582811812	0.5568473962961235	0.10494652406417114	0.5610820888748043	0.9684302544280409	0.9941086640252161
regulation_mean_minus_passive_FE	SIIPS1	signature	passive_withinrun_slope_z	33	-0.04604298391448655	0.7991610115936848	-0.19986631016042783	0.2647767099700212	0.9968746836054171	0.9394202130032977
regulation_mean_minus_passive_FE	SIIPS1	signature	passive_acrossrun_slope_z	33	-0.4094157271211612	0.017981842212916627	-0.25868983957219255	0.14604703248639414	0.2733930072912752	0.9394202130032977
stim_down_FE	Ceko_MPA2_General	signature	mean_reg_success_z	33	-0.00025898674571545044	0.9988587086177462	0.05046791443850268	0.7803099810395576	0.9988587086177462	0.9180117423994796
stim_down_FE	Ceko_MPA2_General	signature	reg_success_z_up	33	0.06330794826268353	0.72633486067722	0.11597593582887701	0.520407937086603	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_General	signature	reg_success_z_down	33	-0.06938272676176337	0.7012245227961681	-0.047459893048128345	0.7931120453812652	0.9582973946690465	0.9195501975434959
stim_down_FE	Ceko_MPA2_General	signature	success_asymmetry_z_up_minus_down	33	0.10556495056630927	0.5587633505250128	0.17379679144385027	0.3334049058784846	0.9582973946690465	0.7706281398317988
stim_down_FE	Ceko_MPA2_General	signature	task_separation_rating_z_up_minus_down	33	0.010178076897259851	0.9551701327151114	0.08522727272727273	0.6372300970730818	0.9924442501562886	0.9047941757939297
stim_down_FE	Ceko_MPA2_General	signature	passive_sensory_slope_z	33	0.30918473383251455	0.07997459475770093	0.29411764705882354	0.09663145761381285	0.7694186256110102	0.6959567644790575
stim_down_FE	Ceko_MPA2_General	signature	passive_withinrun_slope_z	33	0.05506628740489014	0.7608494503681772	0.002005347593582888	0.9911630914606229	0.9582973946690465	0.9911630914606229
stim_down_FE	Ceko_MPA2_General	signature	passive_acrossrun_slope_z	33	0.0669966553682559	0.7110521891303502	0.06651069518716578	0.7130594140459106	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Mechanical	signature	mean_reg_success_z	33	-0.08105481326792166	0.6538574530232546	-0.05949197860962566	0.742254450552122	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Mechanical	signature	reg_success_z_up	33	0.051329091990438336	0.7766550748125255	0.08856951871657755	0.6240347859600837	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Mechanical	signature	reg_success_z_down	33	-0.18800122247474157	0.29476718145552666	-0.18883689839572196	0.2925868224174906	0.8289143709997653	0.7093013876787652
stim_down_FE	Ceko_MPA2_Mechanical	signature	success_asymmetry_z_up_minus_down	33	0.18612172053792436	0.29970869698463104	0.2757352941176471	0.12037839527912197	0.8289143709997653	0.7093013876787652
stim_down_FE	Ceko_MPA2_Mechanical	signature	task_separation_rating_z_up_minus_down	33	-0.07147379939648901	0.6926507257707696	-0.05882352941176471	0.7450541441461153	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Mechanical	signature	passive_sensory_slope_z	33	-0.09300645894480078	0.6066937693230953	-0.1129679144385027	0.5313558982647614	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Mechanical	signature	passive_withinrun_slope_z	33	-0.04436443579485916	0.806341776116128	0.0357620320855615	0.8433745394626119	0.9582973946690465	0.9448879601880086
stim_down_FE	Ceko_MPA2_Mechanical	signature	passive_acrossrun_slope_z	33	-0.1156004662620836	0.5217684286603221	0.06550802139037433	0.7172068500953872	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Thermal	signature	mean_reg_success_z	33	-0.05570440482627493	0.7581599429245706	-0.071524064171123	0.6924450855527109	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Thermal	signature	reg_success_z_up	33	-0.04628950996199667	0.7981077261374813	-0.08522727272727273	0.6372300970730818	0.9582973946690465	0.9047941757939297
stim_down_FE	Ceko_MPA2_Thermal	signature	reg_success_z_down	33	-0.04035464540413693	0.8235574185665065	-0.019385026737967916	0.9147298093091305	0.9582973946690465	0.9503686330484472
stim_down_FE	Ceko_MPA2_Thermal	signature	success_asymmetry_z_up_minus_down	33	-0.007682554030673659	0.9661545039433986	-0.03977272727272728	0.8260627489013268	0.9924442501562886	0.9440717130300877
stim_down_FE	Ceko_MPA2_Thermal	signature	task_separation_rating_z_up_minus_down	33	-0.028987993217004446	0.8727740101109224	-0.03141711229946524	0.8622102636715578	0.9623593368890921	0.9448879601880086
stim_down_FE	Ceko_MPA2_Thermal	signature	passive_sensory_slope_z	33	0.26861613995171185	0.13065616020392476	0.21223262032085563	0.23572477968135191	0.7822453559937561	0.7093013876787652
stim_down_FE	Ceko_MPA2_Thermal	signature	passive_withinrun_slope_z	33	0.06981733674882641	0.6994395170468619	-0.002005347593582888	0.9911630914606229	0.9582973946690465	0.9911630914606229
stim_down_FE	Ceko_MPA2_Thermal	signature	passive_acrossrun_slope_z	33	-0.007346739894660129	0.9676331439023813	-0.058489304812834236	0.746455195029992	0.9924442501562886	0.9047941757939297
stim_down_FE	Coll_painvalue	signature	mean_reg_success_z	33	0.012660316786349688	0.944252249038833	0.09491978609625669	0.5992796260006483	0.9924442501562886	0.9047941757939297
stim_down_FE	Coll_painvalue	signature	reg_success_z_up	33	-0.15117682597398965	0.40101984768421783	-0.11831550802139038	0.511969983443831	0.9435761121981596	0.9047941757939297
stim_down_FE	Coll_painvalue	signature	reg_success_z_down	33	0.1853068848689129	0.30186725489387506	0.2159090909090909	0.22751842765099892	0.8289143709997653	0.7093013876787652
stim_down_FE	Coll_painvalue	signature	success_asymmetry_z_up_minus_down	33	-0.2670590180251821	0.1329878648778715	-0.24231283422459893	0.1742550572140458	0.7822453559937561	0.7093013876787652
stim_down_FE	Coll_painvalue	signature	task_separation_rating_z_up_minus_down	33	0.030228188334339254	0.8673778414566494	0.10661764705882353	0.5548265632603793	0.9623593368890921	0.9047941757939297
stim_down_FE	Coll_painvalue	signature	passive_sensory_slope_z	33	-0.18787642469942342	0.29509367675256426	-0.1126336898395722	0.5325791526599191	0.8289143709997653	0.9047941757939297
stim_down_FE	Coll_painvalue	signature	passive_withinrun_slope_z	33	0.06846655439381759	0.7049925047114778	0.16911764705882354	0.3467826629243095	0.9582973946690465	0.7706281398317988
stim_down_FE	Coll_painvalue	signature	passive_acrossrun_slope_z	33	-0.3354044011621419	0.05637224317760163	-0.28810160427807485	0.10397360426948142	0.7519386127721023	0.6959567644790575
stim_down_FE	Coll_shockintensity	signature	mean_reg_success_z	33	-0.2323899900234608	0.19311945622825813	-0.22760695187165775	0.20270405048039072	0.8289143709997653	0.7093013876787652
stim_down_FE	Coll_shockintensity	signature	reg_success_z_up	33	-0.24371066584493387	0.17170671260219028	-0.2466577540106952	0.16642107693305488	0.8289143709997653	0.7093013876787652
stim_down_FE	Coll_shockintensity	signature	reg_success_z_down	33	-0.11323720737493802	0.53037127854864	-0.1413770053475936	0.4325779915405583	0.9582973946690465	0.8873394698267864
stim_down_FE	Coll_shockintensity	signature	success_asymmetry_z_up_minus_down	33	-0.11616455041443327	0.5197251598848256	-0.16209893048128343	0.3674482773926785	0.9582973946690465	0.7944827619301156
stim_down_FE	Coll_shockintensity	signature	task_separation_rating_z_up_minus_down	33	-0.21816387325489917	0.22258238396816737	-0.19752673796791445	0.2705257703839178	0.8289143709997653	0.7093013876787652
stim_down_FE	Coll_shockintensity	signature	passive_sensory_slope_z	33	0.009072845205175494	0.9600340744560296	0.02840909090909091	0.8752947941525229	0.9924442501562886	0.9462646423270517
stim_down_FE	Coll_shockintensity	signature	passive_withinrun_slope_z	33	0.1267035021664292	0.48228576001578394	0.21858288770053477	0.22167319439137453	0.9562474598238646	0.7093013876787652
stim_down_FE	Coll_shockintensity	signature	passive_acrossrun_slope_z	33	-0.20365669255485822	0.2556336369617372	-0.1895053475935829	0.2908502048314262	0.8289143709997653	0.7093013876787652
stim_down_FE	Geuter_cPDM	signature	mean_reg_success_z	33	-0.3305641757158546	0.060253329722751166	-0.3295454545454546	0.06109638028097804	0.7519386127721023	0.6959567644790575
stim_down_FE	Geuter_cPDM	signature	reg_success_z_up	33	-0.22150940709995534	0.21539366332998353	-0.20989304812834228	0.24104939458926997	0.8289143709997653	0.7093013876787652
stim_down_FE	Geuter_cPDM	signature	reg_success_z_down	33	-0.29740795588334806	0.09278633231813566	-0.3158422459893048	0.07336285082954301	0.7694186256110102	0.6959567644790575
stim_down_FE	Geuter_cPDM	signature	success_asymmetry_z_up_minus_down	33	0.04282327019116941	0.8129485340375877	0.10728609625668449	0.552333463627276	0.9582973946690465	0.9047941757939297
stim_down_FE	Geuter_cPDM	signature	task_separation_rating_z_up_minus_down	33	-0.33271026800897047	0.05850731656091388	-0.29946524064171126	0.09044216389420168	0.7519386127721023	0.6959567644790575
stim_down_FE	Geuter_cPDM	signature	passive_sensory_slope_z	33	0.32406234806042156	0.06579462861755894	0.2396390374331551	0.17920413532345603	0.7519386127721023	0.7093013876787652
stim_down_FE	Geuter_cPDM	signature	passive_withinrun_slope_z	33	-0.13622325488508963	0.4497069941413382	-0.19552139037433156	0.2755177925528402	0.9562474598238646	0.7093013876787652
stim_down_FE	Geuter_cPDM	signature	passive_acrossrun_slope_z	33	-0.20819919012707194	0.2449542946538488	-0.20120320855614976	0.2615277423575991	0.8289143709997653	0.7093013876787652
stim_down_FE	Krishnan_VPS	signature	mean_reg_success_z	33	-0.178165663564891	0.32120431876240907	-0.1303475935828877	0.46967293613710237	0.8289143709997653	0.9047941757939297
stim_down_FE	Krishnan_VPS	signature	reg_success_z_up	33	-0.2122672922184588	0.23564646996671923	-0.08522727272727273	0.6372300970730818	0.8289143709997653	0.9047941757939297
stim_down_FE	Krishnan_VPS	signature	reg_success_z_down	33	-0.059122796809768556	0.7438003117887722	-0.06951871657754011	0.7006658239714338	0.9582973946690465	0.9047941757939297
stim_down_FE	Krishnan_VPS	signature	success_asymmetry_z_up_minus_down	33	-0.13132166681559265	0.46633112090110723	-0.2058823529411765	0.2503633426974544	0.9562474598238646	0.7093013876787652
stim_down_FE	Krishnan_VPS	signature	task_separation_rating_z_up_minus_down	33	-0.17956149712597005	0.31736551233233345	-0.1270053475935829	0.48123441912594933	0.8289143709997653	0.9047941757939297
stim_down_FE	Krishnan_VPS	signature	passive_sensory_slope_z	33	-0.037435266218041344	0.836142948805144	0.021056149732620322	0.9074091398127873	0.9582973946690465	0.9503686330484472
stim_down_FE	Krishnan_VPS	signature	passive_withinrun_slope_z	33	0.12577096467370408	0.48554131251351573	0.28810160427807485	0.10397360426948142	0.9562474598238646	0.6959567644790575
stim_down_FE	Krishnan_VPS	signature	passive_acrossrun_slope_z	33	0.0034870232676067203	0.9846344375356384	0.054812834224598934	0.7619184577700732	0.9970981645930515	0.9097533824120276
stim_down_FE	Krishnan_VPS_no_occipital	signature	mean_reg_success_z	33	0.027753057031878695	0.8781528949112966	-0.06016042780748663	0.73945799530583	0.9623593368890921	0.9047941757939297
stim_down_FE	Krishnan_VPS_no_occipital	signature	reg_success_z_up	33	-0.03688720211447625	0.8385102203354157	-0.03141711229946524	0.8622102636715578	0.9582973946690465	0.9448879601880086
stim_down_FE	Krishnan_VPS_no_occipital	signature	reg_success_z_down	33	0.08540792585951883	0.636514021985187	-0.059826203208556146	0.7408558160803717	0.9582973946690465	0.9047941757939297
stim_down_FE	Krishnan_VPS_no_occipital	signature	success_asymmetry_z_up_minus_down	33	-0.0958323373055725	0.5957572945846764	-0.1450534759358289	0.42058180274483636	0.9582973946690465	0.8854353741996556
stim_down_FE	Krishnan_VPS_no_occipital	signature	task_separation_rating_z_up_minus_down	33	0.06074168769343926	0.7370289541278219	-0.019385026737967916	0.9147298093091305	0.9582973946690465	0.9503686330484472
stim_down_FE	Krishnan_VPS_no_occipital	signature	passive_sensory_slope_z	33	-0.061188185393811365	0.7351647672031065	-0.008355614973262033	0.9631912536997345	0.9582973946690465	0.987888465333061
stim_down_FE	Krishnan_VPS_no_occipital	signature	passive_withinrun_slope_z	33	0.1994211271674039	0.26586444854065866	0.26303475935828874	0.1391555932761931	0.8289143709997653	0.7093013876787652
stim_down_FE	Krishnan_VPS_no_occipital	signature	passive_acrossrun_slope_z	33	0.09438537191689081	0.6013465514493361	0.09258021390374332	0.608350760958039	0.9582973946690465	0.9047941757939297
stim_down_FE	NPS	signature	mean_reg_success_z	33	-0.2644955851303587	0.1368929372989073	-0.3074866310160428	0.08173250734940385	0.7822453559937561	0.6959567644790575
stim_down_FE	NPS	signature	reg_success_z_up	33	-0.14275137767457682	0.4280715879737462	-0.19585561497326204	0.2746816672977247	0.9562474598238646	0.7093013876787652
stim_down_FE	NPS	signature	reg_success_z_down	33	-0.27553118267381843	0.12066442388308568	-0.3415775401069519	0.05171236850952705	0.7822453559937561	0.6959567644790575
stim_down_FE	NPS	signature	success_asymmetry_z_up_minus_down	33	0.09159340716845572	0.6121942213889129	0.10594919786096257	0.5573248802897377	0.9582973946690465	0.9047941757939297
stim_down_FE	NPS	signature	task_separation_rating_z_up_minus_down	33	-0.2945010007961095	0.09617732820137627	-0.31885026737967914	0.07051860714844503	0.7694186256110102	0.6959567644790575
stim_down_FE	NPS	signature	passive_sensory_slope_z	33	0.18447388061194947	0.30408408354271077	0.05949197860962566	0.742254450552122	0.8289143709997653	0.9047941757939297
stim_down_FE	NPS	signature	passive_withinrun_slope_z	33	-0.17327617539660273	0.3348774922043543	-0.33322192513368987	0.058096998905789184	0.8371937305108857	0.6959567644790575
stim_down_FE	NPS	signature	passive_acrossrun_slope_z	33	-0.18646033139236518	0.29881457844590364	-0.2259358288770054	0.2061290917022299	0.8289143709997653	0.7093013876787652
stim_down_FE	SIIPS1	signature	mean_reg_success_z	33	-0.37217877039650166	0.03293632192672811	-0.31016042780748665	0.07897782983667338	0.7519386127721023	0.6959567644790575
stim_down_FE	SIIPS1	signature	reg_success_z_up	33	-0.21430333729581244	0.23107853349995028	-0.23897058823529416	0.18045677272738112	0.8289143709997653	0.7093013876787652
stim_down_FE	SIIPS1	signature	reg_success_z_down	33	-0.37307365446480467	0.032484956710638294	-0.2877673796791444	0.10439351467185863	0.7519386127721023	0.6959567644790575
stim_down_FE	SIIPS1	signature	success_asymmetry_z_up_minus_down	33	0.10655075682867714	0.555076329758193	0.08990641711229946	0.6187883027440202	0.9582973946690465	0.9047941757939297
stim_down_FE	SIIPS1	signature	task_separation_rating_z_up_minus_down	33	-0.361553719489633	0.03869576703560604	-0.26704545454545453	0.133008309055652	0.7519386127721023	0.7093013876787652
stim_down_FE	SIIPS1	signature	passive_sensory_slope_z	33	0.1646174341727409	0.3599505510203278	0.061163101604278076	0.7352694561427336	0.872607396412916	0.9047941757939297
stim_down_FE	SIIPS1	signature	passive_withinrun_slope_z	33	-0.12822746928449127	0.4769898672696915	-0.20187165775401072	0.25991312491482343	0.9562474598238646	0.7093013876787652
stim_down_FE	SIIPS1	signature	passive_acrossrun_slope_z	33	-0.12447713320692802	0.49007682315973056	-0.1697860962566845	0.34485193411522974	0.9562474598238646	0.7706281398317988
stim_down_temp_FE	Ceko_MPA2_General	signature	mean_reg_success_z	33	0.1523120027908595	0.3974513647638737	0.22660427807486633	0.20475431290313792	0.8955364266855159	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_General	signature	reg_success_z_up	33	0.09391232374657525	0.6031786824338052	0.20020053475935828	0.2639620005574443	0.938603476092168	0.7821096312813164
stim_down_temp_FE	Ceko_MPA2_General	signature	reg_success_z_down	33	0.1459138223620635	0.41780159805359907	0.2553475935828877	0.15151464486591093	0.8955364266855159	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_General	signature	success_asymmetry_z_up_minus_down	33	-0.033281921009339605	0.8541163574986163	0.07653743315508023	0.6720450893584659	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_General	signature	task_separation_rating_z_up_minus_down	33	0.19542980671750118	0.2757471940274615	0.26036096256684493	0.14336769800032703	0.8955364266855159	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_General	signature	passive_sensory_slope_z	33	-0.2047423808257033	0.2530536784104062	-0.10862299465240642	0.5473630062546808	0.8955364266855159	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_General	signature	passive_withinrun_slope_z	33	0.05635219020401283	0.7554325306925093	0.20487967914438504	0.2527286442903155	0.95927940405398	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_General	signature	passive_acrossrun_slope_z	33	-0.2012124511772452	0.261505372273489	0.03442513368983957	0.8491615782324099	0.8955364266855159	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	mean_reg_success_z	33	-0.06602732375732911	0.7150578219148406	-0.16510695187165778	0.35850390731731974	0.938603476092168	0.8691003813753206
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	reg_success_z_up	33	0.027647669769764877	0.8786121705847572	0.009692513368983958	0.9573068321764887	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	reg_success_z_down	33	-0.13771612125701724	0.44470807547389285	-0.06383689839572193	0.7241368385900291	0.9108423466247624	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	success_asymmetry_z_up_minus_down	33	0.1280669865271313	0.4775461262605524	0.05915775401069519	0.743653894612581	0.9194997294004869	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	task_separation_rating_z_up_minus_down	33	-0.11179738444849002	0.5356459354077295	-0.2125668449197861	0.23497063091173914	0.9194997294004869	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	passive_sensory_slope_z	33	0.3843884423828535	0.02719989427106429	0.3108288770053476	0.07830050817196593	0.5377969559665733	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	passive_withinrun_slope_z	33	-0.14587377484837982	0.41793078250342625	-0.03643048128342246	0.8404840126193108	0.8955364266855159	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Mechanical	signature	passive_acrossrun_slope_z	33	-0.07471392679099921	0.6794395403591474	0.02774064171122995	0.8782069986183596	0.938603476092168	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	mean_reg_success_z	33	0.06766136981997681	0.7083097158943998	0.22058823529411767	0.21735696636640467	0.938603476092168	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	reg_success_z_up	33	-0.00578883414815614	0.9744941436513556	0.07085561497326204	0.6951815617571717	0.9801184838921088	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	reg_success_z_down	33	0.1165684069537993	0.518264694483783	0.1768048128342246	0.32497454582472607	0.9194997294004869	0.8621298352880743
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	success_asymmetry_z_up_minus_down	33	-0.09376089113243533	0.6037656898334729	-0.04411764705882353	0.8073988538126244	0.938603476092168	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	task_separation_rating_z_up_minus_down	33	0.1202931294354507	0.504890775089471	0.2857620320855615	0.10693990851138861	0.9194997294004869	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	passive_sensory_slope_z	33	-0.3604447054649997	0.03934107617331307	-0.39839572192513373	0.02165544728178762	0.5377969559665733	0.7776265978163553
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	passive_withinrun_slope_z	33	0.19905315098281173	0.26676574828488886	0.11697860962566847	0.5167833474033252	0.8955364266855159	0.9808547396196755
stim_down_temp_FE	Ceko_MPA2_Thermal	signature	passive_acrossrun_slope_z	33	0.007538225653995445	0.9667899901378286	0.02540106951871658	0.8884118166127934	0.9801184838921088	0.9808547396196755
stim_down_temp_FE	Coll_painvalue	signature	mean_reg_success_z	33	0.2716427879951034	0.12621038675727417	0.3415775401069519	0.05171236850952705	0.7766793031216872	0.7776265978163553
stim_down_temp_FE	Coll_painvalue	signature	reg_success_z_up	33	0.22997657868422608	0.19791527026569403	0.25969251336898397	0.14443509682157613	0.8796234234030845	0.7776265978163553
stim_down_temp_FE	Coll_painvalue	signature	reg_success_z_down	33	0.1921649618335037	0.284005994599328	0.15173796791443853	0.3992535905264015	0.8955364266855159	0.8872302011697811
stim_down_temp_FE	Coll_painvalue	signature	success_asymmetry_z_up_minus_down	33	0.044521828561073305	0.8056677863866584	0.10394385026737968	0.564850908472895	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Coll_painvalue	signature	task_separation_rating_z_up_minus_down	33	0.3121100599485492	0.07701488935753648	0.38770053475935834	0.025793843974628743	0.7418751584564945	0.7776265978163553
stim_down_temp_FE	Coll_painvalue	signature	passive_sensory_slope_z	33	-0.019888179976723184	0.9125249006164112	0.04913101604278075	0.7859930133070245	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Coll_painvalue	signature	passive_withinrun_slope_z	33	0.45508420420073686	0.007790429501876668	0.23696524064171123	0.18425174464136868	0.5377969559665733	0.7776265978163553
stim_down_temp_FE	Coll_painvalue	signature	passive_acrossrun_slope_z	33	0.37643414384555346	0.030834719051967847	0.2125668449197861	0.23497063091173914	0.5377969559665733	0.7776265978163553
stim_down_temp_FE	Coll_shockintensity	signature	mean_reg_success_z	33	-0.04121352671443534	0.8198628078157065	-0.006016042780748664	0.9734933960724184	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	reg_success_z_up	33	-0.06857359361389465	0.704551922699869	-0.08990641711229946	0.6187883027440202	0.938603476092168	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	reg_success_z_down	33	0.007533874156448605	0.9668091503466592	-0.012366310160427808	0.945544926243306	0.9801184838921088	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	success_asymmetry_z_up_minus_down	33	-0.06274707623290003	0.7286678742041243	0.02038770053475936	0.9103365440548119	0.9402166118762894	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	task_separation_rating_z_up_minus_down	33	-0.022791329594433363	0.899815769746672	-0.027072192513368988	0.8811207707576416	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	passive_sensory_slope_z	33	0.04587983884186031	0.7998582420373397	0.10995989304812835	0.5424136858461404	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	passive_withinrun_slope_z	33	0.048197692934077316	0.7899669388561931	-0.10828877005347595	0.5486036459003207	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Coll_shockintensity	signature	passive_acrossrun_slope_z	33	-0.03244294033540762	0.8577560642450016	-0.039438502673796796	0.8275024482622404	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	mean_reg_success_z	33	0.009837909593795383	0.9566669916749798	-0.031751336898395724	0.8607585785241871	0.9801184838921088	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	reg_success_z_up	33	0.11621353837487985	0.5195478973426512	0.08790106951871658	0.6266648621266663	0.9194997294004869	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	reg_success_z_down	33	-0.11055806450599319	0.540206091022786	-0.09324866310160429	0.6057530763506189	0.9194997294004869	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	success_asymmetry_z_up_minus_down	33	0.18095942079198746	0.31354974613423076	0.1534090909090909	0.39401997651584897	0.8955364266855159	0.8872302011697811
stim_down_temp_FE	Geuter_cPDM	signature	task_separation_rating_z_up_minus_down	33	-0.022360547064469976	0.9017001422569911	-0.027406417112299467	0.8796636910411236	0.9733598939908387	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	passive_sensory_slope_z	33	0.17351831132105588	0.3341921048298531	0.039104278074866314	0.8289426989227944	0.8955364266855159	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	passive_withinrun_slope_z	33	-0.06711416664340648	0.7105671021698615	-0.08823529411764706	0.6253492573066257	0.938603476092168	0.9808547396196755
stim_down_temp_FE	Geuter_cPDM	signature	passive_acrossrun_slope_z	33	-0.13452769504971832	0.4554211733123812	-0.24197860962566844	0.17486832800930693	0.9108423466247624	0.7776265978163553
stim_down_temp_FE	Krishnan_VPS	signature	mean_reg_success_z	33	-0.35876532454215865	0.04033477169749299	-0.3365641711229947	0.05547233398971728	0.5377969559665733	0.7776265978163553
stim_down_temp_FE	Krishnan_VPS	signature	reg_success_z_up	33	-0.17023472742814622	0.34355978408351917	-0.24064171122994651	0.17733672264037678	0.8955364266855159	0.7776265978163553
