set_name	subject	down_minus_passive_FE	regulation_mean_minus_passive_FE	stim_down_FE	stim_down_temp_FE	stim_passive_FE	stim_passive_temp_FE	stim_up_FE	stim_up_temp_FE	up_minus_down_FE	up_minus_passive_FE	cond_passive	cond_up	cond_down	temp_passive	temp_up	temp_down	paired_up_minus_down	paired_up_minus_passive	paired_down_minus_passive	paired_regulation_mean_minus_passive	temp_up_minus_down	temp_up_minus_passive	temp_down_minus_passive	temp_regulation_mean_minus_passive	measure
fd_bad_run_exclude	sub-21	0.0026025610248798	0.0014292668680895	0.0159144386925698	0.0054866067907321	0.0090352223758922	0.0020040881725917	0.0052348945541894	0.0041844963966189	-0.0116347115760994	-0.0042279410937465	0.0090352223758922	0.0052348945541894	0.0159144386925698	0.0020040881725917	0.0041844963966189	0.0054866067907321	-0.0106795441383804	-0.0038003278217028005	0.0068792163166776	0.0015394442474873996	-0.0013021103941132	0.0021804082240272004	0.0034825186181404004	0.0028314634210838	signature_weighted_mean
fd_bad_run_exclude	sub-22	-0.0050700570095885	0.0010690470833841	0.0066962236522269	0.0019240419062265	0.0140679150538271	0.0084084844857301	0.0205948179146856	0.0075966355195129	0.0145713708492326	0.0076996865916782	0.0140679150538271	0.0205948179146856	0.0066962236522269	0.0084084844857301	0.0075966355195129	0.0019240419062265	0.013898594262458699	0.0065269028608585	-0.007371691401600199	-0.00042239427037085026	0.0056725936132864	-0.0008118489662171996	-0.0064844425795036	-0.003648145772860399	signature_weighted_mean
fd_bad_run_exclude	sub-23	-0.0060555076973233	0.0025628091653618	0.011726214939866	0.0108033890760511	0.0144150341183676	0.0055399186579036	0.0236591929889387	0.0134834827511128	0.0111804752908675	0.0065437382882649	0.0144150341183676	0.0236591929889387	0.011726214939866	0.0055399186579036	0.0134834827511128	0.0108033890760511	0.011932978049072701	0.0092441588705711	-0.002688819178501601	0.0032776698460347496	0.0026800936750617007	0.007943564093209201	0.005263470418147499	0.006603517255678351	signature_weighted_mean
fd_bad_run_exclude	sub-24	-0.007388148404242	-0.0050169349940302	0.008311186492756	0.0030130585667143	0.0103348595851842	0.0053751210652415	0.0085425887616763	0.0023508379214097	-0.000780245384527	-0.0020676352470675	0.0103348595851842	0.0085425887616763	0.008311186492756	0.0053751210652415	0.0023508379214097	0.0030130585667143	0.00023140226892029957	-0.0017922708235078993	-0.002023673092428199	-0.0019079719579680483	-0.0006622206453045999	-0.0030242831438317998	-0.0023620624985272	-0.0026931728211795	signature_weighted_mean
fd_bad_run_exclude	sub-25	-0.0133805908474718		0.002577756623947	0.0033119227206924	0.0145856717256398	0.0097781545672473					0.0145856717256398		0.002577756623947	0.0097781545672473		0.0033119227206924			-0.0120079151016928				-0.0064662318465549		signature_weighted_mean
fd_bad_run_exclude	sub-26	-0.0056023114409629	-0.0012632648043756	-0.0003959080126693	-0.0011850572061392	0.0059345095750056	0.0045173091512885	0.0026762586085497	-0.0006690102375967	-0.0001372454571845	0.0013585055921157	0.0059345095750056	0.0026762586085497	-0.0003959080126693	0.0045173091512885	-0.0006690102375967	-0.0011850572061392	0.003072166621219	-0.0032582509664558995	-0.0063304175876749	-0.004794334277065399	0.0005160469685425001	-0.0051863193888852	-0.0057023663574277	-0.0054443428731564495	signature_weighted_mean
fd_bad_run_exclude	sub-27	-0.0066760559135067	-0.0050758676195715	0.0047047441517214	0.0104027286604025	0.0103146176956656	0.007445296936003	0.00717812074221	0.0117548422619213	-0.0024513704233513	-0.0068471544063452	0.0103146176956656	0.00717812074221	0.0047047441517214	0.007445296936003	0.0117548422619213	0.0104027286604025	0.0024733765904886	-0.0031364969534556	-0.0056098735439442	-0.0043731852486999	0.0013521136015188003	0.004309545325918301	0.0029574317243995004	0.0036334885251589014	signature_weighted_mean
fd_bad_run_exclude	sub-28	0.000460528236174	-0.0127738250913374	0.0233102623436839	0.0180208634368528	0.0246202308047413	0.0120629196526085	-0.0028429889162045	-0.0072381675474213	-0.0239113159314125	-0.0259857586692408	0.0246202308047413	-0.0028429889162045	0.0233102623436839	0.0120629196526085	-0.0072381675474213	0.0180208634368528	-0.026153251259888398	-0.0274632197209458	-0.0013099684610574022	-0.014386594091001601	-0.025259030984274098	-0.0193010872000298	0.005957943784244298	-0.006671571707892751	signature_weighted_mean
fd_bad_run_exclude	sub-29	0.0055630613777967		0.0039183973070966	-0.0021278402619566	0.0026512705885061	0.0034665523851151					0.0026512705885061		0.0039183973070966	0.0034665523851151		-0.0021278402619566			0.0012671267185905004				-0.0055943926470717		signature_weighted_mean
fd_bad_run_exclude	sub-30	-0.0147238338401088	-0.0113086078706132	0.01162281292987	0.0048248032436688	0.0210789548701671	0.0156056031738914	0.0076868361304582	0.0063565369267703	-0.0026935424565175	-0.0142172266357686	0.0210789548701671	0.0076868361304582	0.01162281292987	0.0156056031738914	0.0063565369267703	0.0048248032436688	-0.0039359767994118005	-0.0133921187397089	-0.009456141940297098	-0.011424130340002999	0.0015317336831014994	-0.009249066247121102	-0.010780799930222601	-0.010014933088671851	signature_weighted_mean
fd_bad_run_exclude	sub-31	-0.0128438068250808	-0.0090027967431087	0.0006835154282191	0.0008998675620714	0.0165149745031712	0.0114497999401229	0.0110117208581839	0.0030168105331935	0.008954715064153	-0.0053800258848675	0.0165149745031712	0.0110117208581839	0.0006835154282191	0.0114497999401229	0.0030168105331935	0.0008998675620714	0.0103282054299648	-0.005503253644987301	-0.0158314590749521	-0.010667356359969701	0.0021169429711221004	-0.0084329894069294	-0.0105499323780515	-0.00949146089249045	signature_weighted_mean
fd_bad_run_exclude	sub-32	-0.0004106160392851	-0.0031859587321862	0.0001371746623489	-0.0006037462285497	-5.323436041019117e-05	0.0030353431189613	-0.001099784187425	0.0026470791506998	-0.0002456674282942	-0.002332581483443	-5.323436041019117e-05	-0.001099784187425	0.0001371746623489	0.0030353431189613	0.0026470791506998	-0.0006037462285497	-0.0012369588497739	-0.0010465498270148088	0.0001904090227590912	-0.0004280704021278588	0.0032508253792495	-0.00038826396826149986	-0.003639089347511	-0.0020136766578862497	signature_weighted_mean
