effect	roi	family	behavior	n	pearson_r	pearson_p	spearman_rho	spearman_p	pearson_q_fdr	spearman_q_fdr
stim_passive_FE	expl_hippocampus_L	exploratory_context	success_asymmetry_z_up_minus_down	33	-0.20064850288718894	0.2628726090397297	-0.23696524064171123	0.18425174464136868	0.7419193097698165	0.7029971699698094
stim_passive_FE	expl_hippocampus_L	exploratory_context	task_separation_rating_z_up_minus_down	33	-0.285010644370164	0.10790597295549731	-0.3445855614973262	0.0495555441562025	0.6330951960865715	0.4176132200137302
stim_passive_FE	expl_hippocampus_L	exploratory_context	passive_sensory_slope_z	33	-0.18723792281673782	0.2967677239079266	-0.08288770053475936	0.6465326241586704	0.7419193097698165	0.8917691367705799
stim_passive_FE	expl_hippocampus_L	exploratory_context	passive_withinrun_slope_z	33	0.009318177361878652	0.958954280028357	0.00501336898395722	0.9779099828020289	0.9802616899363397	0.983799744478463
stim_passive_FE	expl_hippocampus_L	exploratory_context	passive_acrossrun_slope_z	33	-0.16264933465963144	0.3658018481559337	-0.1467245989304813	0.41519102511589856	0.770109154012492	0.8248346548028854
stim_passive_FE	expl_hippocampus_R	exploratory_context	mean_reg_success_z	33	0.04359488827891773	0.8096391048270954	0.060828877005347594	0.7366648112464984	0.875285518731995	0.920831014058123
stim_passive_FE	expl_hippocampus_R	exploratory_context	reg_success_z_up	33	0.004479535123020781	0.9802616899363397	-0.0046791443850267385	0.9793823278219826	0.9802616899363397	0.983799744478463
stim_passive_FE	expl_hippocampus_R	exploratory_context	reg_success_z_down	33	0.06616383018035184	0.7144932730501948	0.13135026737967917	0.46623318914674183	0.875285518731995	0.8248346548028854
stim_passive_FE	expl_hippocampus_R	exploratory_context	success_asymmetry_z_up_minus_down	33	-0.0467638942628689	0.7960818977784778	-0.13836898395721925	0.44253145035519226	0.875285518731995	0.8248346548028854
stim_passive_FE	expl_hippocampus_R	exploratory_context	task_separation_rating_z_up_minus_down	33	-0.046899532082453635	0.7955029044870493	-0.01002673796791444	0.9558360603869237	0.875285518731995	0.983799744478463
stim_passive_FE	expl_hippocampus_R	exploratory_context	passive_sensory_slope_z	33	-0.07487413370724987	0.6787887012649155	-0.03241978609625668	0.8578565542209733	0.875285518731995	0.983799744478463
stim_passive_FE	expl_hippocampus_R	exploratory_context	passive_withinrun_slope_z	33	-0.07402481799462957	0.6822416239379672	-0.11163101604278076	0.5362570253519456	0.875285518731995	0.8593476742446916
stim_passive_FE	expl_hippocampus_R	exploratory_context	passive_acrossrun_slope_z	33	-0.10166110266770714	0.5734741222280119	-0.1413770053475936	0.4325779915405583	0.875285518731995	0.8248346548028854
stim_passive_FE	expl_hypothalamus	exploratory_context	mean_reg_success_z	33	0.4093257525270852	0.018009586405619074	0.411096256684492	0.017470142860938814	0.28914450190149704	0.4176132200137302
stim_passive_FE	expl_hypothalamus	exploratory_context	reg_success_z_up	33	0.2467080177633942	0.16633194884095612	0.25835561497326204	0.14658724141188167	0.7275052387267485	0.6514988507194741
stim_passive_FE	expl_hypothalamus	exploratory_context	reg_success_z_down	33	0.3983112484679521	0.02168583764261228	0.34291443850267384	0.05074474419388787	0.28914450190149704	0.4176132200137302
stim_passive_FE	expl_hypothalamus	exploratory_context	success_asymmetry_z_up_minus_down	33	-0.09887396075691114	0.5840823965853641	-0.03375668449197861	0.8520580175786845	0.875285518731995	0.983799744478463
stim_passive_FE	expl_hypothalamus	exploratory_context	task_separation_rating_z_up_minus_down	33	0.4035372238183284	0.01987092592155282	0.39872994652406424	0.02153555109075742	0.28914450190149704	0.4176132200137302
stim_passive_FE	expl_hypothalamus	exploratory_context	passive_sensory_slope_z	33	-0.2066404203777735	0.24858485203725633	-0.16945187165775402	0.34581648231955997	0.7419193097698165	0.7684810718212444
stim_passive_FE	expl_hypothalamus	exploratory_context	passive_withinrun_slope_z	33	0.06492383726080014	0.719626923778596	0.0036764705882352945	0.983799744478463	0.875285518731995	0.983799744478463
stim_passive_FE	expl_hypothalamus	exploratory_context	passive_acrossrun_slope_z	33	-0.10300161929072715	0.5684030500025194	-0.021724598930481284	0.9044829307460704	0.875285518731995	0.983799744478463
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	mean_reg_success_z	33	0.08762931415121067	0.6277354031069087	0.02573529411764706	0.8869528699303689	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	reg_success_z_up	33	0.07687105865051586	0.6706954471509626	0.08823529411764706	0.6253492573066257	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	reg_success_z_down	33	0.05906813464528332	0.7440292802578864	-0.05046791443850268	0.7803099810395576	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	0.018822279637774338	0.917196607583667	0.04344919786096257	0.8102637173955713	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.05046448290863629	0.7803245540187176	-0.056149732620320865	0.7562846412420678	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	passive_sensory_slope_z	33	0.23527372559569537	0.1874961961040556	0.20187165775401072	0.25991312491482343	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.29010372564140546	0.10148485247201156	-0.2934491978609626	0.09742721476356996	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_L	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.22221892388149891	0.213889766965934	-0.1413770053475936	0.4325779915405583	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	mean_reg_success_z	33	0.22184821880986969	0.21467461504751012	0.05314171122994653	0.7689776016843931	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	reg_success_z_up	33	0.058500202763275146	0.7464094988333737	0.021056149732620322	0.9074091398127873	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	reg_success_z_down	33	0.2978058580173529	0.09232936559120695	0.03141711229946524	0.8622102636715578	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.17861984318861002	0.3199520876928831	-0.14171122994652408	0.43147971323820344	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.1962778362217719	0.2736277592537026	-0.015040106951871657	0.9337942947887252	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	passive_sensory_slope_z	33	0.3175253628723314	0.0717605898670989	0.42413101604278075	0.013898389535399675	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	passive_withinrun_slope_z	33	0.016858308239753712	0.9258114572279559	-0.037098930481283425	0.8375955290714742	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_NAc_R	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.21351176670349353	0.23284728912453817	-0.1824866310160428	0.3094140342510503	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	mean_reg_success_z	33	-0.002934870732440635	0.9870672751646454	0.037098930481283425	0.8375955290714742	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	reg_success_z_up	33	0.180142574702906	0.31577590549569357	0.16009358288770054	0.3734839180157823	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	reg_success_z_down	33	-0.20101013261197487	0.2619953350666673	-0.21356951871657756	0.23271793505045704	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	0.3031178867888724	0.08639208468283338	0.2503342245989305	0.15999162880662962	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.007564727730515888	0.9666732984470133	-0.01771390374331551	0.9220573619772838	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	passive_sensory_slope_z	33	0.19919535480722175	0.26641720582752043	0.08656417112299465	0.631938548223677	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	passive_withinrun_slope_z	33	0.0434681243666068	0.8101825680612936	0.06417112299465241	0.7227491000021531	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_PAG_sphere	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.12108273340443335	0.502078030268869	0.2115641711229947	0.23723795668923148	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	mean_reg_success_z	33	-0.07291447273181725	0.6867653179935344	-0.00501336898395722	0.9779099828020289	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	reg_success_z_up	33	-0.10228031064425888	0.571129172370742	-0.08522727272727273	0.6372300970730818	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	reg_success_z_down	33	-0.007410426106562155	0.9673527156916721	0.02774064171122995	0.8782069986183596	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.07936057058185521	0.6606565396130349	-0.027406417112299467	0.8796636910411236	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.11220282700137216	0.5341580972986897	-0.08622994652406417	0.6332597693885482	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	passive_sensory_slope_z	33	-0.11802638326701444	0.5130090591579046	-0.11129679144385027	0.5374856772874539	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	passive_withinrun_slope_z	33	0.0667651094158794	0.7120083370910698	0.007018716577540108	0.9690775819028417	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.029418694515545425	0.8708993505951569	-0.08622994652406417	0.6332597693885482	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	mean_reg_success_z	33	-0.01144160362828162	0.9496115145345727	-0.028743315508021394	0.8738392913498084	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	reg_success_z_up	33	-0.05728955274030477	0.7514910266144708	-0.006016042780748664	0.9734933960724184	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	reg_success_z_down	33	0.04375937240919141	0.8089340572794269	0.047459893048128345	0.7931120453812652	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.0810101971582331	0.6540361531784723	-0.04512032085561497	0.8031061703437151	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.018531564910600335	0.9184712521107841	-0.02774064171122995	0.8782069986183596	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	passive_sensory_slope_z	33	0.20241608687797458	0.2586029313059345	0.14872994652406418	0.40877363131776545	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.022250935225370933	0.9021797019094165	0.09090909090909091	0.6148655064072002	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.1529514059951128	0.3954494109057644	-0.09291443850267381	0.6070513287093597	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	mean_reg_success_z	33	0.11868716410472982	0.5106358362660881	0.06951871657754011	0.7006658239714338	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	reg_success_z_up	33	-0.01969809079686435	0.9133578314991361	0.019050802139037436	0.916194787986969	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	reg_success_z_down	33	0.21487254629514874	0.2298122654936112	0.22058823529411767	0.21735696636640467	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.18033464660521406	0.31525156488135353	-0.10360962566844921	0.566109748438977	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.10255424004372309	0.5700931838520461	0.0554812834224599	0.7591000300292163	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	passive_sensory_slope_z	33	0.21317024621072414	0.23361322435542803	0.22092245989304812	0.21664322095076466	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	passive_withinrun_slope_z	33	0.007304345500835623	0.9678198203922244	0.071524064171123	0.6924450855527109	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.03467454449024268	0.8480813565812519	-0.07820855614973263	0.6652949317765311	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_caudate_L	secondary_subcortical	mean_reg_success_z	33	0.1668466282267346	0.3533909304411322	0.08455882352941177	0.6398825011079129	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	reg_success_z_up	33	0.1353395807676487	0.4526802157300589	0.17647058823529413	0.3259046824120895	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	reg_success_z_down	33	0.1244735472445467	0.49008942373836895	-0.04879679144385027	0.7874154792984165	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	success_asymmetry_z_up_minus_down	33	0.017512652714187966	0.922940245352622	0.1109625668449198	0.5387156719824292	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	task_separation_rating_z_up_minus_down	33	0.16864321831824564	0.34815694930525476	0.08155080213903744	0.6518721495502794	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	passive_sensory_slope_z	33	0.15228666846377187	0.39753080529171914	0.17379679144385027	0.3334049058784846	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	passive_withinrun_slope_z	33	-0.1369254051666022	0.4473520550608464	-0.22927807486631016	0.1993186218884746	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_L	secondary_subcortical	passive_acrossrun_slope_z	33	-0.08691902883932152	0.6305369844338914	-0.1323529411764706	0.4628067843986101	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	mean_reg_success_z	33	0.2129767974128636	0.23404782840450458	0.11931818181818182	0.5083746131110635	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	reg_success_z_up	33	0.13324643851979992	0.4597647501279006	0.13335561497326204	0.4593937749927751	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	reg_success_z_down	33	0.20192848338082164	0.25977616765601413	0.029411764705882356	0.8709295076786825	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	success_asymmetry_z_up_minus_down	33	-0.04333028184224657	0.8107736263532275	-0.0875668449197861	0.6279815970315183	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	task_separation_rating_z_up_minus_down	33	0.17894000953966815	0.31907117473420665	0.06951871657754011	0.7006658239714338	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	passive_sensory_slope_z	33	0.23145813399114368	0.19496148172747846	0.2520053475935829	0.15712894658325915	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_caudate_R	secondary_subcortical	passive_withinrun_slope_z	33	0.0639656332488042	0.7236022144850848	-0.00267379679144385	0.9882176333995196	0.9465187877843054	0.9882176333995196
stim_passive_FE	reg_caudate_R	secondary_subcortical	passive_acrossrun_slope_z	33	-0.10063345792403314	0.5773753739880978	-0.18783422459893048	0.2952041325210402	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	mean_reg_success_z	33	-0.21979787207903578	0.21905119837093204	-0.27807486631016043	0.11713581027213049	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	reg_success_z_up	33	-0.06531176157173216	0.7180195872887766	-0.1891711229946524	0.2917176880397182	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	reg_success_z_down	33	-0.2870448021335869	0.1053057149019909	-0.3472593582887701	0.047699136155807426	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	0.16474670752538081	0.3595681786964899	0.08723262032085562	0.6292994586228586	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.1997540201326155	0.2650507986214204	-0.2894385026737968	0.10230670884566231	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	passive_sensory_slope_z	33	-0.09361961945546805	0.6043135296828728	-0.16377005347593585	0.3624629890059009	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.03495226813579838	0.8468788285549659	-0.08021390374331552	0.6572286971168086	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.14766778749085768	0.4121656692169321	0.19184491978609627	0.28482405281700807	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	mean_reg_success_z	33	-0.1484746428506826	0.4095875058081758	-0.1661096256684492	0.35555163444125915	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	reg_success_z_up	33	-0.18558692765640478	0.30112429502769555	-0.1985294117647059	0.2680520068083983	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	reg_success_z_down	33	-0.03980019092324342	0.8259444716660135	-0.14338235294117646	0.4260114292954966	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.12388939355023423	0.49214426920111926	-0.1587566844919786	0.3775398845682104	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.16510290599244007	0.35851584960793237	-0.21457219251336898	0.23047984956370324	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	passive_sensory_slope_z	33	-0.04145649895241475	0.8188183109234783	-0.1290106951871658	0.47427992651165907	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	passive_withinrun_slope_z	33	0.11566392420112576	0.5215383705442056	0.0106951871657754	0.9528949503889094	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.06653444619921339	0.7129612680900785	-0.00267379679144385	0.9882176333995196	0.9882793695471698	0.9882176333995196
stim_passive_FE	reg_mOFC	targeted_regulatory_value	mean_reg_success_z	33	0.0026597859192740592	0.9882793695471698	-0.03342245989304813	0.8535069513307668	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	reg_success_z_up	33	-0.08528143733960719	0.6370153648839851	-0.1306818181818182	0.4685248746522628	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	reg_success_z_down	33	0.09723061840999755	0.5903775986422019	0.035093582887700536	0.8462670734185679	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.1450790137373768	0.4204991290659411	-0.1002673796791444	0.5787679823624801	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.01539190790784608	0.932249190013196	-0.011697860962566845	0.9484844405922175	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	passive_sensory_slope_z	33	0.0266569046159199	0.88293178522925	0.08656417112299465	0.631938548223677	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	passive_withinrun_slope_z	33	0.2216059175652954	0.21518867475929382	0.12232620320855615	0.4976645500887904	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_mOFC	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.07422972237939142	0.6814079957564381	0.03542780748663102	0.8448205578157595	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	mean_reg_success_z	33	0.19121650226117876	0.2864347524720264	0.12733957219251338	0.48007168541307754	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	reg_success_z_up	33	0.1363188303725366	0.4493860516384879	0.1129679144385027	0.5313558982647614	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	reg_success_z_down	33	0.1631206284215192	0.3643955471690557	0.12399732620320857	0.4917642698479151	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.011163615746109301	0.9508342723390261	-0.12132352941176472	0.501221832595384	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.1630115894282271	0.36472062438109376	0.0982620320855615	0.586423057886333	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.30986890377973525	0.07927463800006254	-0.23395721925133695	0.1900489436063754	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.07144249621952803	0.6927788023256322	-0.2165775401069519	0.22604742780194953	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.0963941053686819	0.593593415006182	0.04946524064171123	0.7845712261751205	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_putamen_L	secondary_subcortical	mean_reg_success_z	33	0.1546388675232736	0.3901939150747428	0.16410427807486633	0.3614707869611802	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	reg_success_z_up	33	0.21045268987722693	0.23976844670804195	0.26169786096256686	0.14125017625401567	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	reg_success_z_down	33	0.022759557860680926	0.8999547306669287	0.04612299465240642	0.798819126593981	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	success_asymmetry_z_up_minus_down	33	0.1575608725134141	0.3811895833375215	0.08422459893048129	0.6412103483753364	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	task_separation_rating_z_up_minus_down	33	0.10569335608968554	0.55828246022002	0.09959893048128343	0.5813147111970498	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	passive_sensory_slope_z	33	0.24606438955786392	0.16747581641023848	0.26938502673796794	0.12951597536128656	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	passive_withinrun_slope_z	33	0.0633045082616906	0.7263491624398964	-0.04177807486631016	0.8174363801688884	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_L	secondary_subcortical	passive_acrossrun_slope_z	33	0.10080301247548026	0.5767308756028162	0.036096256684491984	0.8419290228887525	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_R	secondary_subcortical	mean_reg_success_z	33	-0.026672814710156048	0.882862392679128	-0.007687165775401069	0.9661341984993728	0.9465187877843054	0.9882176333995196
stim_passive_FE	reg_putamen_R	secondary_subcortical	reg_success_z_up	33	-0.012144835514585704	0.9465187877843054	0.0875668449197861	0.6279815970315183	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_R	secondary_subcortical	reg_success_z_down	33	-0.030237457860557926	0.8673375309560121	-0.058155080213903754	0.7478570431344127	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_R	secondary_subcortical	success_asymmetry_z_up_minus_down	33	0.012978368468374479	0.9428540086791872	0.05782085561497327	0.7492596843225476	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_R	secondary_subcortical	task_separation_rating_z_up_minus_down	33	-0.03248660598655752	0.8575665601932893	0.012366310160427808	0.945544926243306	0.9465187877843054	0.9882176333995196
stim_passive_FE	reg_putamen_R	secondary_subcortical	passive_sensory_slope_z	33	0.10200047052953812	0.5721883936741741	0.07954545454545456	0.6599132825015057	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_R	secondary_subcortical	passive_withinrun_slope_z	33	0.07803594460270899	0.665990978563452	0.052807486631016046	0.7703916380336323	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_putamen_R	secondary_subcortical	passive_acrossrun_slope_z	33	0.04596472943806483	0.799495427515937	-0.060828877005347594	0.7366648112464984	0.9465187877843054	0.9610256636454427
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	mean_reg_success_z	33	0.023126032756322582	0.8983520473279499	-0.024064171122994655	0.8942511515271847	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	reg_success_z_up	33	-0.052878166948009724	0.7700925433059305	-0.07419786096256685	0.6815375957464214	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	reg_success_z_down	33	0.09528639734276763	0.5978634753463933	0.0053475935828877	0.9764377093265237	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.11666190931438276	0.5179268499383488	-0.07018716577540107	0.6979218181866196	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.03697819415223749	0.838117098619297	-0.03208556149732621	0.8593073405151728	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.22833611445221524	0.201222020296438	0.015040106951871657	0.9337942947887252	0.9882793695471698	0.9882037720946818
stim_passive_FE	reg_vmPFC	targeted_regulatory_value	passive_withinrun_slope_z	33	0.03558913981432307	0.8441224932499586	-0.11163101604278076	0.5362570253519456	0.9882793695471698	0.9882037720946818
