effect	roi	comparison_set	n_overlap_subjects	pearson_r	pearson_p	main_mean	comparison_mean
stim_up_FE	reg_NAc_L	fd_bad_run_exclude	28	1.0	0.0	-0.0023668208512280025	-0.0009660636340933186
stim_up_FE	reg_NAc_L	high_motion_subject_exclude	26	1.0	0.0	-0.0023668208512280025	-0.0015465294082577412
stim_up_FE	reg_NAc_R	fd_bad_run_exclude	28	1.0	0.0	-0.004702057939897658	-0.0001935708028863051
stim_up_FE	reg_NAc_R	high_motion_subject_exclude	26	1.0	0.0	-0.004702057939897658	-0.00014399287577431934
stim_up_FE	reg_PAG_sphere	fd_bad_run_exclude	28	1.0	0.0	0.01006832594496452	0.015615100571137321
stim_up_FE	reg_PAG_sphere	high_motion_subject_exclude	26	1.0	0.0	0.01006832594496452	0.016771793336374685
stim_up_FE	reg_SMA_preSMA	fd_bad_run_exclude	28	1.0	0.0	0.010706512144569195	0.014618403893629355
stim_up_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	1.0	0.0	0.010706512144569195	0.016021757171704218
stim_up_FE	reg_anterior_insula_L	fd_bad_run_exclude	28	1.0	0.0	0.02097036579454487	0.023929399022433375
stim_up_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	0.02097036579454487	0.025219082957706772
stim_up_FE	reg_anterior_insula_R	fd_bad_run_exclude	28	0.9999999999999999	0.0	0.04531695642931895	0.04945562287632908
stim_up_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.04531695642931895	0.042292264075233385
stim_up_FE	reg_caudate_L	fd_bad_run_exclude	28	0.9999999999999999	0.0	-0.0033234981114439893	-0.0010925373395106622
stim_up_FE	reg_caudate_L	high_motion_subject_exclude	26	1.0	0.0	-0.0033234981114439893	-0.0020352340876483
stim_up_FE	reg_caudate_R	fd_bad_run_exclude	28	0.9999999999999997	3.317273849868323e-197	0.0011369124774567106	0.003702933559127684
stim_up_FE	reg_caudate_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	0.0011369124774567106	0.004149006742339294
stim_up_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	28	1.0	0.0	-0.00986241416257778	-0.004960651862867442
stim_up_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	1.0	0.0	-0.00986241416257778	-0.0048900670595825296
stim_up_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	28	1.0	0.0	-0.03793655808619929	-0.03485144900956324
stim_up_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.03793655808619929	-0.03841949662623497
stim_up_FE	reg_mOFC	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	0.0057195549209912615	-0.004718439088069967
stim_up_FE	reg_mOFC	high_motion_subject_exclude	26	1.0	0.0	0.0057195549209912615	-0.004056663574794164
stim_up_FE	reg_pgACC_rACC	fd_bad_run_exclude	28	1.0	0.0	-0.0035911068517827625	-0.011156442857879614
stim_up_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	0.9999999999999996	3.8843150512797476e-182	-0.0035911068517827625	-0.011347710387781262
stim_up_FE	reg_putamen_L	fd_bad_run_exclude	28	1.0	0.0	-0.0018695069575738726	0.0015915627341850527
stim_up_FE	reg_putamen_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.0018695069575738726	0.0008411622122646525
stim_up_FE	reg_putamen_R	fd_bad_run_exclude	28	1.0	0.0	0.015459059617679679	0.015598284770801132
stim_up_FE	reg_putamen_R	high_motion_subject_exclude	26	0.9999999999999996	3.8843150512797476e-182	0.015459059617679679	0.0164606920353925
stim_up_FE	reg_vmPFC	fd_bad_run_exclude	28	1.0	0.0	-0.008458863294711618	-0.027099890800725137
stim_up_FE	reg_vmPFC	high_motion_subject_exclude	26	1.0	0.0	-0.008458863294711618	-0.023632843799602527
stim_up_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	28	0.9999999999999999	0.0	-0.0007521694113331085	-0.014934429231548816
stim_up_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	1.0	0.0	-0.0007521694113331085	-0.012992190767993005
stim_up_FE	sensory_S1_L	fd_bad_run_exclude	28	1.0	0.0	-0.011625796244268051	-0.013810573459652784
stim_up_FE	sensory_S1_L	high_motion_subject_exclude	26	1.0	0.0	-0.011625796244268051	-0.014829570349180497
stim_up_FE	sensory_S1_R	fd_bad_run_exclude	28	0.9999999999999999	0.0	-0.01018936640122609	-0.011754303822921688
stim_up_FE	sensory_S1_R	high_motion_subject_exclude	26	1.0	0.0	-0.01018936640122609	-0.012216830932280013
stim_up_FE	sensory_S2_operculum_L	fd_bad_run_exclude	28	1.0	0.0	0.01722972334193235	0.020768286785044308
stim_up_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	1.0	0.0	0.01722972334193235	0.02200626058038324
stim_up_FE	sensory_S2_operculum_R	fd_bad_run_exclude	28	1.0	0.0	0.04139810303846995	0.047479850539405434
stim_up_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	1.0	0.0	0.04139810303846995	0.05031204821828466
stim_up_FE	sensory_dACC_MCC	fd_bad_run_exclude	28	1.0	0.0	0.009798168504582436	0.011858109006425366
stim_up_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.009798168504582436	0.012603394620013066
stim_up_FE	sensory_insula_all_L	fd_bad_run_exclude	28	0.9999999999999999	0.0	0.022597123939318186	0.022731527935580483
stim_up_FE	sensory_insula_all_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.022597123939318186	0.024066290764424663
stim_up_FE	sensory_insula_all_R	fd_bad_run_exclude	28	0.9999999999999994	3.317273849868323e-197	0.03169484732312743	0.03241764976285465
stim_up_FE	sensory_insula_all_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.03169484732312743	0.029772630205395847
stim_up_FE	sensory_posterior_insula_L	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	0.02515142578516988	0.026183337138978198
stim_up_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	0.02515142578516988	0.028034252418505136
stim_up_FE	sensory_posterior_insula_R	fd_bad_run_exclude	28	1.0	0.0	0.018692949985217474	0.02022739882418786
stim_up_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	0.018692949985217474	0.019970020817709155
stim_up_FE	sensory_thalamus_L	fd_bad_run_exclude	28	1.0	0.0	-0.005781584902610065	-0.0029229392239358276
stim_up_FE	sensory_thalamus_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.005781584902610065	-0.0030954893042619983
stim_up_FE	sensory_thalamus_R	fd_bad_run_exclude	28	1.0	0.0	-0.00020425329972622973	0.004860280555606421
stim_up_FE	sensory_thalamus_R	high_motion_subject_exclude	26	1.0	0.0	-0.00020425329972622973	0.00567143708646584
stim_up_temp_FE	expl_amygdala_L	fd_bad_run_exclude	28	1.0	0.0	-0.0007107525774644631	-0.006549072863500831
stim_up_temp_FE	expl_amygdala_L	high_motion_subject_exclude	26	1.0	0.0	-0.0007107525774644631	-0.006414736061392782
stim_up_temp_FE	expl_amygdala_R	fd_bad_run_exclude	28	0.9999999999999996	3.317273849868323e-197	0.0017830122118484173	-0.0043854079428586245
stim_up_temp_FE	expl_amygdala_R	high_motion_subject_exclude	26	1.0	0.0	0.0017830122118484173	-0.004435488035736713
stim_up_temp_FE	expl_hippocampus_L	fd_bad_run_exclude	28	0.9999999999999999	0.0	-0.0060708804751012585	-0.009219987386521617
stim_up_temp_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.0060708804751012585	-0.009442963209809162
stim_up_temp_FE	expl_hippocampus_R	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	-0.01179224796677855	-0.013397071934637747
stim_up_temp_FE	expl_hippocampus_R	high_motion_subject_exclude	26	1.0	0.0	-0.01179224796677855	-0.013796160740849491
stim_up_temp_FE	expl_hypothalamus	fd_bad_run_exclude	28	1.0	0.0	0.019165954529660557	0.01855687152419705
stim_up_temp_FE	expl_hypothalamus	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.019165954529660557	0.01926682087762926
stim_up_temp_FE	reg_NAc_L	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	-0.008093895919790322	-0.009242536707980824
stim_up_temp_FE	reg_NAc_L	high_motion_subject_exclude	26	1.0	0.0	-0.008093895919790322	-0.010441452524481485
stim_up_temp_FE	reg_NAc_R	fd_bad_run_exclude	28	0.9999999999999999	0.0	-0.003493856525782383	-0.003911040981100606
stim_up_temp_FE	reg_NAc_R	high_motion_subject_exclude	26	1.0	0.0	-0.003493856525782383	-0.0038535773951130416
stim_up_temp_FE	reg_PAG_sphere	fd_bad_run_exclude	28	1.0	0.0	0.004918997789817778	0.009477127700977559
stim_up_temp_FE	reg_PAG_sphere	high_motion_subject_exclude	26	1.0	0.0	0.004918997789817778	0.004319516897129898
stim_up_temp_FE	reg_SMA_preSMA	fd_bad_run_exclude	28	1.0	0.0	0.009652268568364283	0.010049960218436484
stim_up_temp_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	1.0	0.0	0.009652268568364283	0.01121780291522065
stim_up_temp_FE	reg_anterior_insula_L	fd_bad_run_exclude	28	1.0	0.0	-0.0019228121955441593	-0.0028708491621988025
stim_up_temp_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	-0.0019228121955441593	-0.0028682492724888455
stim_up_temp_FE	reg_anterior_insula_R	fd_bad_run_exclude	28	0.9999999999999999	0.0	0.01197012797506018	0.009627904293925635
stim_up_temp_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	0.01197012797506018	0.010301060759677337
stim_up_temp_FE	reg_caudate_L	fd_bad_run_exclude	28	0.9999999999999997	3.317273849868323e-197	0.0016687286604957824	0.0024845244541731
stim_up_temp_FE	reg_caudate_L	high_motion_subject_exclude	26	1.0	0.0	0.0016687286604957824	0.0024424673644646714
stim_up_temp_FE	reg_caudate_R	fd_bad_run_exclude	28	1.0	0.0	0.0021940155870238827	0.002400060752864062
stim_up_temp_FE	reg_caudate_R	high_motion_subject_exclude	26	1.0	0.0	0.0021940155870238827	0.0026831740027633854
stim_up_temp_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	-0.0011689668352835615	0.003341408605982516
stim_up_temp_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	1.0	0.0	-0.0011689668352835615	0.004249152182847655
stim_up_temp_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	-0.00380799251213444	-0.002767818921711296
stim_up_temp_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	0.9999999999999996	3.8843150512797476e-182	-0.00380799251213444	-0.002618683439392883
stim_up_temp_FE	reg_mOFC	fd_bad_run_exclude	28	1.0	0.0	0.0009696074747339343	-0.0047460201063326424
stim_up_temp_FE	reg_mOFC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.0009696074747339343	-0.004901599855377124
stim_up_temp_FE	reg_pgACC_rACC	fd_bad_run_exclude	28	0.9999999999999997	3.317273849868323e-197	-0.009083620129703459	-0.016850865859721256
stim_up_temp_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.009083620129703459	-0.018591347452736676
stim_up_temp_FE	reg_putamen_L	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	0.0012133685857847784	0.0010603248374536633
stim_up_temp_FE	reg_putamen_L	high_motion_subject_exclude	26	1.0	0.0	0.0012133685857847784	0.0008868046749669772
stim_up_temp_FE	reg_putamen_R	fd_bad_run_exclude	28	0.9999999999999999	0.0	0.013330262050382744	0.0069371893541756435
stim_up_temp_FE	reg_putamen_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.013330262050382744	0.008108930942258806
stim_up_temp_FE	reg_vmPFC	fd_bad_run_exclude	28	1.0	0.0	-0.028191229949394863	-0.04090215634953763
stim_up_temp_FE	reg_vmPFC	high_motion_subject_exclude	26	1.0	0.0	-0.028191229949394863	-0.04174739176120896
stim_up_temp_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	28	1.0	0.0	-0.012340826349276485	-0.021249450211014067
stim_up_temp_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	1.0	0.0	-0.012340826349276485	-0.02171982266008854
stim_up_temp_FE	sensory_S1_L	fd_bad_run_exclude	28	0.9999999999999999	0.0	-0.0038057675930868945	-0.005489010085251981
stim_up_temp_FE	sensory_S1_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.0038057675930868945	-0.005286645274072026
stim_up_temp_FE	sensory_S1_R	fd_bad_run_exclude	28	1.0	0.0	-0.003138263372255262	-0.004745643844963914
stim_up_temp_FE	sensory_S1_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.003138263372255262	-0.00460324636259639
stim_up_temp_FE	sensory_S2_operculum_L	fd_bad_run_exclude	28	1.0	0.0	0.00545107580590852	0.006230681218897059
stim_up_temp_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	1.0	0.0	0.00545107580590852	0.007097839716992054
stim_up_temp_FE	sensory_S2_operculum_R	fd_bad_run_exclude	28	1.0	0.0	0.00618739896736136	0.008432768293589885
stim_up_temp_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.00618739896736136	0.008467555914718945
stim_up_temp_FE	sensory_dACC_MCC	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	0.006396517511210263	0.007131321738207979
stim_up_temp_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	1.0	0.0	0.006396517511210263	0.00834744328704591
stim_up_temp_FE	sensory_insula_all_L	fd_bad_run_exclude	28	0.9999999999999996	3.317273849868323e-197	0.0003096715756162832	-0.003629833272238362
stim_up_temp_FE	sensory_insula_all_L	high_motion_subject_exclude	26	1.0	0.0	0.0003096715756162832	-0.003721364894143055
stim_up_temp_FE	sensory_insula_all_R	fd_bad_run_exclude	28	1.0	0.0	0.008431188626370082	0.006305123153392093
stim_up_temp_FE	sensory_insula_all_R	high_motion_subject_exclude	26	1.0	0.0	0.008431188626370082	0.00788991476292722
stim_up_temp_FE	sensory_posterior_insula_L	fd_bad_run_exclude	28	1.0	0.0	0.001967493222433735	-0.002685268667326974
stim_up_temp_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.001967493222433735	-0.0019046693520907026
stim_up_temp_FE	sensory_posterior_insula_R	fd_bad_run_exclude	28	1.0	0.0	-0.004785774134551034	-0.002124258973968348
stim_up_temp_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.004785774134551034	-0.0005215505191769737
stim_up_temp_FE	sensory_thalamus_L	fd_bad_run_exclude	28	1.0	0.0	0.002139736786237777	0.004129631071659138
stim_up_temp_FE	sensory_thalamus_L	high_motion_subject_exclude	26	1.0	0.0	0.002139736786237777	0.004211142257330581
stim_up_temp_FE	sensory_thalamus_R	fd_bad_run_exclude	28	1.0	0.0	0.004071611120845332	0.006099713953777349
stim_up_temp_FE	sensory_thalamus_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	0.004071611120845332	0.006109315996022465
up_minus_down_FE	expl_amygdala_L	fd_bad_run_exclude	26	1.0	0.0	-0.18357797312042254	-0.0009634729358367622
up_minus_down_FE	expl_amygdala_L	high_motion_subject_exclude	26	1.0	0.0	-0.18357797312042254	-0.0009634729358367622
up_minus_down_FE	expl_amygdala_R	fd_bad_run_exclude	26	0.9999999999999999	0.0	-0.1800874172124278	0.003274012979370757
up_minus_down_FE	expl_amygdala_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.1800874172124278	0.003274012979370757
up_minus_down_FE	expl_hippocampus_L	fd_bad_run_exclude	26	1.0	0.0	-0.17016930368757158	0.013600272663797323
up_minus_down_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.17016930368757158	0.013600272663797323
up_minus_down_FE	expl_hippocampus_R	fd_bad_run_exclude	26	0.9999999999999999	0.0	-0.16707773181736807	0.018803030812145714
up_minus_down_FE	expl_hippocampus_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.16707773181736807	0.018803030812145714
up_minus_down_FE	expl_hypothalamus	fd_bad_run_exclude	26	1.0	0.0	-0.15751355350596097	0.012308616115031047
up_minus_down_FE	expl_hypothalamus	high_motion_subject_exclude	26	1.0	0.0	-0.15751355350596097	0.012308616115031047
up_minus_down_FE	reg_NAc_L	fd_bad_run_exclude	26	1.0	0.0	-0.1908467881351526	-0.0046614557717335765
up_minus_down_FE	reg_NAc_L	high_motion_subject_exclude	26	1.0	0.0	-0.1908467881351526	-0.0046614557717335765
up_minus_down_FE	reg_NAc_R	fd_bad_run_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.2012884985429771	-0.009449250655821882
up_minus_down_FE	reg_NAc_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.2012884985429771	-0.009449250655821882
up_minus_down_FE	reg_PAG_sphere	fd_bad_run_exclude	26	1.0	0.0	-0.20669094610705294	-0.018585796673925452
up_minus_down_FE	reg_PAG_sphere	high_motion_subject_exclude	26	1.0	0.0	-0.20669094610705294	-0.018585796673925452
up_minus_down_FE	reg_SMA_preSMA	fd_bad_run_exclude	26	1.0	0.0	-0.18068523240182197	0.006528907992805426
up_minus_down_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	1.0	0.0	-0.18068523240182197	0.006528907992805426
up_minus_down_FE	reg_anterior_insula_L	fd_bad_run_exclude	26	1.0	0.0	-0.17627933752638372	0.005872848389956813
up_minus_down_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	-0.17627933752638372	0.005872848389956813
up_minus_down_FE	reg_anterior_insula_R	fd_bad_run_exclude	26	1.0	0.0	-0.1764975915128051	-0.014611963569712736
up_minus_down_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	-0.1764975915128051	-0.014611963569712736
up_minus_down_FE	reg_caudate_L	fd_bad_run_exclude	26	1.0	0.0	-0.1903183473782106	-0.007188331407423203
up_minus_down_FE	reg_caudate_L	high_motion_subject_exclude	26	1.0	0.0	-0.1903183473782106	-0.007188331407423203
up_minus_down_FE	reg_caudate_R	fd_bad_run_exclude	26	1.0	0.0	-0.18684892786074092	-0.0010741803427943243
up_minus_down_FE	reg_caudate_R	high_motion_subject_exclude	26	1.0	0.0	-0.18684892786074092	-0.0010741803427943243
up_minus_down_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	26	1.0	0.0	-0.18143256338292055	-0.0004267129764999621
up_minus_down_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	1.0	0.0	-0.18143256338292055	-0.0004267129764999621
up_minus_down_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.18824750187835007	-0.011151781054930044
up_minus_down_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.18824750187835007	-0.011151781054930044
up_minus_down_FE	reg_mOFC	fd_bad_run_exclude	26	1.0	0.0	-0.16765571731340254	0.009952818742021918
up_minus_down_FE	reg_mOFC	high_motion_subject_exclude	26	1.0	0.0	-0.16765571731340254	0.009952818742021918
up_minus_down_FE	reg_pgACC_rACC	fd_bad_run_exclude	26	1.0	0.0	-0.18059529271682329	-0.0020168716750609186
up_minus_down_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	1.0	0.0	-0.18059529271682329	-0.0020168716750609186
up_minus_down_FE	reg_putamen_L	fd_bad_run_exclude	26	1.0	0.0	-0.19173228771262185	-0.002973169234582411
up_minus_down_FE	reg_putamen_L	high_motion_subject_exclude	26	1.0	0.0	-0.19173228771262185	-0.002973169234582411
up_minus_down_FE	reg_putamen_R	fd_bad_run_exclude	26	1.0	0.0	-0.1831832394554195	-0.00018616188138436811
up_minus_down_FE	reg_putamen_R	high_motion_subject_exclude	26	1.0	0.0	-0.1831832394554195	-0.00018616188138436811
up_minus_down_FE	reg_vmPFC	fd_bad_run_exclude	26	1.0	0.0	-0.15905980953495158	0.01666251546703279
up_minus_down_FE	reg_vmPFC	high_motion_subject_exclude	26	1.0	0.0	-0.15905980953495158	0.01666251546703279
up_minus_down_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	26	0.9999999999999999	0.0	-0.16373211759227244	0.013015453005209565
up_minus_down_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.16373211759227244	0.013015453005209565
up_minus_down_FE	sensory_S1_L	fd_bad_run_exclude	26	1.0	0.0	-0.1689736596798122	0.012291738781361626
up_minus_down_FE	sensory_S1_L	high_motion_subject_exclude	26	1.0	0.0	-0.1689736596798122	0.012291738781361626
up_minus_down_FE	sensory_S1_R	fd_bad_run_exclude	26	1.0	0.0	-0.17265303708104926	0.012407444471206803
up_minus_down_FE	sensory_S1_R	high_motion_subject_exclude	26	1.0	0.0	-0.17265303708104926	0.012407444471206803
up_minus_down_FE	sensory_S2_operculum_L	fd_bad_run_exclude	26	1.0	0.0	-0.1801541755540353	0.005967878038063645
up_minus_down_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	1.0	0.0	-0.1801541755540353	0.005967878038063645
up_minus_down_FE	sensory_S2_operculum_R	fd_bad_run_exclude	26	1.0	0.0	-0.177216203437693	0.009619628107499851
up_minus_down_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	1.0	0.0	-0.177216203437693	0.009619628107499851
up_minus_down_FE	sensory_dACC_MCC	fd_bad_run_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.17888621103889873	0.00648547790478915
up_minus_down_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.17888621103889873	0.00648547790478915
up_minus_down_FE	sensory_insula_all_L	fd_bad_run_exclude	26	0.9999999999999994	3.8843150512797476e-182	-0.17681608563571266	0.007168854085298685
up_minus_down_FE	sensory_insula_all_L	high_motion_subject_exclude	26	0.9999999999999994	3.8843150512797476e-182	-0.17681608563571266	0.007168854085298685
up_minus_down_FE	sensory_insula_all_R	fd_bad_run_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.17537611909563455	-0.004054632557269473
up_minus_down_FE	sensory_insula_all_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.17537611909563455	-0.004054632557269473
up_minus_down_FE	sensory_posterior_insula_L	fd_bad_run_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.17772034383520033	0.009111924347682642
up_minus_down_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.17772034383520033	0.009111924347682642
up_minus_down_FE	sensory_posterior_insula_R	fd_bad_run_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.18265834682846838	-0.003624369972385466
up_minus_down_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.18265834682846838	-0.003624369972385466
up_minus_down_FE	sensory_thalamus_L	fd_bad_run_exclude	26	1.0	0.0	-0.17831812329082328	0.0024019491393119097
up_minus_down_FE	sensory_thalamus_L	high_motion_subject_exclude	26	1.0	0.0	-0.17831812329082328	0.0024019491393119097
up_minus_down_FE	sensory_thalamus_R	fd_bad_run_exclude	26	1.0	0.0	-0.17787573823818204	0.00552974112976629
up_minus_down_FE	sensory_thalamus_R	high_motion_subject_exclude	26	1.0	0.0	-0.17787573823818204	0.00552974112976629
up_minus_passive_FE	expl_amygdala_L	fd_bad_run_exclude	28	0.9999918221147538	9.289275019446424e-64	-0.10993163914165714	-0.13071430564741604
up_minus_passive_FE	expl_amygdala_L	high_motion_subject_exclude	26	1.0	0.0	-0.10993163914165714	0.002144577680155635
up_minus_passive_FE	expl_amygdala_R	fd_bad_run_exclude	28	0.9999976496653822	8.479081865230118e-71	-0.11217804284850982	-0.12886977015295997
up_minus_passive_FE	expl_amygdala_R	high_motion_subject_exclude	26	1.0	0.0	-0.11217804284850982	0.006085161200294701
up_minus_passive_FE	expl_hippocampus_L	fd_bad_run_exclude	28	0.9999942984455403	8.542151209916967e-66	-0.0998788909813756	-0.11762224703436784
up_minus_passive_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.0998788909813756	0.01658272949190667
up_minus_passive_FE	expl_hippocampus_R	fd_bad_run_exclude	28	0.9999982415249642	1.9517980940138278e-72	-0.09610414114484395	-0.1148369474186828
up_minus_passive_FE	expl_hippocampus_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.09610414114484395	0.02172000048449263
up_minus_passive_FE	expl_hypothalamus	fd_bad_run_exclude	28	0.9999816197536879	3.4688955882898555e-59	-0.10948744526015644	-0.13325884711516015
up_minus_passive_FE	expl_hypothalamus	high_motion_subject_exclude	26	1.0	0.0	-0.10948744526015644	-0.003123074979017614
up_minus_passive_FE	reg_NAc_L	fd_bad_run_exclude	28	0.9999964924524796	1.5442097491175192e-68	-0.12716820199487053	-0.1458586519230656
up_minus_passive_FE	reg_NAc_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.12716820199487053	-0.01487705200829973
up_minus_passive_FE	reg_NAc_R	fd_bad_run_exclude	28	0.9999935857988745	3.949175079674532e-65	-0.13537682813661045	-0.15289920268228993
up_minus_passive_FE	reg_NAc_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.13537682813661045	-0.021567845116526138
up_minus_passive_FE	reg_PAG_sphere	fd_bad_run_exclude	28	0.9999968155617842	4.396301797433626e-69	-0.12938484542466927	-0.14711989118118904
up_minus_passive_FE	reg_PAG_sphere	high_motion_subject_exclude	26	1.0	0.0	-0.12938484542466927	-0.01843954287827588
up_minus_passive_FE	reg_SMA_preSMA	fd_bad_run_exclude	28	0.999980240948646	8.883412110901347e-59	-0.11087381376207552	-0.1271152383207144
up_minus_passive_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	1.0	0.0	-0.11087381376207552	0.007516453132176628
up_minus_passive_FE	reg_anterior_insula_L	fd_bad_run_exclude	28	0.9999754431637067	1.4991684257153144e-57	-0.1391294488372902	-0.1591134033099349
up_minus_passive_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.1391294488372902	-0.0278145784082321
up_minus_passive_FE	reg_anterior_insula_R	fd_bad_run_exclude	28	0.9999941293804088	1.2489511720197178e-65	-0.14147160670042716	-0.16000595765321382
up_minus_passive_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	-0.14147160670042716	-0.032424989577311165
up_minus_passive_FE	reg_caudate_L	fd_bad_run_exclude	28	0.9999970661337029	1.5149053092938572e-69	-0.11600656603343051	-0.13789014541336136
up_minus_passive_FE	reg_caudate_L	high_motion_subject_exclude	26	1.0	0.0	-0.11600656603343051	-0.005873882934863035
up_minus_passive_FE	reg_caudate_R	fd_bad_run_exclude	28	0.9999965157203515	1.4162146236016378e-68	-0.11673619057877328	-0.13628751828010927
up_minus_passive_FE	reg_caudate_R	high_motion_subject_exclude	26	1.0	0.0	-0.11673619057877328	-0.0033414268422907647
up_minus_passive_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	28	0.9999957265667193	2.0126032638627947e-67	-0.09722927742228477	-0.11700373598224749
