set_name	effect	family	roi	measure	n	mean	sd	se	t	p	dz	ci_lo_boot	ci_hi_boot	q_fdr_family	q_fdr_effect_all_rois
fd_bad_run_exclude	stim_up_temp_FE	exploratory_context	expl_amygdala_L	roi_mean_beta	28	-0.006549072863500831	0.04744318483630114	0.00896591917726596	-0.7304407650814766	0.47141188648480936	-0.13804032941923852	-0.02404346819395349	0.01073830909933479	0.4889638697703875	0.7001279791902892
fd_bad_run_exclude	stim_up_temp_FE	exploratory_context	expl_amygdala_R	roi_mean_beta	28	-0.0043854079428586245	0.03307737285849488	0.006251035900495366	-0.7015489932654363	0.4889638697703875	-0.13258029776486227	-0.01599671285943519	0.007864341960573385	0.4889638697703875	0.7001279791902892
fd_bad_run_exclude	stim_up_temp_FE	exploratory_context	expl_hippocampus_L	roi_mean_beta	28	-0.009219987386521617	0.024909388394899014	0.004707431928830083	-1.9586023814927516	0.06056353085957357	-0.37014105847776263	-0.01839777561581286	-0.0002976942718565537	0.10093921809928928	0.2768618553580506
fd_bad_run_exclude	stim_up_temp_FE	exploratory_context	expl_hippocampus_R	roi_mean_beta	28	-0.013397071934637747	0.02581271855092651	0.004878145282018221	-2.7463454161609175	0.010595141966608804	-0.519010498960284	-0.02385752100069242	-0.004754516157429736	0.05297570983304402	0.11018857224215478
fd_bad_run_exclude	stim_up_temp_FE	exploratory_context	expl_hypothalamus	roi_mean_beta	28	0.01855687152419705	0.04391416485006717	0.008298997087597983	2.236037840274511	0.03381141629676128	0.422571431964023	0.0027176581162556045	0.03464240723120123	0.08452854074190319	0.2163930642992722
fd_bad_run_exclude	stim_up_temp_FE	secondary_subcortical	reg_caudate_L	roi_mean_beta	28	0.0024845244541731	0.027218771549939177	0.005143864322415654	0.4830073848072107	0.6329840299577558	0.09127981582911121	-0.007550608859673957	0.012333576374814064	0.8439787066103411	0.7405224472700355
fd_bad_run_exclude	stim_up_temp_FE	secondary_subcortical	reg_caudate_R	roi_mean_beta	28	0.002400060752864062	0.02356878559173442	0.004454081812823684	0.5388452331418973	0.5944091434882919	0.10183217728900568	-0.006204386045750912	0.010789485042161165	0.8439787066103411	0.7405224472700355
fd_bad_run_exclude	stim_up_temp_FE	secondary_subcortical	reg_putamen_L	roi_mean_beta	28	0.0010603248374536633	0.045621174275553726	0.008621591546560888	0.12298481454698719	0.9030300324873219	0.023241945309194777	-0.015977951237644967	0.017546908817478515	0.9030300324873219	0.9030300324873219
fd_bad_run_exclude	stim_up_temp_FE	secondary_subcortical	reg_putamen_R	roi_mean_beta	28	0.0069371893541756435	0.03178419259098277	0.006006647801337294	1.1549186141113814	0.25824313576685753	0.21825910267557766	-0.003624410403634621	0.018794318330424175	0.8439787066103411	0.6886483620449534
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_NAc_L	roi_mean_beta	26	-0.0046614557717335765	0.06423301864974669	0.012597131365847218	-0.3700410542968146	0.7144683650896051	-0.07257102141115018	-0.028781293097283476	0.018705248712117616	0.8573620381075261	0.9617404709230326
