subject	roi	roi_safe	beta_down	beta_passive	beta_up	up_minus_down	up_minus_passive	down_minus_passive	regulation_mean_minus_passive	target	family
sub-20	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-56.67709891735608	31.794584953545407	60.12158286089512	116.7986817782512	28.32699790734972	-88.47168387090149	-30.072342981775883	value_vmPFC_mOFC	value
sub-21	reg_mOFC	reg_mOFC	304.051886804286	126.28438445904638	-59.9226538209762	-363.9745406252622	-186.20703828002257	177.7675023452396	-4.2197679673914905	value_vmPFC_mOFC	value
sub-21	reg_vmPFC	reg_vmPFC	170.4743287914376	124.91668882211336	344.1469852823342	173.6726564908966	219.2302964602208	45.55763996932423	132.39396821477254	value_vmPFC_mOFC	value
sub-21	reg_vmPFC_mOFC	reg_vmPFC_mOFC	243.0805558855164	125.66010127468392	124.51449300590043	-118.56606287961596	-1.1456082687834763	117.4204546108325	58.13742317102451	value_vmPFC_mOFC	value
sub-22	reg_mOFC	reg_mOFC	-199.47317007643272	-85.71110397300374	-176.13688541511237	23.33628466132035	-90.42578144210864	-113.76206610342898	-102.0939237727688	value_vmPFC_mOFC	value
sub-22	reg_vmPFC	reg_vmPFC	-319.5495622578988	-431.1462661929386	-441.1576540191348	-121.60809176123598	-10.011387826196142	111.59670393503984	50.79265805442185	value_vmPFC_mOFC	value
sub-22	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-254.28190855123495	-243.38460766635885	-297.105326695861	-42.823418144626	-53.720719029502135	-10.897300884876133	-32.30900995718915	value_vmPFC_mOFC	value
sub-23	reg_mOFC	reg_mOFC	-28.4259973358532	297.7141710695979	411.7273666026416	440.1533639384948	114.0131955330437	-326.1401684054511	-106.0634864362037	value_vmPFC_mOFC	value
sub-23	reg_vmPFC	reg_vmPFC	-247.721107481772	419.00638770778266	563.1758599756582	810.8969674574303	144.16947226787556	-666.7274951895547	-261.2790114608396	value_vmPFC_mOFC	value
sub-23	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-128.5230115984178	353.0778712938952	480.8558665090977	609.3788781075156	127.77799521520257	-481.60088289231294	-176.9114438385552	value_vmPFC_mOFC	value
sub-24	reg_mOFC	reg_mOFC	-387.2185202450042	-190.00054194349565	-34.11647384723835	353.1020463977659	155.8840680962573	-197.2179783015086	-20.66695510262565	value_vmPFC_mOFC	value
sub-24	reg_vmPFC	reg_vmPFC	-507.4243124596027	-59.60436921748677	-346.9834489177093	160.44086354189335	-287.3790797002226	-447.8199432421159	-367.5995114711693	value_vmPFC_mOFC	value
sub-24	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-442.0863232240316	-130.4813508750965	-176.92426397572214	265.16205924830945	-46.442913100625645	-311.60497234893506	-179.02394272478034	value_vmPFC_mOFC	value
sub-25	reg_mOFC	reg_mOFC	438.42549501753217	200.84476428019104	-582.9762814059246	-1021.4017764234568	-783.8210456861157	237.58073073734116	-273.12015747438727	value_vmPFC_mOFC	value
sub-25	reg_vmPFC	reg_vmPFC	832.7079561452185	697.1793353084929	275.8866782461759	-556.8212778990426	-421.292657062317	135.52862083672562	-142.88201811279566	value_vmPFC_mOFC	value
sub-25	reg_vmPFC_mOFC	reg_vmPFC_mOFC	618.3952951134964	427.396138828272	-190.94921858313288	-809.3445136966293	-618.3453574114048	190.9991562852245	-213.67310056309012	value_vmPFC_mOFC	value
sub-26	reg_mOFC	reg_mOFC	-40.694475136248606	187.2459941650519	-150.7648996400358	-110.0704245037872	-338.0108938050877	-227.9404693013005	-282.97568155319414	value_vmPFC_mOFC	value
sub-26	reg_vmPFC	reg_vmPFC	260.26504305351403	150.44092973668833	-103.34392830111749	-363.60897135463154	-253.7848580378058	109.8241133168257	-71.98037236049005	value_vmPFC_mOFC	value
sub-26	reg_vmPFC_mOFC	reg_vmPFC_mOFC	96.67816926360392	170.44636257924145	-129.11964890325936	-225.7978181668633	-299.5660114825008	-73.76819331563753	-186.6671023990692	value_vmPFC_mOFC	value
sub-27	reg_mOFC	reg_mOFC	252.83779823479728	212.89557900519944	-161.01118832785647	-413.84898656265375	-373.9067673330559	39.94221922959784	-166.98227405172904	value_vmPFC_mOFC	value
sub-27	reg_vmPFC	reg_vmPFC	694.1350758103612	107.6149127986575	562.3814059552892	-131.75366985507196	454.7664931566317	586.5201630117036	520.6433280841677	value_vmPFC_mOFC	value
sub-27	reg_vmPFC_mOFC	reg_vmPFC_mOFC	454.2674601097577	164.84033354241393	169.1805737193139	-285.08688639044374	4.340240176899982	289.42712656734375	146.88368337212188	value_vmPFC_mOFC	value
sub-28	reg_mOFC	reg_mOFC	-60.61072347576108	-144.7687755316548	278.8631252477296	339.4738487234906	423.6319007793844	84.15805205589372	253.89497641763904	value_vmPFC_mOFC	value
sub-28	reg_vmPFC	reg_vmPFC	71.80235908477103	307.13941018782765	319.3384875564363	247.53612847166528	12.19907736860864	-235.33705110305664	-111.568986867224	value_vmPFC_mOFC	value
sub-28	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-0.1709161093601324	61.504223812665664	297.338060304896	297.5089764142561	235.83383649223032	-61.6751399220258	87.07934828510227	value_vmPFC_mOFC	value
sub-29	reg_mOFC	reg_mOFC	160.12049541563167	517.3044237170084	683.7579306005189	523.6374351848872	166.4535068835105	-357.1839283013767	-95.36521070893308	value_vmPFC_mOFC	value
sub-29	reg_vmPFC	reg_vmPFC	-155.26070203662712	858.2063253566146	-353.3197259382264	-198.0590239015993	-1211.526051294841	-1013.4670273932416	-1112.4965393440414	value_vmPFC_mOFC	value
sub-29	reg_vmPFC_mOFC	reg_vmPFC_mOFC	16.16509121843659	672.90872555418	210.3849634199256	194.21987220148895	-462.5237621342544	-656.7436343357434	-559.633698234999	value_vmPFC_mOFC	value
sub-30	reg_mOFC	reg_mOFC	64.85031346599968	332.7251314484169	224.12988261613663	159.27956915013695	-108.59524883228028	-267.8748179824172	-188.23503340734877	value_vmPFC_mOFC	value
sub-30	reg_vmPFC	reg_vmPFC	-348.8973643392434	16.571534557185295	-129.6061999648074	219.291164374436	-146.17773452199268	-365.4688988964287	-255.82331670921067	value_vmPFC_mOFC	value
sub-30	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-124.00436358912926	188.417166368256	62.66743286185183	186.67179645098108	-125.74973350640414	-312.42152995738525	-219.0856317318947	value_vmPFC_mOFC	value
sub-31	reg_mOFC	reg_mOFC	158.72544235730408	13.087323910089095	-116.0796263405845	-274.8050686978886	-129.1669502506736	145.638118447215	8.235584098270692	value_vmPFC_mOFC	value
sub-31	reg_vmPFC	reg_vmPFC	-257.4278291703023	-134.88005944846887	-130.674581910112	126.75324726019028	4.20547753835686	-122.54776972183342	-59.17114609173828	value_vmPFC_mOFC	value
sub-31	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-31.22726533325736	-54.45222712040484	-122.74147791964644	-91.51421258638908	-68.28925079924159	23.224961787147485	-22.532144506047047	value_vmPFC_mOFC	value
sub-32	reg_mOFC	reg_mOFC	586.0652479361609	359.73529768551856	476.11524923969	-109.94999869647086	116.37995155417144	226.3299502506423	171.35495090240687	value_vmPFC_mOFC	value
sub-32	reg_vmPFC	reg_vmPFC	425.0219487778352	356.32002193011374	534.980986736844	109.95903795900875	178.66096480673025	68.7019268477215	123.68144582722584	value_vmPFC_mOFC	value
sub-32	reg_vmPFC_mOFC	reg_vmPFC_mOFC	512.5572093756098	358.17639878544844	502.9844510286146	-9.5727583469951	144.80805224316623	154.38081059016133	149.59443141666378	value_vmPFC_mOFC	value
sub-33	reg_mOFC	reg_mOFC	-231.0487021125867	66.96002872702772	-289.949192528367	-58.9004904157803	-356.90922125539475	-298.00873083961443	-327.4589760475046	value_vmPFC_mOFC	value
sub-33	reg_vmPFC	reg_vmPFC	-209.44836964067608	-44.079791679726526	-1100.9649031680583	-891.5165335273822	-1056.885111488332	-165.36857796094955	-611.1268447246406	value_vmPFC_mOFC	value
sub-33	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-221.189253873733	16.276023599995316	-660.1364306344254	-438.9471767606924	-676.4124542344208	-237.46527747372832	-456.93886585407455	value_vmPFC_mOFC	value
sub-01	reg_NAc_L	reg_NAc_L	116.54765049494344	180.88696474978096	-85.43943577083154	-201.98708626577496	-266.3264005206125	-64.33931425483752	-165.332857387725	value_NAc	value
sub-01	reg_NAc_R	reg_NAc_R	-24.41780601577066	91.53448736260344	-671.7654134308386	-647.347607415068	-763.299900793442	-115.9522933783741	-439.6260970859081	value_NAc	value
sub-02	reg_NAc_L	reg_NAc_L	18.532287557613834	334.2836098998841	-202.43570739692797	-220.96799495454175	-536.719317296812	-315.75132234227027	-426.23531981954113	value_NAc	value
sub-02	reg_NAc_R	reg_NAc_R	659.7773168088396	603.9205590832278	-81.55670905543907	-741.3340258642787	-685.4772681386669	55.85675772561183	-314.8102552065276	value_NAc	value
sub-03	reg_NAc_L	reg_NAc_L	1144.8049613755234	600.1244668362747	-761.5009227451584	-1906.3058841206816	-1361.625389581433	544.6804945392487	-408.4724475210922	value_NAc	value
sub-03	reg_NAc_R	reg_NAc_R	65.60934247400508	348.1312484140528	-1314.0029820542125	-1379.6123245282174	-1662.1342304682653	-282.5219059400477	-972.3280682041566	value_NAc	value
sub-04	reg_NAc_L	reg_NAc_L	387.0922897571482	17.151338890829308	-659.4830575887969	-1046.5753473459451	-676.6343964796262	369.9409508663189	-153.34672280665364	value_NAc	value
sub-04	reg_NAc_R	reg_NAc_R	-347.83867532346494	-7.221254631309295	79.76433989427696	427.6030152177419	86.98559452558625	-340.61742069215563	-126.81591308328468	value_NAc	value
sub-05	reg_NAc_L	reg_NAc_L	-122.12402478838835	153.50317258639217	1264.793136639665	1386.917161428053	1111.2899640532726	-275.6271973747805	417.831383339246	value_NAc	value
sub-05	reg_NAc_R	reg_NAc_R	26.97994531563504	100.09351195135432	1069.3252684149734	1042.3453230993384	969.231756463619	-73.11356663571928	448.0590949139498	value_NAc	value
sub-06	reg_NAc_L	reg_NAc_L	594.1129122022116	-81.75879206139797	172.68622851294518	-421.4266836892665	254.44502057434315	675.8717042636097	465.1583624189764	value_NAc	value
sub-06	reg_NAc_R	reg_NAc_R	1153.6086354896306	-65.48364626082027	295.7491526811472	-857.8594828084834	361.2327989419674	1219.0922817504509	790.1625403462092	value_NAc	value
sub-07	reg_NAc_L	reg_NAc_L	257.8418331258269	362.24598626225935	957.7972521182252	699.9554189923983	595.551265855966	-104.40415313643246	245.5735563597668	value_NAc	value
sub-07	reg_NAc_R	reg_NAc_R	423.2924306550645	54.09536548189003	771.5960574652394	348.30362681017493	717.5006919833494	369.1970651731744	543.348878578262	value_NAc	value
sub-08	reg_NAc_L	reg_NAc_L	535.6904893917758	-26.52252886224052	-155.88999657245603	-691.5804859642319	-129.36746771021552	562.2130182540163	216.4227752719004	value_NAc	value
sub-08	reg_NAc_R	reg_NAc_R	1072.8531012463725	139.8483919861414	-53.50074886604002	-1126.3538501124124	-193.34914085218145	933.0047092602308	369.8277842040248	value_NAc	value
sub-09	reg_NAc_L	reg_NAc_L	163.0684819442144	563.3472617934907	64.83076659468198	-98.23771534953242	-498.5164951988088	-400.2787798492763	-449.3976375240425	value_NAc	value
sub-09	reg_NAc_R	reg_NAc_R	-600.2223774538879	711.4425478499965	-1051.8730110691874	-451.6506336152995	-1763.3155589191838	-1311.6649253038845	-1537.490242111534	value_NAc	value
sub-10	reg_NAc_L	reg_NAc_L	-87.18363663909213	192.3133195229983	934.7056281798916	1021.8892648189836	742.3923086568933	-279.49695616209044	231.44767624740143	value_NAc	value
sub-10	reg_NAc_R	reg_NAc_R	78.03213036473214	208.65616713484644	313.0968292491302	235.06469888439807	104.44066211428378	-130.6240367701143	-13.091687327915253	value_NAc	value
sub-11	reg_NAc_L	reg_NAc_L	507.2549402933303	64.67803128597842	611.841579428445	104.5866391351147	547.1635481424667	442.5769090073519	494.8702285749093	value_NAc	value
sub-11	reg_NAc_R	reg_NAc_R	838.7264311095485	-369.2307079219814	333.27615177399844	-505.45027933555	702.5068596959798	1207.9571390315298	955.2319993637548	value_NAc	value
sub-12	reg_NAc_L	reg_NAc_L	847.4673554390156	-78.56075878177602	-238.1182821123801	-1085.5856375513956	-159.5575233306041	926.0281142207916	383.23529544509375	value_NAc	value
sub-12	reg_NAc_R	reg_NAc_R	235.92277198667404	125.27977511008868	188.7921136310111	-47.13065835566295	63.5123385209224	110.64299687658534	87.07766769875387	value_NAc	value
sub-13	reg_NAc_L	reg_NAc_L	-937.4805686111868	141.32075405138215	-427.872524885233	509.6080437259537	-569.1932789366151	-1078.801322662569	-823.997300799592	value_NAc	value
sub-13	reg_NAc_R	reg_NAc_R	550.4523420448878	221.65374898592503	-806.7453097447412	-1357.1976517896292	-1028.3990587306662	328.79859305896275	-349.8002328358518	value_NAc	value
sub-14	reg_NAc_L	reg_NAc_L	312.05066132763443	262.97168938055114	-969.0158270649454	-1281.0664883925797	-1231.9875164454966	49.07897194708329	-591.4542722492066	value_NAc	value
sub-14	reg_NAc_R	reg_NAc_R	126.08590633130298	150.77017871626242	-618.279077713629	-744.364984044932	-769.0492564298914	-24.68427238495944	-396.8667644074254	value_NAc	value
sub-15	reg_NAc_L	reg_NAc_L	491.194927749817	147.60786734750556	129.51698832784902	-361.677939421968	-18.09087901965654	343.5870604023114	162.74809069132746	value_NAc	value
sub-15	reg_NAc_R	reg_NAc_R	579.6204040276243	6.000997839651772	221.4488712012001	-358.1715328264242	215.44787336154835	573.6194061879726	394.5336397747605	value_NAc	value
sub-16	reg_NAc_L	reg_NAc_L	133.54975932533338	36.24897852722314	-94.09016476606992	-227.6399240914033	-130.3391432932931	97.30078079811024	-16.51918124759142	value_NAc	value
sub-16	reg_NAc_R	reg_NAc_R	-747.7919717705323	-249.07648273179757	-102.0512960959266	645.7406756746058	147.02518663587097	-498.7154890387348	-175.8451512014319	value_NAc	value
sub-17	reg_NAc_L	reg_NAc_L	-249.3251494922361	49.62127411158185	667.4445987902352	916.7697482824714	617.8233246786533	-298.946423603818	159.43845053741768	value_NAc	value
sub-17	reg_NAc_R	reg_NAc_R	840.1126130829307	322.22904529898705	691.707345612251	-148.40526747067975	369.4783003132639	517.8835677839436	443.6809340486038	value_NAc	value
sub-18	reg_NAc_L	reg_NAc_L	775.9674214431077	110.23952751442816	540.5550433033472	-235.41237813976045	430.31551578891913	665.7278939286796	548.0217048587994	value_NAc	value
sub-18	reg_NAc_R	reg_NAc_R	448.74393825290406	28.15110482975025	2.9746767943086185	-445.76926145859545	-25.176428035441628	420.5928334231538	197.7082026938561	value_NAc	value
sub-19	reg_NAc_L	reg_NAc_L	930.3610286656092	270.8182693885242	-176.29329828151452	-1106.6543269471235	-447.1115676700387	659.5427592770849	106.21559580352312	value_NAc	value
sub-19	reg_NAc_R	reg_NAc_R	1253.561997245996	367.6587829029528	116.35266140253393	-1137.2093358434622	-251.30612150041887	885.9032143430433	317.2985464213121	value_NAc	value
sub-20	reg_NAc_L	reg_NAc_L	-2057.9207233867523	-248.8123777578417	458.42444949786767	2516.34517288462	707.2368272557094	-1809.108345628911	-550.9357591866005	value_NAc	value
sub-20	reg_NAc_R	reg_NAc_R	-689.5101863651383	-126.1375393766622	408.7264509514508	1098.2366373165892	534.863990328113	-563.3726469884762	-14.254328330181565	value_NAc	value
sub-21	reg_NAc_L	reg_NAc_L	0.2805657151502601	-233.92108795379653	-1034.9241962426893	-1035.2047619578395	-801.0031082888927	234.2016536689468	-283.400727309973	value_NAc	value
sub-21	reg_NAc_R	reg_NAc_R	391.2389377296778	-97.56114498631185	401.90608759417046	10.667149864492671	499.4672325804823	488.8000827159896	494.133657648236	value_NAc	value
sub-22	reg_NAc_L	reg_NAc_L	-21.298808017456214	-193.37622469946973	-1102.274622401598	-1080.9758143841418	-908.8983977021282	172.0774166820135	-368.4104905100573	value_NAc	value
sub-22	reg_NAc_R	reg_NAc_R	13.971685298398802	54.91193494942146	-797.3496718964949	-811.3213571948937	-852.2616068459164	-40.940249651022654	-446.6009282484695	value_NAc	value
sub-23	reg_NAc_L	reg_NAc_L	255.76382527455465	504.2646528587261	899.608481572053	643.8446562974984	395.34382871332696	-248.50082758417147	73.42150056457774	value_NAc	value
sub-23	reg_NAc_R	reg_NAc_R	404.5223077882966	200.7150537537337	751.6914462426496	347.169138454353	550.9763924889158	203.80725403456287	377.3918232617393	value_NAc	value
sub-24	reg_NAc_L	reg_NAc_L	124.90670041686153	209.45801715842688	309.0479525214401	184.14125210457857	99.5899353630132	-84.55131674156536	7.519309310723912	value_NAc	value
sub-24	reg_NAc_R	reg_NAc_R	567.6345294001538	262.45517603886884	903.6043353934904	335.96980599333654	641.1491593546216	305.179353361285	473.1642563579532	value_NAc	value
sub-25	reg_NAc_L	reg_NAc_L	607.0689882726697	114.38110490461416	-196.7402064580252	-803.8091947306949	-311.12131136263935	492.6878833680555	90.78328600270808	value_NAc	value
sub-25	reg_NAc_R	reg_NAc_R	200.72314860699785	-12.14243003381812	-472.4303446719049	-673.1534932789027	-460.2879146380868	212.865578640816	-123.71116799863542	value_NAc	value
sub-26	reg_NAc_L	reg_NAc_L	304.9963743768565	8.343800402625769	-42.881941594493625	-347.87831597135016	-51.22574199711939	296.65257397423073	122.71341598855568	value_NAc	value
sub-26	reg_NAc_R	reg_NAc_R	243.70928434760245	19.15988458937879	4.361552094341619	-239.34773225326083	-14.798332495037172	224.54939975822367	104.87553363159324	value_NAc	value
sub-27	reg_NAc_L	reg_NAc_L	856.5553134200225	-141.4141035496698	-633.7819651740167	-1490.3372785940392	-492.3678616243469	997.9694169696922	252.80077767267267	value_NAc	value
sub-27	reg_NAc_R	reg_NAc_R	185.34001789562456	126.3569770423912	-239.44506736528135	-424.78508526090593	-365.80204440767255	58.98304085323339	-153.4095017772196	value_NAc	value
sub-28	reg_NAc_L	reg_NAc_L	103.94452383754222	139.34163524108428	-298.2219283911569	-402.1664522286991	-437.5635636322412	-35.397111403542056	-236.4803375178916	value_NAc	value
sub-28	reg_NAc_R	reg_NAc_R	22.812152331344542	98.09001384055756	-406.3618468204515	-429.173999151796	-504.45186066100905	-75.27786150921301	-289.86486108511104	value_NAc	value
sub-29	reg_NAc_L	reg_NAc_L	-65.96140867168478	33.72746236937159	-870.7394250959671	-804.7780164242823	-904.4668874653388	-99.68887104105636	-502.0778792531976	value_NAc	value
sub-29	reg_NAc_R	reg_NAc_R	249.43529801978264	-176.3736904666315	-1564.9895446414296	-1814.4248426612123	-1388.6158541747982	425.8089884864141	-481.4034328441919	value_NAc	value
sub-30	reg_NAc_L	reg_NAc_L	341.617008401455	95.66351009320562	-206.19131199600253	-547.8083203974575	-301.85482208920814	245.95349830824935	-27.95066189047938	value_NAc	value
sub-30	reg_NAc_R	reg_NAc_R	783.5727031916819	44.59047146385687	-45.8767765590856	-829.4494797507674	-90.46724802294248	738.982231727825	324.25749185244126	value_NAc	value
sub-31	reg_NAc_L	reg_NAc_L	-109.7630967033136	454.9593409943707	797.8291775958621	907.5922742991758	342.86983660149144	-564.7224376976843	-110.92630054809644	value_NAc	value
sub-31	reg_NAc_R	reg_NAc_R	-253.00885500499663	338.5726529644398	181.28909169781588	434.2979467028125	-157.2835612666239	-591.5815079694364	-374.43253461803016	value_NAc	value
sub-32	reg_NAc_L	reg_NAc_L	638.2579025920425	-17.09962912151618	-175.85961189940616	-814.1175144914487	-158.75998277788997	655.3575317135586	248.29877446783436	value_NAc	value
sub-32	reg_NAc_R	reg_NAc_R	411.3473298110119	239.93382744383285	13.878800281398776	-397.46852952961314	-226.05502716243404	171.41350236717906	-27.320762397627504	value_NAc	value
sub-33	reg_NAc_L	reg_NAc_L	641.7833568972235	105.66898761716205	-647.6017746680029	-1289.3851315652264	-753.270762285165	536.1143692800614	-108.57819650255176	value_NAc	value
sub-33	reg_NAc_R	reg_NAc_R	567.8212307962688	167.90002304163053	-830.7929619628609	-1398.6141927591298	-998.6929850044914	399.9212077546382	-299.38588862492657	value_NAc	value
sub-01	reg_pgACC_rACC	reg_pgACC_rACC	1008.828792231438	6.286332338168287	-84.2159688752652	-1093.0447611067032	-90.5023012134335	1002.5424598932696	456.0200793399181	descending_pgACC_rACC	descending
sub-02	reg_pgACC_rACC	reg_pgACC_rACC	214.1046915816245	-153.86003169798923	482.238158932986	268.13346735136145	636.0981906309752	367.96472327961374	502.0314569552945	descending_pgACC_rACC	descending
sub-03	reg_pgACC_rACC	reg_pgACC_rACC	755.7702559344809	306.47455857314947	-586.9054609658998	-1342.6757169003808	-893.3800195390493	449.29569736133146	-222.0421610888589	descending_pgACC_rACC	descending
sub-04	reg_pgACC_rACC	reg_pgACC_rACC	32.821448583823575	259.2626782789943	612.2967975828192	579.4753489989956	353.03411930382487	-226.44122969517076	63.29644480432705	descending_pgACC_rACC	descending
sub-05	reg_pgACC_rACC	reg_pgACC_rACC	-52.09220684759156	-39.93498726444376	293.30337709274164	345.3955839403332	333.2383643571854	-12.1572195831478	160.54057238701878	descending_pgACC_rACC	descending
sub-06	reg_pgACC_rACC	reg_pgACC_rACC	590.907398244515	-76.09785306367847	328.70189507721307	-262.2055031673019	404.7997481408916	667.0052513081935	535.9024997245425	descending_pgACC_rACC	descending
sub-07	reg_pgACC_rACC	reg_pgACC_rACC	357.8513848510186	244.9360096535096	-54.991625632520936	-412.8430104835396	-299.9276352860305	112.915375197509	-93.50613004426076	descending_pgACC_rACC	descending
sub-08	reg_pgACC_rACC	reg_pgACC_rACC	276.4184652857949	-100.50643225737592	-182.5323964909757	-458.9508617767707	-82.02596423359981	376.92489754317086	147.4494666547855	descending_pgACC_rACC	descending
sub-09	reg_pgACC_rACC	reg_pgACC_rACC	-337.5709159365814	180.07135140016567	242.26854874461503	579.8394646811964	62.19719734444939	-517.6422673367471	-227.72253499614885	descending_pgACC_rACC	descending
sub-10	reg_pgACC_rACC	reg_pgACC_rACC	-52.13414559210018	310.9724669685413	276.6458153503387	328.7799609424389	-34.32665161820262	-363.1066125606415	-198.7166320894221	descending_pgACC_rACC	descending
sub-11	reg_pgACC_rACC	reg_pgACC_rACC	385.2102872848651	138.04794531514452	685.4842600538203	300.2739727689552	547.4363147386758	247.1623419697206	397.2993283541982	descending_pgACC_rACC	descending
sub-12	reg_pgACC_rACC	reg_pgACC_rACC	450.6636349270863	252.9284624397008	585.1017453061693	134.43811037908296	332.17328286646847	197.7351724873855	264.954227676927	descending_pgACC_rACC	descending
sub-13	reg_pgACC_rACC	reg_pgACC_rACC	-6.983831355779285	296.46079995691184	119.90547784550908	126.88930920128836	-176.55532211140277	-303.4446313126911	-239.99997671204696	descending_pgACC_rACC	descending
sub-14	reg_pgACC_rACC	reg_pgACC_rACC	193.17849691826424	104.99002503550383	5.751354881785528	-187.4271420364787	-99.2386701537183	88.18847188276038	-5.525099135478968	descending_pgACC_rACC	descending
sub-15	reg_pgACC_rACC	reg_pgACC_rACC	-276.17500084968185	309.08898346903635	-290.6687348069723	-14.49373395729043	-599.7577182760086	-585.2639843187183	-592.5108512973634	descending_pgACC_rACC	descending
sub-16	reg_pgACC_rACC	reg_pgACC_rACC	385.98064403328186	-174.32487711516214	433.1236412641796	47.14299723089772	607.4485183793417	560.305521148444	583.8770197638929	descending_pgACC_rACC	descending
sub-17	reg_pgACC_rACC	reg_pgACC_rACC	-83.02979487245729	228.72930475863333	780.5481830357843	863.5779779082416	551.8188782771509	-311.75909963109063	120.02988932303018	descending_pgACC_rACC	descending
sub-18	reg_pgACC_rACC	reg_pgACC_rACC	179.80442687860742	255.8982633063864	393.7299681113085	213.92554123270108	137.83170480492208	-76.093836427779	30.86893418857153	descending_pgACC_rACC	descending
sub-19	reg_pgACC_rACC	reg_pgACC_rACC	1260.80866556945	233.56112327175435	-90.50189629518434	-1351.3105618646346	-324.0630195669387	1027.247542297696	351.5922613653785	descending_pgACC_rACC	descending
sub-20	reg_pgACC_rACC	reg_pgACC_rACC	193.17825435004647	24.70130358091674	72.18937677006315	-120.98887757998332	47.488073189146405	168.47695076912973	107.98251197913808	descending_pgACC_rACC	descending
sub-21	reg_pgACC_rACC	reg_pgACC_rACC	204.90783977166055	301.6203284305197	595.1796700662986	390.2718302946381	293.55934163577894	-96.71248865885912	98.42342648845994	descending_pgACC_rACC	descending
sub-22	reg_pgACC_rACC	reg_pgACC_rACC	-17.68920099785392	-191.5643949629588	-13.250045848631045	4.439155149222877	178.31434911432774	173.87519396510484	176.0947715397163	descending_pgACC_rACC	descending
sub-23	reg_pgACC_rACC	reg_pgACC_rACC	-63.286927862436734	251.3970227790702	862.9291149582426	926.2160428206794	611.5320921791724	-314.6839506415069	148.4240707688327	descending_pgACC_rACC	descending
sub-24	reg_pgACC_rACC	reg_pgACC_rACC	-3.492043047099856	-19.173582533774667	-159.5455338556181	-156.05349080851823	-140.37195132184343	15.681539486674811	-62.34520591758431	descending_pgACC_rACC	descending
sub-25	reg_pgACC_rACC	reg_pgACC_rACC	309.66342164938976	303.93521485018607	-125.4614285491266	-435.1248501985164	-429.3966433993127	5.72820679920369	-211.8342183000545	descending_pgACC_rACC	descending
sub-26	reg_pgACC_rACC	reg_pgACC_rACC	46.35668240261912	30.091698867265876	-44.47474068776991	-90.83142309038902	-74.56643955503579	16.26498353535324	-29.15072800984127	descending_pgACC_rACC	descending
sub-27	reg_pgACC_rACC	reg_pgACC_rACC	50.281607654290745	70.31920159946769	148.02724246349567	97.74563480920492	77.70804086402798	-20.037593945176944	28.83522345942552	descending_pgACC_rACC	descending
sub-28	reg_pgACC_rACC	reg_pgACC_rACC	91.3735045961025	182.0527073304568	-133.5439409476012	-224.9174455437037	-315.596648278058	-90.67920273435428	-203.13792550620613	descending_pgACC_rACC	descending
sub-29	reg_pgACC_rACC	reg_pgACC_rACC	247.3658602521262	288.5327608172776	-105.5347247833851	-352.9005850355113	-394.0674856006627	-41.166900565151366	-217.61719308290705	descending_pgACC_rACC	descending
sub-30	reg_pgACC_rACC	reg_pgACC_rACC	146.71514781132666	3.8304749137741783	95.8408842434367	-50.87426356788996	92.01040932966252	142.8846728975525	117.4475411136075	descending_pgACC_rACC	descending
sub-31	reg_pgACC_rACC	reg_pgACC_rACC	1.946119354992749	122.1911007128561	183.3056451466401	181.35952579164731	61.114544433784005	-120.24498135786337	-29.565218462039667	descending_pgACC_rACC	descending
sub-32	reg_pgACC_rACC	reg_pgACC_rACC	72.46983817698538	130.65885106402143	189.50380615328004	117.03396797629466	58.844955089258605	-58.18901288703606	0.3279711011112738	descending_pgACC_rACC	descending
sub-33	reg_pgACC_rACC	reg_pgACC_rACC	183.66746686065835	60.1135385777675	-621.292544512341	-804.9600113729994	-681.4060830901085	123.55392828289084	-278.9260774036088	descending_pgACC_rACC	descending
sub-01	reg_PAG_sphere	reg_PAG_sphere	-409.361414064026	-87.91951552864326	21.69802548144971	431.0594395454757	109.61754101009296	-321.4418985353827	-105.91217876264488	descending_PAG	descending
sub-02	reg_PAG_sphere	reg_PAG_sphere	1212.0471099222796	39.77234291519639	-948.4009419237452	-2160.448051846025	-988.1732848389416	1172.2747670070833	92.05074108407078	descending_PAG	descending
sub-03	reg_PAG_sphere	reg_PAG_sphere	2672.2646499615967	194.804072224662	-482.50328571996704	-3154.767935681564	-677.3073579446291	2477.4605777369347	900.0766098961528	descending_PAG	descending
sub-04	reg_PAG_sphere	reg_PAG_sphere	1218.433099194735	-1037.6315960249435	-1236.332565343779	-2454.765664538514	-198.7009693188354	2256.0646952196785	1028.6818629504214	descending_PAG	descending
sub-05	reg_PAG_sphere	reg_PAG_sphere	1531.818446213208	-900.2550380981453	-35.79428769374217	-1567.6127339069503	864.4607504044031	2432.073484311353	1648.2671173578783	descending_PAG	descending
