subject	roi	roi_safe	beta_down	beta_passive	beta_up	up_minus_down	up_minus_passive	down_minus_passive	regulation_mean_minus_passive
sub-17	reg_putamen_L	reg_putamen_L	-297.377178524864	-152.99620568671253	-1355.4134223183646	-1058.0362437935005	-1202.417216631652	-144.38097283815148	-673.3990947349018
sub-17	reg_putamen_R	reg_putamen_R	-430.40227627761914	445.2651046314787	-735.7467551228281	-305.3444788452089	-1181.011859754307	-875.6673809090978	-1028.3396203317025
sub-17	reg_vmPFC	reg_vmPFC	-687.7880616536814	-12.580242639297404	1252.5422456584074	1940.3303073120887	1265.1224882977049	-675.2078190143841	294.9573346416604
sub-17	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-154.09426754777886	35.98975706564651	725.3037840073711	879.3980515551499	689.3140269417246	-190.08402461342536	249.61500116414962
sub-17	sensory_S1_L	sensory_S1_L	-586.5451069481448	-936.9570671840133	-1062.601006848536	-476.05589990039107	-125.64393966452258	350.4119602358685	112.38401028567296
sub-17	sensory_S1_R	sensory_S1_R	-582.2614237618832	-223.80484381403556	-640.1004503402787	-57.83902657839553	-416.29560652624315	-358.4565799478476	-387.3760932370454
sub-17	sensory_S2_operculum_L	sensory_S2_operculum_L	1103.1222696631453	639.7179917155792	724.3200103263256	-378.8022593368197	84.60201861074643	463.40427794756613	274.00314827915633
sub-17	sensory_S2_operculum_R	sensory_S2_operculum_R	828.5963770353125	494.0184296074771	215.58845137628177	-613.0079256590307	-278.4299782311954	334.57794742783534	28.07398459832001
sub-17	sensory_dACC_MCC	sensory_dACC_MCC	-42.89796817981265	318.47305326639713	546.9311096261182	589.8290778059309	228.45805635972107	-361.3710214462098	-66.45648254324436
sub-17	sensory_insula_all_L	sensory_insula_all_L	702.4807080623835	743.8900749627367	398.5050853075445	-303.97562275483904	-345.38498965519216	-41.40936690035312	-193.39717827777258
sub-17	sensory_insula_all_R	sensory_insula_all_R	662.9228326791495	883.5212617664873	283.8812716132067	-379.04156106594274	-599.6399901532807	-220.59842908733788	-410.1192096203092
sub-17	sensory_posterior_insula_L	sensory_posterior_insula_L	1098.1856170902315	736.2644145340691	291.69534099521616	-806.4902760950154	-444.569073538853	361.92120255616237	-41.32393549134531
sub-17	sensory_posterior_insula_R	sensory_posterior_insula_R	998.8245306597564	941.0514531401893	11.594696986538839	-987.2298336732176	-929.4567561536505	57.773077519567096	-435.8418393170417
sub-17	sensory_thalamus_L	sensory_thalamus_L	-124.2752896312949	-162.10331738306846	222.1438623829321	346.419152014227	384.24717976600056	37.82802775177356	211.03760375888706
sub-17	sensory_thalamus_R	sensory_thalamus_R	76.06500393148126	80.43442687273696	495.4115933372983	419.34658940581704	414.9771664645614	-4.369422941255706	205.3038717616528
sub-18	expl_amygdala_L	expl_amygdala_L	17.11675174440588	-80.36139378475745	20.649406209462903	3.5326544650570213	101.01079999422035	97.47814552916333	99.24447276169184
sub-18	expl_amygdala_R	expl_amygdala_R	98.26179916711473	149.02662562521238	-115.00580456927727	-213.267603736392	-264.0324301944896	-50.764826458097644	-157.39862832629365
sub-18	expl_hippocampus_L	expl_hippocampus_L	137.82733626513533	13.017402757997795	-4.82172718468455	-142.6490634498199	-17.839129942682344	124.80993350713753	53.48540178222759
sub-18	expl_hippocampus_R	expl_hippocampus_R	-129.4147461224274	-191.6645755845008	255.6374902055261	385.0522363279535	447.30206579002686	62.24982946207339	254.77594762605014
sub-18	expl_hypothalamus	expl_hypothalamus	75.51830493414691	51.04952925783142	1070.929604579295	995.4112996451481	1019.8800753214637	24.468775676315488	522.1744254988896
sub-18	reg_NAc_L	reg_NAc_L	775.9674214431077	110.23952751442815	540.5550433033472	-235.41237813976045	430.31551578891913	665.7278939286796	548.0217048587994
sub-18	reg_NAc_R	reg_NAc_R	448.74393825290406	28.151104829750246	2.9746767943086185	-445.76926145859545	-25.176428035441628	420.5928334231538	197.7082026938561
sub-18	reg_PAG_sphere	reg_PAG_sphere	1081.6339413894023	-58.97896199205317	-1152.6123119282843	-2234.2462533176868	-1093.633349936231	1140.6129033814555	23.489776722612163
sub-18	reg_SMA_preSMA	reg_SMA_preSMA	345.7280487112463	257.4065641142766	3.079011418421601	-342.6490372928247	-254.327552695855	88.3214845969697	-83.00303404944265
sub-18	reg_anterior_insula_L	reg_anterior_insula_L	578.5467422003221	423.5813186336658	359.6080999055424	-218.9386422947797	-63.973218728123356	154.96542356665634	45.49610241926649
sub-18	reg_anterior_insula_R	reg_anterior_insula_R	1952.4292010014276	227.68848304808537	565.7523624730997	-1386.676838528328	338.0638794250143	1724.7407179533423	1031.4022986891782
sub-18	reg_caudate_L	reg_caudate_L	196.74196255241267	97.12602520986971	-117.22037363364286	-313.96233618605555	-214.3463988435126	99.61593734254296	-57.365230750484805
sub-18	reg_caudate_R	reg_caudate_R	95.34010136988994	-26.62700181116804	-273.3490913161245	-368.6891926860144	-246.72208950495644	121.96710318105798	-62.37749316194923
sub-18	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	-39.525901247520416	212.0575834020247	-342.0600239522108	-302.5341227046904	-554.1176073542356	-251.5834846495451	-402.85054600189034
sub-18	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	12.632415506716688	207.71062092034907	-210.10488691235065	-222.73730241906733	-417.8155078326997	-195.0782054136324	-306.44685662316607
sub-18	reg_mOFC	reg_mOFC	-208.17859882862905	-45.15746157522893	155.89841204904138	364.07701087767043	201.0558736242703	-163.02113725340013	19.017368185435096
sub-18	reg_pgACC_rACC	reg_pgACC_rACC	179.80442687860742	255.8982633063864	393.7299681113085	213.92554123270108	137.83170480492208	-76.093836427779	30.86893418857153
sub-18	reg_putamen_L	reg_putamen_L	-684.6646715802534	-219.39695451277734	-1231.8974245308455	-547.232752950592	-1012.5004700180681	-465.26771706747604	-738.8840935427721
sub-18	reg_putamen_R	reg_putamen_R	-290.4723902921287	-61.55544234614254	-365.6471177859038	-75.1747274937751	-304.0916754397613	-228.91694794598615	-266.50431169287367
sub-18	reg_vmPFC	reg_vmPFC	-96.15663662411626	104.60188614798545	182.90398511164636	279.06062173576265	78.30209896366091	-200.7585227721017	-61.2282119042204
sub-18	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-157.04629614734495	23.200029638480782	168.2250764704056	325.27137261775056	145.02504683192484	-180.24632578582572	-17.61063947695045
sub-18	sensory_S1_L	sensory_S1_L	-1011.9753928156384	-428.0333928709449	-1078.9899953734198	-67.01460255778136	-650.9566025024749	-583.9419999446935	-617.4493012235841
sub-18	sensory_S1_R	sensory_S1_R	-427.1118897965398	131.78860543930915	-286.85583561543706	140.25605418110274	-418.6444410547462	-558.9004952358489	-488.7724681452976
sub-18	sensory_S2_operculum_L	sensory_S2_operculum_L	-68.39895718882406	638.034480476891	-428.9453589448135	-360.54640175598945	-1066.9798394217046	-706.433437665715	-886.7066385437097
sub-18	sensory_S2_operculum_R	sensory_S2_operculum_R	887.1859560961162	1316.3103770206235	806.8793195126979	-80.30663658341837	-509.43105750792563	-429.12442092450726	-469.27773921621645
sub-18	sensory_dACC_MCC	sensory_dACC_MCC	201.3011967837998	89.02460944271532	-154.34347669090337	-355.64467347470315	-243.3680861336187	112.2765873410845	-65.5457493962671
sub-18	sensory_insula_all_L	sensory_insula_all_L	670.3307618683604	520.9022517399347	201.95908746653987	-468.3716744018205	-318.94316427339487	149.42851012842561	-84.7573270724846
sub-18	sensory_insula_all_R	sensory_insula_all_R	1066.2531477402274	446.3389731338283	507.8057634367482	-558.4473843034792	61.46679030291989	619.9141746063991	340.69048245465945
sub-18	sensory_posterior_insula_L	sensory_posterior_insula_L	550.6197756726506	650.2880090292317	619.8503034443199	69.23052777166936	-30.437705584911782	-99.66823335658114	-65.05296947074646
sub-18	sensory_posterior_insula_R	sensory_posterior_insula_R	534.5843449180616	620.709878889786	546.5781250519218	11.993780133860241	-74.13175383786415	-86.1255339717244	-80.12864390479433
sub-18	sensory_thalamus_L	sensory_thalamus_L	180.0185249191924	-179.96995498678265	-565.5700250082422	-745.5885499274345	-385.6000700214595	359.98847990597505	-12.805795057742245
sub-18	sensory_thalamus_R	sensory_thalamus_R	220.89818396091877	-94.02384819278544	-282.2683009375118	-503.16648489843055	-188.24445274472637	314.9220321537042	63.33878970448892
sub-19	expl_amygdala_L	expl_amygdala_L	2112.3294205495354	147.01773675484577	107.56044918562591	-2004.7689713639095	-39.45728756921986	1965.3116837946895	962.9271981127349
sub-19	expl_amygdala_R	expl_amygdala_R	1007.3388224822154	324.6131531340656	-151.96724264215752	-1159.306065124373	-476.5803957762231	682.7256693481497	103.07263678596331
sub-19	expl_hippocampus_L	expl_hippocampus_L	770.5326347460856	-62.966714704642925	-100.13689476451037	-870.669529510596	-37.17018005986745	833.4993494507285	398.1645846954305
sub-19	expl_hippocampus_R	expl_hippocampus_R	370.1422153815828	420.980221069685	51.78237766521736	-318.3598377163654	-369.1978434044676	-50.838005688102214	-210.01792454628492
sub-19	expl_hypothalamus	expl_hypothalamus	-808.0652067186356	480.9515120609665	870.9193187161642	1678.9845254347997	389.9678066551977	-1289.0167187796021	-449.5244560622022
sub-19	reg_NAc_L	reg_NAc_L	930.3610286656091	270.8182693885242	-176.29329828151452	-1106.6543269471235	-447.1115676700387	659.5427592770849	106.21559580352312
sub-19	reg_NAc_R	reg_NAc_R	1253.561997245996	367.6587829029528	116.35266140253393	-1137.2093358434622	-251.30612150041887	885.9032143430433	317.29854642131215
sub-19	reg_PAG_sphere	reg_PAG_sphere	-113.58332507280011	-334.18417238425116	-1494.7579398665603	-1381.1746147937602	-1160.573767482309	220.60084731145105	-469.98646008542903
sub-19	reg_SMA_preSMA	reg_SMA_preSMA	1041.635630566836	53.55240104638501	-211.1526411035771	-1252.788271670413	-264.70504214996214	988.0832295204509	361.6890936852444
sub-19	reg_anterior_insula_L	reg_anterior_insula_L	429.2531006861861	869.2186594205282	433.8268809391152	4.573780252929112	-435.391778481413	-439.9655587343421	-437.6786686078775
sub-19	reg_anterior_insula_R	reg_anterior_insula_R	-4199.612233539028	2008.5826262605933	1424.251064027389	5623.863297566417	-584.3315622332043	-6208.194859799622	-3396.263211016413
sub-19	reg_caudate_L	reg_caudate_L	1389.609575507105	54.39207970122199	277.10307984336913	-1112.506495663736	222.71100014214716	1335.2174958058831	778.9642479740152
sub-19	reg_caudate_R	reg_caudate_R	783.7828764230937	29.845148449067295	-125.58622931470889	-909.3691057378027	-155.4313777637762	753.9377279740264	299.25317510512514
sub-19	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	375.8592320373203	-726.6327649041122	-242.23082731769063	-618.0900593550109	484.4019375864215	1102.4919969414325	793.446967263927
sub-19	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-891.2973317606964	-153.95484790015618	170.2473978118645	1061.5447295725608	324.20224571202067	-737.3424838605401	-206.57011907425974
sub-19	reg_mOFC	reg_mOFC	866.4098715744955	243.63918054000862	-323.09731163937033	-1189.5071832138658	-566.736492179379	622.7706910344868	28.017099427553944
sub-19	reg_pgACC_rACC	reg_pgACC_rACC	1260.80866556945	233.56112327175435	-90.50189629518434	-1351.3105618646346	-324.0630195669387	1027.2475422976959	351.5922613653785
sub-19	reg_putamen_L	reg_putamen_L	1299.5451543772208	-125.4423210848267	399.8427622956797	-899.7023920815411	525.2850833805064	1424.9874754620475	975.136279421277
sub-19	reg_putamen_R	reg_putamen_R	1745.0636849396003	20.608060555281796	488.645103329802	-1256.4185816097984	468.0370427745202	1724.4556243843185	1096.2463335794193
sub-19	reg_vmPFC	reg_vmPFC	237.09754851309427	-123.95544995367617	-981.5983165581017	-1218.695865071196	-857.6428666044255	361.0529984667704	-248.29493406882756
sub-19	reg_vmPFC_mOFC	reg_vmPFC_mOFC	579.1609468940457	75.85101167982947	-623.6693783736126	-1202.8303252676583	-699.520390053442	503.3099352142162	-98.10522741961296
sub-19	sensory_S1_L	sensory_S1_L	211.62539765183047	-144.8941493110816	-310.97041052053197	-522.5958081723625	-166.07626120945037	356.51954696291205	95.22164287673085
sub-19	sensory_S1_R	sensory_S1_R	418.13507710435954	47.706544981489316	-661.8823784153469	-1080.0174555197063	-709.5889233968362	370.42853212287025	-169.580195636983
sub-19	sensory_S2_operculum_L	sensory_S2_operculum_L	1881.5031227725624	1021.2386075894833	1285.725389981315	-595.7777327912474	264.48678239183164	860.2645151830791	562.3756487874552
sub-19	sensory_S2_operculum_R	sensory_S2_operculum_R	1783.8418714484746	1326.43759235012	1360.468002999709	-423.37386844876573	34.03041064958893	457.40427909835466	245.7173448739718
sub-19	sensory_dACC_MCC	sensory_dACC_MCC	1039.2709021656854	24.758210455284956	151.39405436725718	-887.8768477984281	126.63584391197223	1014.5126917104004	570.5742678111864
sub-19	sensory_insula_all_L	sensory_insula_all_L	1550.2180746584204	549.8653304286526	433.20082735451723	-1117.017247303903	-116.66450307413533	1000.3527442297678	441.8441205778163
