comparison	n	r	p	spearman_rho	spearman_p	modality	target	family	quantity	behavior_variable	q_fdr_behavior_corr
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~passive_withinrun_slope_z	33	0.23781298840057302	0.1826406510939576	0.3917112299465241	0.02417174586112145	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	passive_withinrun_slope_z	0.5167394030950996
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~passive_acrossrun_slope_z	33	-0.027586329242451246	0.8788795093214317	-0.018716577540106954	0.9176600372964949	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	passive_acrossrun_slope_z	0.9439816951970933
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~success_asymmetry_z_up_minus_down	33	-0.29337474292577254	0.09751615705925	-0.22493315508021391	0.20820318712465566	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	success_asymmetry_z_up_minus_down	0.4819527378133203
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~success_asymmetry_raw_up_minus_down	33	-0.2840792087097528	0.10911262440684498	-0.17279411764705885	0.33624456078509823	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	success_asymmetry_raw_up_minus_down	0.4819527378133203
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~mean_reg_success_z	33	-0.42225268274339656	0.01437173471212271	-0.3723262032085562	0.03286161012130781	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	mean_reg_success_z	0.18523569184513716
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~mean_reg_success_raw	33	-0.5099010403440151	0.002435176123304433	-0.4214572192513369	0.014576226974034049	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	mean_reg_success_raw	0.08372978834234296
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~task_separation_prediction_error_z_up_minus_down	33	-0.42225268274339656	0.01437173471212271	-0.3723262032085562	0.03286161012130781	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	task_separation_prediction_error_z_up_minus_down	0.18523569184513716
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~task_separation_rating_z_up_minus_down	33	-0.3806317469368499	0.02887013899902638	-0.2971256684491979	0.09311156745289095	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	task_separation_rating_z_up_minus_down	0.33489361238870596
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_down~task_separation_rating_raw_up_minus_down	33	-0.4794416245451046	0.0047554802640966	-0.39271390374331555	0.023779632539765564	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	task_separation_rating_raw_up_minus_down	0.0919392851058676
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~up_first	33	0.1553100863745983	0.3881147196910364	0.14009234472983567	0.4368137396711703	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	up_first	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~prediction_error_raw_down	33	0.3182562513595454	0.0710733565617388	0.3990641711229947	0.02141620459192994	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	prediction_error_raw_down	0.5152818350726063
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~prediction_error_raw_up	33	-0.5549305736217643	0.000803119232899629	-0.61798128342246	0.00012703125238475735	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	prediction_error_raw_up	0.031053943672118986
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~prediction_error_z_down	33	0.22635677312119742	0.20526260777709746	0.2911096256684492	0.1002516073993581	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	prediction_error_z_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~prediction_error_z_up	33	-0.511974781187408	0.0023214779089297277	-0.5685160427807486	0.0005568432757302381	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	prediction_error_z_up	0.044881906239308066
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~rating_raw_down	33	0.2327607464554323	0.19238996251805726	0.18750000000000003	0.2960798714764273	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	rating_raw_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~rating_raw_up	33	-0.28784539023091177	0.10429539006782082	-0.36898395721925137	0.03458953630421565	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	rating_raw_up	0.6851138056518917
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~rating_z_subject_down	33	0.21823229886510406	0.22243373902779787	0.24899732620320858	0.16230861530471802	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	rating_z_subject_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~rating_z_subject_up	33	-0.4949965334990142	0.003404445396220167	-0.5330882352941178	0.001402042033291667	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	rating_z_subject_up	0.056416523708791334
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~reg_success_raw_down	33	-0.3182562513595454	0.0710733565617388	-0.3990641711229947	0.02141620459192994	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	reg_success_raw_down	0.5152818350726063
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~reg_success_raw_up	33	-0.5549305736217643	0.000803119232899629	-0.61798128342246	0.00012703125238475735	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	reg_success_raw_up	0.031053943672118986
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~reg_success_z_down	33	-0.22635677312119742	0.20526260777709746	-0.2911096256684492	0.1002516073993581	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	reg_success_z_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~reg_success_z_up	33	-0.511974781187408	0.0023214779089297277	-0.5685160427807486	0.0005568432757302381	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	reg_success_z_up	0.044881906239308066
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~temperature_raw_down	33	-0.16519199405279283	0.35825294190246426	-0.22278319716975173	0.21269888168750742	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	temperature_raw_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~temperature_raw_up	33	0.07232234567525306	0.6891821017008143	0.07426106572325057	0.6812805118089984	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	temperature_raw_up	0.8689687369271136
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~temperature_z_subject_down	33	-0.201520599745525	0.2607602743924161	-0.3370972716975624	0.05506251644627042	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	temperature_z_subject_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~temperature_z_subject_up	33	0.05631910235966549	0.7555717726610942	-0.17793137199423875	0.32185147854827095	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	temperature_z_subject_up	0.9129825586321555
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~passive_mean_rating_z	33	0.2812605359113148	0.11282594458662665	0.33121657754010697	0.05971826228568384	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	passive_mean_rating_z	0.6888320827394048
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~passive_mean_rating_raw	33	0.1066197237530777	0.5548188097704441	0.051804812834224605	0.7746380858703223	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	passive_mean_rating_raw	0.8057362446525107
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~passive_sensory_slope_z	33	-0.05354517204413467	0.7672716141492008	-0.07620320855614975	0.6733981635635298	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	passive_sensory_slope_z	0.9175619303227556
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~passive_withinrun_slope_z	33	-0.10896614471966097	0.546090609815122	-0.0501336898395722	0.7817297057371496	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	passive_withinrun_slope_z	0.8057362446525107
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~passive_acrossrun_slope_z	33	-0.16053061996940884	0.372163590178456	-0.14538770053475936	0.4195005333060412	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	passive_acrossrun_slope_z	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~success_asymmetry_z_up_minus_down	33	-0.2528276506211046	0.15573394587963005	-0.24933155080213906	0.16172712555248664	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	success_asymmetry_z_up_minus_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~success_asymmetry_raw_up_minus_down	33	-0.2518400002878903	0.15741053463873675	-0.2563502673796792	0.1498590361320026	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	success_asymmetry_raw_up_minus_down	0.7995081934530726
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~mean_reg_success_z	33	-0.4811200351992652	0.004590410570614119	-0.5421122994652406	0.0011188341368888446	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	mean_reg_success_z	0.05719132828809648
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~mean_reg_success_raw	33	-0.5620650966885513	0.0006639041345553898	-0.6223262032085561	0.0001102341051619882	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	mean_reg_success_raw	0.031053943672118986
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~task_separation_prediction_error_z_up_minus_down	33	-0.4811200351992652	0.004590410570614119	-0.5421122994652406	0.0011188341368888446	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	task_separation_prediction_error_z_up_minus_down	0.05719132828809648
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~task_separation_rating_z_up_minus_down	33	-0.427133572941956	0.013168926277408627	-0.45721925133689845	0.007470931189063069	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	task_separation_rating_z_up_minus_down	0.1388723134708546
EC_lite_directed_lagged:dlPFC_IFJ_L_to_vmPFC_control_value:up_minus_passive~task_separation_rating_raw_up_minus_down	33	-0.5210562744481012	0.0018762081387033228	-0.5461229946524064	0.001010017852141702	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	task_separation_rating_raw_up_minus_down	0.044881906239308066
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~up_first	33	0.3044838536314255	0.08491379362748826	0.2992881910137399	0.0906421036066423	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	up_first	0.5541195349789071
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~prediction_error_raw_down	33	0.47370528687062674	0.0053587552983851445	0.30314171122994654	0.0863661329939343	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	prediction_error_raw_down	0.21805851494605305
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~prediction_error_raw_up	33	-0.08305762797627153	0.6458551707950798	-0.1129679144385027	0.5313558982647614	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	prediction_error_raw_up	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~prediction_error_z_down	33	0.43561994207898785	0.011278888704106193	0.29745989304812837	0.09272658787187307	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	prediction_error_z_down	0.21805851494605305
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~prediction_error_z_up	33	-0.049154433898926916	0.7858933718827369	-0.06316844919786097	0.7269148990369839	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	prediction_error_z_up	0.9124525277592072
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~rating_raw_down	33	0.39871270452657165	0.021541722838697354	0.3145053475935829	0.07465523191796591	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	rating_raw_down	0.31235498116111166
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~rating_raw_up	33	0.11007631034277068	0.5419837045747563	0.05514705882352942	0.7605088661288665	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	rating_raw_up	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~rating_z_subject_down	33	0.40583883687130196	0.019112573800614204	0.3091577540106952	0.08000229462905316	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	rating_z_subject_down	0.31235498116111166
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~rating_z_subject_up	33	-0.0475761101758645	0.792616419236875	-0.07453208556149733	0.6801785439521929	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	rating_z_subject_up	0.9124525277592072
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~reg_success_raw_down	33	-0.47370528687062674	0.0053587552983851445	-0.30314171122994654	0.0863661329939343	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	reg_success_raw_down	0.21805851494605305
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~reg_success_raw_up	33	-0.08305762797627153	0.6458551707950798	-0.1129679144385027	0.5313558982647614	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	reg_success_raw_up	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~reg_success_z_down	33	-0.43561994207898785	0.011278888704106193	-0.29745989304812837	0.09272658787187307	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	reg_success_z_down	0.21805851494605305
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~reg_success_z_up	33	-0.049154433898926916	0.7858933718827369	-0.06316844919786097	0.7269148990369839	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	reg_success_z_up	0.9124525277592072
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~temperature_raw_down	33	0.20575852195528255	0.2506546611580804	0.22278319716975173	0.21269888168750742	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	temperature_raw_down	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~temperature_raw_up	33	0.09118909827743246	0.6137718849935707	0.1299568650156885	0.4710169605991187	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	temperature_raw_up	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~temperature_z_subject_down	33	0.13957472428691073	0.43852681942441846	-0.09300427290937875	0.606702262457671	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	temperature_z_subject_down	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~temperature_z_subject_up	33	0.021411272010108173	0.9058544022236844	-0.14334801494968313	0.4261234024621908	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	temperature_z_subject_up	0.97380142532179
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~passive_mean_rating_z	33	-0.32084303400790803	0.06868219574589314	-0.3308823529411765	0.05999190671511078	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	passive_mean_rating_z	0.5541195349789071
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~passive_mean_rating_raw	33	0.17520712235451558	0.3294357148906133	0.10327540106951873	0.5673698669462608	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	passive_mean_rating_raw	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~passive_sensory_slope_z	33	-0.16886400447891708	0.3475169851148162	-0.26236631016042783	0.1402000246443629	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	passive_sensory_slope_z	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~passive_withinrun_slope_z	33	-0.12957477989549118	0.4723332017401814	-0.012366310160427808	0.945544926243306	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	passive_withinrun_slope_z	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~passive_acrossrun_slope_z	33	0.20683779171438887	0.2481231838070906	0.22794117647058826	0.20202380018198193	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	passive_acrossrun_slope_z	0.8324355534692139
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~success_asymmetry_z_up_minus_down	33	0.2915490756126378	0.09971641490721739	0.2947860962566845	0.0958406516229854	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	success_asymmetry_z_up_minus_down	0.5783552064618608
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~success_asymmetry_raw_up_minus_down	33	0.2809427119355012	0.11325051193779774	0.28843582887700536	0.10355497062742193	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	success_asymmetry_raw_up_minus_down	0.6255742564183113
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~mean_reg_success_z	33	-0.3001691826665991	0.08965054642977281	-0.20655080213903745	0.24879466507539116	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	mean_reg_success_z	0.5541195349789071
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~mean_reg_success_raw	33	-0.33018337842704587	0.06056738207294798	-0.27774064171123	0.11759500229988346	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	mean_reg_success_raw	0.5541195349789071
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~task_separation_prediction_error_z_up_minus_down	33	-0.30016918266659903	0.08965054642977281	-0.20655080213903745	0.24879466507539116	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	task_separation_prediction_error_z_up_minus_down	0.5541195349789071
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~task_separation_rating_z_up_minus_down	33	-0.2609326408971636	0.142459398467303	-0.15942513368983957	0.3755086858721369	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	task_separation_rating_z_up_minus_down	0.7019828071232718
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:down_minus_passive~task_separation_rating_raw_up_minus_down	33	-0.29918308483984835	0.09076095831551065	-0.1948529411764706	0.2771949906897657	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	task_separation_rating_raw_up_minus_down	0.5541195349789071
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~up_first	33	0.3179350657863136	0.07137472368727438	0.31202385871645216	0.07710087264679924	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	up_first	0.667035334950799
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~prediction_error_raw_down	33	0.39405577368830685	0.023263089014362665	0.27540106951871657	0.12084701973407488	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	prediction_error_raw_down	0.43281858956951635
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~prediction_error_raw_up	33	-0.12352967995635923	0.49341179600960344	-0.17446524064171123	0.3315200011549877	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	prediction_error_raw_up	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~prediction_error_z_down	33	0.386923173310492	0.026118363163677712	0.31116310160427807	0.07796353695031716	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	prediction_error_z_down	0.43281858956951635
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~prediction_error_z_up	33	-0.12218473200747154	0.49816568560782004	-0.14906417112299467	0.407709551863366	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	prediction_error_z_up	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~rating_raw_down	33	0.23761120242484382	0.18302322976905266	0.196524064171123	0.27301436335652507	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	rating_raw_down	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~rating_raw_up	33	-0.038967694765280385	0.8295314254600988	-0.07854278074866311	0.663947968738732	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	rating_raw_up	0.9612656613769187
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~rating_z_subject_down	33	0.3577809944661685	0.04092654152084584	0.3201871657754011	0.06928243224039533	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	rating_z_subject_down	0.5934348520522648
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~rating_z_subject_up	33	-0.12458483230193507	0.4896984605733048	-0.14872994652406418	0.40877363131776545	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	rating_z_subject_up	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~reg_success_raw_down	33	-0.39405577368830685	0.023263089014362665	-0.27540106951871657	0.12084701973407488	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	reg_success_raw_down	0.43281858956951635
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~reg_success_raw_up	33	-0.12352967995635923	0.49341179600960344	-0.17446524064171123	0.3315200011549877	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	reg_success_raw_up	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~reg_success_z_down	33	-0.386923173310492	0.026118363163677712	-0.31116310160427807	0.07796353695031716	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	reg_success_z_down	0.43281858956951635
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~reg_success_z_up	33	-0.12218473200747154	0.49816568560782004	-0.14906417112299467	0.407709551863366	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	reg_success_z_up	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~temperature_raw_down	33	0.16546370398875784	0.35745181123341696	0.14852213144650114	0.40943604910330755	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	temperature_raw_down	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~temperature_raw_up	33	0.023662739280608025	0.8960056127845283	0.0	1.0	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	temperature_raw_up	0.9701200384438269
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~temperature_z_subject_down	33	0.09709921953889447	0.590882231680481	-0.11616890593885226	0.5197093982533656	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	temperature_z_subject_down	0.7878429755739748
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~temperature_z_subject_up	33	-0.062417269678978274	0.730040861472649	-0.1972980519391899	0.2710920535385536	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	temperature_z_subject_up	0.9204863035959487
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~passive_mean_rating_z	33	-0.2029584977435974	0.25730192930301105	-0.24799465240641713	0.16406207920608668	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	passive_mean_rating_z	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~passive_mean_rating_raw	33	0.034297765567896085	0.849713325561466	-0.027406417112299467	0.8796636910411236	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	passive_mean_rating_raw	0.9612656613769187
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~passive_sensory_slope_z	33	-0.25667461654505025	0.14932629134776684	-0.3168449197860963	0.0724050312052051	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	passive_sensory_slope_z	0.7106081836856266
