subject	pathway	source_roi	target_roi	source_safe	target_safe	quantity	ec_beta	target_pathway	target_family
sub-05	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.4372584261316482	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-05	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.3862116244508571	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-06	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.4269471101313657	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-06	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.0275769649059042	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-06	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.2555382952998304	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-07	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.0512601263012812	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-07	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.0195845117546377	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-07	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.1350347276372934	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-08	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.5287906698444936	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-08	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	1.3789431498104596	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-08	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	1.1247069669874237	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-09	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.818723430117889	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-09	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.6751239003931857	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-09	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.9229663540068852	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-10	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.606103634500382	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-10	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.403779661190615	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-10	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.4521984572752047	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-11	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-1.0269433634078855	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-11	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.3493630806808534	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-11	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.5264458530043357	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-12	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.4162473486398471	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-12	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.1200326739553178	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-12	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.1825795491842431	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-13	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.3216782724014628	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-13	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-1.0228149091706031	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-13	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.940086156274702	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-14	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.4462813892547524	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-14	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.7811365538969791	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-14	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.3690058421783689	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-15	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-1.305713356372603	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-15	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.6825065065778072	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-15	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-1.13573265766424	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-16	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.6628832555079868	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-16	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.3371122805224205	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-16	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.4209734254013651	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-17	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.5758787393547337	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-17	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.2711102653343606	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-17	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.2290691469588971	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-18	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	1.2495713403831548	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-18	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	1.1859945293803351	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-18	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	1.3222629343105663	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-19	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.7063743624881625	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-19	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.3005862944840148	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-19	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.3165098483314161	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-20	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.4474849621088907	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-20	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.2954415858900922	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-20	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.4477772011874084	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-21	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.7290356624851714	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-21	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.4125414507783406	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-21	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.7044736653055795	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-22	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.3686652459890614	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-22	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.1516413263938039	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-22	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.0543834349789663	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-23	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.0026586861192146	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-23	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.5252732289992004	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-23	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.1817612576130537	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-24	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.8176481204023334	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-24	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.1728253956772971	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-24	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.3628346797254317	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-25	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.6964034295870067	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-25	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.2561091785474934	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-25	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.3809106917891878	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-26	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.6614797360610515	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-26	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.5564600271849709	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-26	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.2001110551484601	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-27	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.9309871995837158	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-27	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	1.1181966966934265	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-27	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	1.2433895155997052	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-28	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.9029420389967654	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-28	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.1286125753630392	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-28	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	0.7945009101255518	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-29	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.110017840950242	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-29	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.0436480314643533	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-29	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.324676232294078	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-30	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.4773321169979379	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-30	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.4768176767597978	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-30	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.3602135304086786	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-31	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.090574695625534	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-31	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	-0.4872505280264736	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-31	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.4423068781124137	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-32	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	0.4211300620173788	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-32	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	1.1210945428905947	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-32	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	1.0367171288906296	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-33	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_down	-0.6546257248225307	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-33	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_down	0.5229704467999906	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-33	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_down	-0.9802989038951562	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-01	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-0.6338106026571892	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-01	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.181045378080337	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-01	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	-0.168077731669786	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-02	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-1.1095959394724904	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-02	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.3966369691154815	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-02	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	-1.1757441994288516	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-03	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-0.0862012499386201	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-03	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.2724000676065078	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-03	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	0.2311390194842446	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-04	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	0.8130726635163329	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-04	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	-0.6341607070583564	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-04	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	0.476839177432533	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-05	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-0.1852935114545325	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-05	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	-0.3653025257712103	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-05	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	-0.5135961373957149	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-06	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	0.40744584129809	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-06	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.0378367932431693	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-06	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	0.3083630955335527	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-07	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	0.8333928825918655	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-07	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.6447942720231723	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-07	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	0.8139938863279979	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-08	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-0.5558906158078645	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-08	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.7587431768531888	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-08	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	0.3837949777703882	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-09	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-0.2671578542089398	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-09	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	0.2680508241808867	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-09	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	reg_dlPFC_IFJ_L	reg_vmPFC_mOFC	up_minus_passive	0.0858499854355984	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-10	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_mOFC	reg_dlPFC_IFJ_L	reg_mOFC	up_minus_passive	-0.426602758913858	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
sub-10	dlPFC_IFJ_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	reg_dlPFC_IFJ_L	reg_vmPFC	up_minus_passive	-0.6052260865743433	dlPFC_IFJ_L_to_vmPFC_control_value	control_value
