subject	modality	target	family	quantity	score
sub-30	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.0185265347240824
sub-30	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.6341294989130642
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.16775075096468336
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.009889460411798001
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	0.31572258110577067
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	0.1479718301410873
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	-0.045171119884796974
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.12257963107988636
sub-30	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.27055146122097373
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	-0.41540629422855857
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.19832049914558858
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	0.43417159016594004
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.01876529593738139
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	-0.28508233699712066
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	0.1303239572314379
sub-30	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	0.14908925316881935
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	0.0863050920503358
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.0289702165852039
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	-0.2305506172710795
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	-0.1442455252207437
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	0.1756912986672419
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	0.0893862066169061
sub-30	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	-0.0548593186038375
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	0.13761067625356335
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	0.09605139731084283
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	-0.08311855788544104
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	0.05449211836812232
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.2113825215629483
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.07377184530938494
sub-30	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.12826396367750725
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	0.20801017427503696
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.21171935427094293
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	0.007418359991811979
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	0.21542853426684894
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	0.4531678071215044
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.24515763284646744
sub-31	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.4605861671133164
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.13886694781018713
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.24904399828147647
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	-0.22035410094257865
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	-0.3592210487527658
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.11268432492570961
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.2515512727358967
sub-31	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	-0.10766977601686906
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	0.13626941660746142
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.0973762171942568
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	-0.07778639882640923
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.0584830177810522
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	-0.0013372614009805352
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	-0.13760667800844192
sub-31	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	-0.07912366022738974
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	0.1927045276564755
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.3577361774598026
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.3300632996066541
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	0.5227678272631295
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.0537080481743698
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	-0.2464125758308453
sub-31	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	0.2763552514322842
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	0.17980733450344086
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	0.1544776668128463
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	-0.05065933538118916
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	0.1291479991222517
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.2442284078134267
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.06442107330998584
sub-31	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.19356907243223756
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	0.055695288493502824
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.018656733096238137
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	-0.07407711079452933
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	-0.01838182230102654
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	0.2249808951810041
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.16928560668750126
sub-32	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.15090378438647475
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.25624958987832874
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.40384684202858895
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	-0.2951945043005203
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	-0.5514440941788491
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.22660808874693572
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.4828576786252645
sub-32	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	-0.06858641555358454
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	0.4065297825146123
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.023890405600685255
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	-0.7652787538278539
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	-0.3587489713132417
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.6979795680280011
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	0.2914497855133887
sub-32	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	-0.06729918579985299
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	-0.2244661023289431
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.1531113025599075
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.1427095995380712
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	-0.0817565027908718
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.1379138016213292
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	0.0865523007076139
sub-32	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	0.004795797916742
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	0.13792671509413668
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	0.029646895167259858
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	-0.21655963985375365
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	-0.07863292475961696
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.32220195742938595
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.18427524233524922
sub-32	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.10564231757563228
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	-0.1660308795763496
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.19324112543865543
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	0.7185440100300099
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	0.5525131304536605
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	-0.08109320588789798
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.08493767368845158
sub-33	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.637450804142112
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	0.16202941158697762
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.21966600888619012
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	0.11527319459842487
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	0.27730260618540253
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.44389814138934774
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.28186872980237015
sub-33	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.5591713359877727
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	0.225654956681812
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.11415805894879472
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	-0.2229937954660345
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.0026611612157774293
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.3916020720204549
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	0.16594711533864287
sub-33	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	0.16860827655442026
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	0.2832231511761193
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.5964722815541107
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.6264982607559827
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	0.909721411932102
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	0.1592684960509274
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	-0.1239546551251919
sub-33	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	0.7857667568069101
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	-0.1274115656647225
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	-0.05202729882621866
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	0.15076853367700765
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	0.023356968012285168
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.16660229945253108
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.2940138651172536
sub-33	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.3173708331295388
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	0.2774344057240882
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	0.2080978095757149
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	-0.06933659614837319
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	0.42342205849565834
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.38509653018405987
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	0.21532424891994348
sub-01	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	0.4927586546440317
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	0.3544889644082689
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	0.29300195947570445
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	-0.06148700493256443
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.017174734883871084
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.2165753521123522
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	-0.27582722459183334
sub-01	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.07866173981643555
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	0.1519104641490441
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	0.0945427423731083
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	-0.05736772177593583
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	-0.26431537385814863
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.027518593966584265
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	-0.3588581162312569
sub-01	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	-0.20694765208221275
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	-0.7260005364677389
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	-0.6544839155466842
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	0.0715166209210547
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	-0.4396694271978345
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.6185932922933142
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	0.2148144883488497
sub-01	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	-0.5111860481188892
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	0.05792368827300672
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	0.09662639916543819
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	0.03870271089243143
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.36530765386195446
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.17304333824068954
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	-0.46193405302739254
sub-02	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.40401036475438584
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.6235131363722032
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	-0.5403304352120198
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	0.08318270116018327
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	0.2781295937016761
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.21428312191535523
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.818460028913696
sub-02	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	0.19494689254149275
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	-0.37489929996707055
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	-0.2725578944709754
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	0.1023414054960951
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	-0.5272263177658584
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.502233511614512
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	-0.25466842329488293
sub-02	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	-0.6295677232619535
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	0.0096600012138289
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	-0.157655727535789
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	-0.1673157287496179
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	0.663840964126669
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.420408347045058
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	0.8214966916624581
sub-02	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	0.831156692876287
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	0.1509543084831862
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	0.11765139677952063
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	-0.0333029117036656
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.278301006071288
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.0470218929422181
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	-0.39595240285080857
sub-03	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.2449980943676224
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	0.23975071344879298
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	0.417408714681524
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	0.17765800123273104
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	-0.6332585678520489
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.2855829278179935
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	-1.0506672825335728
sub-03	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	-0.8109165690847799
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	-0.47422880688452534
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	-0.3139180119952822
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	0.16031079488924316
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	0.2994234072732873
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.1675580972502406
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	0.6133414192685694
sub-03	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	0.1391126123840441
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	-0.0435293547403163
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	-0.1275666890884922
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	-0.0840373343481758
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	0.0318783994281529
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.0361931895180062
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	0.1594450885166451
sub-03	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	0.1159157337763288
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	-0.33854696651477184
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	-0.04550480912027401
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	0.29304215739449785
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	-0.2385084337164729
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.43504877881287135
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	-0.19300362459619894
sub-04	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_passive	-0.5315505911109709
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.17832017618479953
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_down	-0.17215269555550258
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_passive	0.006167480629296877
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	ec_up	-0.0829695605513288
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.1337286086827126
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_down	0.08918313500417384
sub-04	EC_lite_directed_lagged	aINS_to_dACC_MCC_salience	salience_interoception	up_minus_passive	-0.08913704118062565
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	down_minus_passive	0.5926240944510393
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_down	0.48208513811588266
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_passive	-0.11053895633515655
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	ec_up	0.10804475496167994
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.40560390287393794
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_down	-0.37404038315420274
sub-04	EC_lite_directed_lagged	dlPFC_IFJ_L_to_vmPFC_control_value	control_value	up_minus_passive	0.2185837112968365
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	down_minus_passive	-0.1789391115840727
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	0.0736338608842235
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	0.2525729724682963
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	0.3627432864450665
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.0343843988036512
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_down	0.2891094255608429
sub-04	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	up_minus_passive	0.1101703139767701
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	down_minus_passive	-0.23087893835273812
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_down	-0.23297220913578934
sub-05	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_passive	-0.0020932707830512306
