subject	run	run_label	status	n_trials	n_rois_extracted	out_file	bold	events_file
sub-16	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-16_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-04/events_stim.tsv
sub-16	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-16_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-05/events_stim.tsv
sub-16	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-16_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-06/events_stim.tsv
sub-16	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-16_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-07/events_stim.tsv
sub-16	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-16_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-08/events_stim.tsv
sub-16	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-16_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-09/events_stim.tsv
sub-17	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-01/events_stim.tsv
sub-17	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-02/events_stim.tsv
sub-17	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-03/events_stim.tsv
sub-17	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-04/events_stim.tsv
sub-17	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-05/events_stim.tsv
sub-17	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-06/events_stim.tsv
sub-17	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-07/events_stim.tsv
sub-17	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-08/events_stim.tsv
sub-17	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-17_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-17/func/sub-17_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-17/run-09/events_stim.tsv
sub-18	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-01/events_stim.tsv
sub-18	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-02/events_stim.tsv
sub-18	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-03/events_stim.tsv
sub-18	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-04/events_stim.tsv
sub-18	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-05/events_stim.tsv
sub-18	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-06/events_stim.tsv
sub-18	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-07/events_stim.tsv
sub-18	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-08/events_stim.tsv
sub-18	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-18_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-18/func/sub-18_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-18/run-09/events_stim.tsv
sub-19	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-01/events_stim.tsv
sub-19	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-02/events_stim.tsv
sub-19	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-03/events_stim.tsv
sub-19	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-04/events_stim.tsv
sub-19	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-05/events_stim.tsv
sub-19	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-06/events_stim.tsv
sub-19	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-07/events_stim.tsv
sub-19	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-08/events_stim.tsv
sub-19	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-19_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-19/func/sub-19_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-19/run-09/events_stim.tsv
sub-20	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-01/events_stim.tsv
sub-20	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-02/events_stim.tsv
sub-20	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-03/events_stim.tsv
sub-20	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-04/events_stim.tsv
sub-20	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-05/events_stim.tsv
sub-20	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-06/events_stim.tsv
sub-20	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-07/events_stim.tsv
sub-20	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-08/events_stim.tsv
sub-20	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-20_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-09/events_stim.tsv
sub-21	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-01/events_stim.tsv
sub-21	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-02/events_stim.tsv
sub-21	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-03/events_stim.tsv
sub-21	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-04/events_stim.tsv
sub-21	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-05/events_stim.tsv
sub-21	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-06/events_stim.tsv
sub-21	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-07/events_stim.tsv
sub-21	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-08/events_stim.tsv
sub-21	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-21_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-09/events_stim.tsv
sub-22	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-01/events_stim.tsv
sub-22	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-02/events_stim.tsv
sub-22	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-03/events_stim.tsv
sub-22	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-04/events_stim.tsv
sub-22	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-05/events_stim.tsv
sub-22	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-06/events_stim.tsv
sub-22	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-07/events_stim.tsv
sub-22	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-08/events_stim.tsv
sub-22	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-22_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-09/events_stim.tsv
sub-23	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-01/events_stim.tsv
sub-23	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-02/events_stim.tsv
sub-23	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-03/events_stim.tsv
sub-23	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-04/events_stim.tsv
sub-23	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-05/events_stim.tsv
