iteration	circular_shift_r_with_success	n_subjects
1049	0.083015792088294	33
1050	0.2423301609165532	33
1051	0.1343927799026352	33
1052	0.0910552047114823	33
1053	0.114135249334441	33
1054	0.0669482053287896	33
1055	-0.0779731347131181	33
1056	0.2528121898225067	33
1057	-0.0344337141322192	33
1058	0.2811317924785887	33
1059	-0.1130418319259054	33
1060	0.2813298068957677	33
1061	0.2436322622815399	33
1062	0.0677421036260628	33
1063	0.0761416922184125	33
1064	0.1630647700417444	33
1065	0.1981356905648391	33
1066	0.2199857834633817	33
1067	0.1888288238578935	33
1068	0.0639224019896518	33
1069	-0.024709734623544	33
1070	0.0381184819771614	33
1071	0.2175991846405173	33
1072	-0.1124598641741093	33
1073	0.1788798630806228	33
1074	0.0071791024062105	33
1075	0.3907844247686417	33
1076	0.1829636958029505	33
1077	0.1426917779374318	33
1078	0.0582764853691343	33
1079	-0.0910119460549794	33
1080	-0.0197939999378201	33
1081	0.1113717316674887	33
1082	-0.2106889773250512	33
1083	0.3750052249107661	33
1084	0.0447753009887878	33
1085	-0.0621447244060109	33
1086	-0.2261083499867538	33
1087	0.1062757656782265	33
1088	0.4725017360030206	33
1089	0.1381038072633093	33
1090	0.1504514950474255	33
1091	0.3352197816223111	33
1092	0.0695823091630735	33
1093	0.301764468671191	33
1094	0.1419675358476517	33
1095	-0.2653032382416458	33
1096	0.2136430150553994	33
1097	-0.2280231694587939	33
1098	0.3036870418019268	33
1099	-0.0204939894169168	33
1100	-0.3055330625199516	33
1101	0.1150729527983009	33
1102	0.2312311250924423	33
1103	-0.0392477773571042	33
1104	-0.1512841177675591	33
1105	0.2823089693648891	33
1106	0.1951691123755021	33
1107	0.0950165085990646	33
1108	-0.2698310853527008	33
1109	0.1868613708093903	33
1110	0.1314725395822227	33
1111	0.177468453316123	33
1112	-0.3141758188211859	33
1113	0.1583132842036487	33
1114	-0.2193554158053726	33
1115	0.0942742461409179	33
1116	0.2037102943345397	33
1117	-0.0023365962152998	33
1118	-0.0913619254136522	33
1119	0.0961646666890565	33
1120	0.049265979670888	33
1121	-0.2691557172318555	33
1122	0.0373651613848361	33
1123	0.2989571906569869	33
1124	0.0462445358446498	33
1125	0.0433618074221857	33
1126	0.4089929797010218	33
1127	0.0870025622238306	33
1128	0.4897404970144047	33
1129	0.1745721102155464	33
1130	-0.0022981570647825	33
1131	0.2865275986717101	33
1132	0.2587861083647915	33
1133	0.0703456160400336	33
1134	-0.100458005620072	33
1135	-0.1057030173517096	33
1136	0.0080384679133534	33
1137	0.2240770223922918	33
1138	0.0624291307348839	33
1139	-0.0924857720274893	33
1140	-0.0916722952503528	33
1141	0.0835274427243075	33
1142	0.2845025381722569	33
1143	0.2061029523111148	33
1144	0.1468108545563747	33
1145	-0.0840796613582766	33
1146	0.0937120720325934	33
1147	0.0570166018378224	33
1148	-0.0971116366761297	33
1149	-0.030151518742369	33
1150	0.1031756589040273	33
1151	-0.2393603493342966	33
1152	0.0507815513234959	33
1153	0.2793136665255453	33
1154	-0.1294259786356647	33
1155	-0.2026214934809875	33
1156	0.0418482203650196	33
1157	0.3227759595682927	33
1158	0.2544842412140887	33
1159	0.1152846187561574	33
1160	0.2598606245986919	33
1161	-0.0714383687077486	33
1162	-0.0740881119662938	33
1163	-0.1105404604642314	33
1164	0.3021826115569955	33
1165	0.2141044809481146	33
1166	0.3220186494604466	33
1167	0.0753472148898834	33
1168	0.1053376093967829	33
1169	-0.1390122184104946	33
1170	0.1292758917682498	33
1171	-0.1253281976414359	33
1172	0.1527701484891845	33
1173	0.3249667179464472	33
1174	-0.0989913043619804	33
1175	0.2300467747490079	33
1176	0.2378720632654788	33
1177	-0.3214311608977003	33
1178	0.0352281638168403	33
1179	0.1608225696483743	33
1180	-0.271710894873861	33
1181	0.1963585431542384	33
1182	-0.2509263548541404	33
1183	-0.0522199860918366	33
1184	0.0605475026581921	33
1185	-0.0792703217193737	33
1186	0.029449289240145	33
1187	0.1291359361813023	33
1188	0.1987520501928262	33
1189	0.0222577670206012	33
1190	-0.1138556088672732	33
1191	0.0151836449319048	33
1192	0.2496708393190204	33
1193	0.2112930410120981	33
1194	0.1846488544386723	33
1195	-0.1066292182197912	33
1196	0.2082932143718314	33
1197	-0.1902392885289968	33
1198	0.2105402633590829	33
1199	-0.0242914079635078	33
1200	-0.0718416753478431	33
1201	-0.0552500417987644	33
1202	0.1619641684496776	33
1203	-0.2158570712547091	33
1204	0.4017191195752868	33
1205	0.3301313122003533	33
1206	0.0847031168719271	33
1207	-0.2025930623200912	33
1208	-0.1937627724158636	33
1209	-0.1433542031438525	33
1210	0.2167764819944379	33
1211	0.1595764665096085	33
1212	-0.015878119268599	33
1213	-0.0232975894630512	33
1214	0.2296921456619935	33
1215	-0.1771677894867718	33
1216	0.171432239767174	33
1217	0.2395604759141532	33
1218	0.0813853214539657	33
1219	0.0901048451936635	33
1220	-0.1953716132113813	33
1221	-0.0041293596077673	33
1222	0.2404043111340059	33
1223	0.0503005684642465	33
1224	0.0551923837616596	33
1225	0.0661193685236028	33
1226	0.003394910789542	33
1227	0.0734453467978705	33
1228	-0.0884127906395295	33
1229	-0.0174495075222406	33
1230	-0.0424995556215537	33
1231	-0.0153823217472364	33
1232	0.4240262994604312	33
1233	-0.0496803121005112	33
1234	-0.0009741023254949	33
1235	0.0968339548130236	33
1236	-0.1149033411769408	33
1237	0.1913233772965184	33
1238	-0.0116673800658571	33
1239	0.0781433589265842	33
1240	0.22470781109468	33
1241	0.1034342407140177	33
1242	-0.0447666179360699	33
1243	0.1403448653777072	33
1244	-0.0787091767732084	33
1245	-0.2480311853272186	33
1246	0.007356467122513	33
1247	0.1219739358687156	33
1248	0.0660755324748448	33
1249	-0.0180115444758956	33
1250	0.0821607062082489	33
1251	-0.3835497221222589	33
1252	0.1011559642036726	33
1253	-0.0079954655830958	33
1254	0.2815174697196944	33
1255	-0.1378453981892309	33
1256	-0.0978182802360773	33
1257	0.122866387868602	33
1258	-0.1423397875618877	33
1259	-0.1377030579990578	33
1260	0.2723258274735501	33
1261	-0.1479757735652967	33
1262	-0.1484599993872433	33
1263	0.0700560440390754	33
1264	0.1330653207470676	33
1265	0.036733870509007	33
1266	-0.1345935464582362	33
1267	0.0194862469446878	33
1268	-0.0512021391156536	33
1269	-0.117727437213722	33
1270	0.0108729588120353	33
1271	0.0214683659295436	33
1272	0.1825122260694507	33
1273	0.0153020195819646	33
1274	0.1437391648897811	33
1275	0.1102721720883845	33
1276	0.5881477574358513	33
1277	0.0150635335642791	33
1278	0.0559819708590041	33
1279	0.2214636028391486	33
1280	0.0405067778600649	33
1281	-0.0346390172056356	33
1282	-0.1360063169265445	33
1283	0.1672831379068041	33
1284	0.4921870297755079	33
1285	0.3202867356847176	33
1286	0.0833354008894968	33
1287	-0.1109552195403079	33
1288	-0.2628086918474467	33
1289	0.2910624079212914	33
1290	-0.1867320865468815	33
1291	0.0730922013641734	33
1292	-0.3163488883758432	33
1293	0.2446197533592223	33
1294	-0.2648554833103056	33
1295	-0.1681561448923217	33
1296	-0.3310866792195812	33
1297	-0.1112590122317855	33
1298	0.2191892673878472	33
1299	0.2143688233387511	33
1300	-0.172380661010405	33
1301	0.1963330198612404	33
1302	0.2192508082376707	33
1303	0.0377020745123686	33
1304	0.2180263392964583	33
1305	0.0693782241575415	33
1306	0.08896207046708	33
1307	0.2251517147824457	33
1308	-0.223285465749833	33
1309	0.3042726623287307	33
1310	0.1506167082819192	33
1311	0.3466056579590474	33
1312	-0.0571490172828681	33
1313	0.185494667868029	33
1314	-0.1344335842474064	33
1315	-0.0146911985635107	33
1316	0.2390045600381662	33
1317	0.2486786147796895	33
1318	0.0108784271868724	33
1319	-0.0067815849395113	33
1320	0.0968301159191556	33
1321	0.2817066330790316	33
1322	0.208563260044386	33
1323	-0.0145108702288373	33
1324	-0.0827238671182052	33
1325	-0.0732171394778233	33
1326	0.0128782446329591	33
1327	0.1266546716816712	33
1328	0.0336266942291146	33
1329	-0.0599671496591793	33
1330	-0.0534794618191074	33
1331	-0.0392550279942647	33
1332	-0.0903316637868167	33
1333	-0.0936011379069336	33
1334	-0.11384166799552	33
1335	0.2051021834142838	33
1336	-0.0577008571756093	33
1337	0.2060614665650847	33
1338	-0.2537039329846258	33
1339	0.0958667875688145	33
1340	0.0490375471454432	33
1341	-0.0717130154977299	33
1342	-0.0184680943498397	33
1343	0.250803626226895	33
1344	-0.0733246662440582	33
1345	0.0761896606462708	33
1346	0.1106740030509175	33
1347	0.2763305948635288	33
1348	0.2933405202880111	33
1349	0.2428183166076232	33
1350	0.1192417111505346	33
1351	0.0183917611883348	33
1352	-0.0196776423055603	33
1353	0.1460240911895911	33
1354	-0.1236976438542975	33
1355	-0.0461834043217404	33
1356	0.37234836367786	33
1357	-0.1007375173113685	33
1358	0.1176195555860098	33
1359	-0.0232182750439426	33
1360	0.3009498826129064	33
1361	0.2608129540939203	33
1362	-0.1768193998365904	33
1363	0.5548984326684161	33
1364	0.3520027473634146	33
1365	-0.0748441752406489	33
1366	0.1181780501246667	33
1367	0.0719909040756037	33
1368	-0.1845387201337264	33
1369	-0.0960090897895929	33
1370	0.2438784141605879	33
1371	0.1463382730792233	33
1372	0.0640560977126166	33
1373	-0.1666855558053764	33
1374	0.0476206375999609	33
1375	-0.0971216857870977	33
1376	0.0340359387338749	33
1377	-0.011844024172369	33
1378	-0.0772408739805322	33
1379	-0.0300814280887626	33
1380	-0.0005889875433944	33
1381	0.5414567096055901	33
1382	0.3829709812003518	33
1383	-0.0576766159210266	33
1384	0.2431284145754894	33
1385	0.0606677651575167	33
1386	0.0388365957688418	33
1387	-0.1456890762131916	33
1388	0.225988834993382	33
1389	-0.0953097471962202	33
1390	0.0121524680374367	33
1391	0.3131350590669566	33
1392	0.2101058503834923	33
1393	-0.0001822543618287	33
1394	0.2744906384359107	33
1395	-0.4140053531359463	33
1396	0.0902633343801163	33
1397	-0.0338904785747575	33
1398	-0.0965856353306683	33
1399	0.032453821875543	33
1400	0.0121679002939489	33
1401	0.053877333163128	33
1402	0.2824495248119473	33
1403	-0.0176390633707012	33
1404	0.3426438281677348	33
1405	-0.066324111120155	33
1406	0.1943333012823921	33
1407	0.1453079775995132	33
1408	-0.0487869295870414	33
1409	0.2274883321251724	33
1410	0.088531795010897	33
1411	-0.1644613334704681	33
1412	0.4050886753061526	33
1413	-0.1425400287144293	33
1414	0.1430887967732996	33
1415	0.1084280160544833	33
1416	-0.0306754895561445	33
1417	0.0048914210119097	33
1418	-0.0400038173334554	33
1419	0.3448051701047966	33
1420	-0.1198326422550525	33
1421	0.0928289005504149	33
1422	-0.1447052666580562	33
1423	0.1580739584803797	33
1424	0.2403415879447517	33
1425	0.1869743403180993	33
1426	-0.0821392927240742	33
1427	0.1439059133518225	33
1428	0.0146821551724366	33
1429	0.2883206071866386	33
1430	0.1845855490855728	33
1431	0.2101129901932908	33
1432	0.1938651344395658	33
1433	0.1741478141915464	33
1434	0.1590503958454586	33
1435	0.3153936502018644	33
1436	0.1595827362122187	33
1437	0.2941086554816269	33
1438	0.2837342119397533	33
1439	-0.2153407390830252	33
1440	-0.0860693006184134	33
1441	0.1988652875234099	33
1442	-0.1079442822422256	33
1443	0.0064293472810222	33
1444	0.128443781719464	33
1445	0.1002756880564101	33
1446	0.2423449611277559	33
1447	0.2625422327311831	33
1448	-0.2148666708585771	33
1449	0.0297533227786313	33
1450	-0.1107269979660627	33
1451	0.0377006239919083	33
1452	0.0211472780696459	33
1453	0.1363538174963768	33
1454	-0.1408643513972296	33
1455	0.3651572630298047	33
1456	-0.1712198285595148	33
1457	0.3486955978011083	33
1458	0.3613970033720823	33
1459	0.1491582547281034	33
1460	0.221886383934179	33
1461	-0.0225251427278275	33
1462	-0.0168666971513292	33
1463	0.1033977508673123	33
1464	0.1790146852694052	33
1465	0.2296372977884736	33
1466	0.2114590787090592	33
1467	0.1649583536266278	33
1468	-0.2221850474530544	33
1469	-0.0674880381097221	33
1470	0.0124243947958408	33
1471	0.1373387404365683	33
1472	0.0995343165391292	33
1473	0.0033268877171668	33
1474	0.3989330746858036	33
1475	0.159097681849005	33
1476	0.3983279869917832	33
1477	0.0874687983250983	33
1478	0.2831746809058664	33
1479	0.5064244313159124	33
1480	0.0095896833731392	33
1481	-0.0024230178055609	33
1482	0.0470919727716236	33
1483	0.0929841071877811	33
1484	-0.085688825749917	33
1485	-0.2059724307742995	33
1486	0.2827213729140154	33
1487	0.3974204007857166	33
1488	-0.2094232647709164	33
1489	0.1003980508584681	33
1490	0.3890263888449237	33
1491	0.0799120419673551	33
1492	-0.1107711969619554	33
1493	-0.1962384838684527	33
1494	0.1480749207263876	33
1495	-0.0534863664389613	33
1496	0.255334243378019	33
1497	0.1145272941307885	33
1498	0.4686718500228547	33
1499	0.1190806666191546	33
1500	0.3788791779553285	33
1501	-0.2561890137819955	33
1502	0.1374286487907616	33
1503	0.1337262348135801	33
1504	-0.1563477949887075	33
1505	-0.0559949248340439	33
1506	0.0655980385708336	33
1507	0.0846228502484093	33
1508	-0.1653143269954832	33
1509	0.0478063841010121	33
1510	0.0817095896166179	33
1511	0.0940288846758435	33
1512	0.0403864224242021	33
1513	0.3837097522200044	33
1514	0.0499676068855044	33
1515	0.4279989410192644	33
1516	-0.0542309550509762	33
1517	0.0996990800126279	33
1518	0.5164955985454314	33
1519	-0.1231375391385068	33
1520	0.1782649577905442	33
1521	0.224711835943562	33
1522	-0.0105502446456698	33
1523	-0.3063696851125321	33
1524	-0.0788974029226947	33
1525	-0.132620436651618	33
1526	0.3003311408147517	33
1527	0.0085657295204002	33
1528	-0.0728653104695201	33
1529	0.0883451544571781	33
1530	0.2842334985023377	33
1531	0.0329945704519662	33
1532	0.1871895212053257	33
1533	0.0510798091838993	33
1534	0.2102859791596155	33
1535	-0.1244800614089379	33
1536	-0.0392198363247249	33
1537	0.0842724405129869	33
1538	0.2303759744456085	33
1539	0.153405672525238	33
1540	0.2337688900210228	33
1541	-0.1077240336993764	33
1542	0.1933821828556817	33
1543	0.0606781441920235	33
1544	0.1122579402073172	33
1545	0.3427382042037202	33
1546	0.1690607351413541	33
1547	-0.224190199184701	33
1548	0.0161905916644288	33
1549	-0.0245224070513069	33
1550	0.259317490366963	33
1551	-0.0983494030591316	33
1552	0.0751507399528253	33
1553	-0.040962610613703	33
1554	0.0419124367054008	33
1555	0.0708810942256745	33
1556	0.051522190338986	33
1557	0.0558011668119317	33
1558	0.1190976744828335	33
1559	0.2358170468042676	33
1560	0.3156756055204502	33
1561	0.2290892087458262	33
1562	0.2056767392171866	33
1563	-0.0999095562841377	33
1564	0.3750097912793979	33
1565	0.2973863761277555	33
1566	-0.2860810551427168	33
1567	0.1850236137437827	33
1568	0.0503134878108658	33
1569	0.1641795923595322	33
1570	-0.0723772765585716	33
1571	-0.0007664542760649	33
1572	-0.0102196770819613	33
1573	0.2428249723643286	33
1574	-0.1106611312006997	33
1575	0.1932781110357717	33
1576	0.0067559854700659	33
1577	-0.0669295553854586	33
1578	-0.0079889464104671	33
1579	0.0218808831315667	33
1580	-0.1117807581507097	33
1581	0.1763049431433413	33
1582	-0.1556845075499762	33
1583	0.379173716342431	33
1584	0.3145201248408276	33
1585	0.0180064124400155	33
1586	0.0969607942244589	33
1587	0.0393678009273887	33
1588	0.1954965074699081	33
1589	0.1949434213613946	33
1590	0.0216670911444994	33
1591	0.0549144731522374	33
1592	-0.0054687029234941	33
1593	0.2450586920879585	33
1594	0.3874889052596412	33
1595	0.2972346190183638	33
1596	0.0114650319893403	33
1597	-0.1334101340648207	33
1598	0.1259671444881424	33
1599	0.1298423186974634	33
1600	0.032912974809771	33
1601	-0.1015405912672752	33
1602	0.0592747612658514	33
1603	-0.3032007752414699	33
1604	-0.0031994068092411	33
1605	0.07864334507673	33
1606	-0.1338493320576786	33
1607	0.4737930887969037	33
1608	0.2176928384872577	33
1609	0.2748864870895331	33
1610	0.1152773952866474	33
1611	0.1844683005536979	33
1612	-0.024637973131188	33
1613	-0.0458010529288854	33
1614	-0.0049440948825148	33
1615	0.0823086557543693	33
1616	0.0773278323059468	33
1617	0.3574335482696585	33
1618	0.1543698789689383	33
1619	-0.1060469644879376	33
1620	0.301381275282588	33
1621	0.2710484478905083	33
1622	-0.0816728335100783	33
1623	-0.0129914526261026	33
1624	-0.1484807102828576	33
1625	-0.066944358588107	33
1626	-0.4095899872301182	33
1627	0.2184347430021417	33
1628	0.2502389586929611	33
1629	-0.0297195929320581	33
1630	0.0117637600195959	33
1631	0.1794086318096437	33
1632	0.0893921315584005	33
1633	0.2061352494001834	33
1634	0.0730688093447532	33
1635	-0.1002036721027859	33
1636	0.1335897614837059	33
1637	-0.1134931390404089	33
1638	-0.2608893878563228	33
1639	0.1655166862596654	33
1640	0.1005968888193444	33
1641	0.0239126940072795	33
1642	0.486539980227553	33
1643	0.1776328142754896	33
1644	-0.0652294326304484	33
1645	0.1452913096506963	33
1646	0.1800158215880694	33
1647	0.0087849057740615	33
1648	0.0335898224235175	33
1649	-0.0456119934846644	33
1650	0.1245337195613257	33
1651	0.0968466777379884	33
1652	0.2801529229042412	33
1653	-0.113984332920884	33
1654	-0.175013216740055	33
1655	0.0400015864220452	33
1656	0.419582206373683	33
1657	0.317074472200864	33
1658	0.2644102484224365	33
1659	-0.183465608915153	33
1660	0.2300894611373618	33
1661	-0.2529501815582004	33
1662	0.4063048562674787	33
1663	0.1479754329977957	33
1664	0.1821333049546836	33
1665	-0.5281890998245675	33
1666	0.2388212057092327	33
1667	-0.0757888256838424	33
1668	0.140953356624106	33
1669	0.1697596124775659	33
1670	-0.0666992653599477	33
1671	0.1641452965178569	33
1672	-0.047418738077685	33
1673	-0.3664254002199504	33
1674	-0.2125041701721079	33
1675	-0.0417823777764439	33
1676	0.0165443931214474	33
1677	-0.1291776519923485	33
1678	0.3263103521345366	33
1679	0.2419713141803743	33
1680	0.1521210130173606	33
1681	-0.0936717194442993	33
1682	0.4663543301273912	33
1683	0.2363052588210652	33
1684	-0.0207630363544859	33
1685	0.1188824100701303	33
1686	0.0123418147915458	33
1687	-0.254465720528874	33
1688	-0.0869398961799332	33
1689	0.3278750536326292	33
1690	0.031081613213985	33
1691	0.1684478669494345	33
1692	0.0863768976708326	33
1693	0.200737098439398	33
1694	0.2137223337941806	33
1695	0.0689609211584906	33
1696	0.2252623368368247	33
1697	-0.1446839391974118	33
1698	0.2292296258097882	33
1699	0.3362125892970528	33
1700	0.1388178009055215	33
1701	-0.0515853872888459	33
1702	-0.048619053120489	33
1703	-0.0273600867308407	33
1704	0.2886563143202593	33
1705	-0.0053751112578359	33
1706	-0.1128867004135178	33
1707	0.0959310985218183	33
1708	0.1679278373898038	33
1709	-0.0229884873261372	33
1710	0.2386090674095804	33
1711	-0.324366725868689	33
1712	-0.2601748076916089	33
1713	-0.1382921487149512	33
1714	0.0227818180130914	33
1715	0.019055466667718	33
1716	0.1002540459117446	33
1717	-0.1110163793491326	33
1718	0.3295288708547825	33
1719	0.1815788477426222	33
1720	-0.2774008974484288	33
1721	-0.248733749472901	33
1722	-0.2491857224535398	33
1723	0.0166703569676705	33
1724	-0.0813973247435325	33
1725	0.1945167953325197	33
1726	-0.162787106439505	33
1727	-0.1875347232199874	33
1728	0.3373914141496568	33
1729	0.1259186293982888	33
1730	-0.1263844453754103	33
1731	0.102479486787509	33
1732	0.0224223234249508	33
1733	0.3424590378144151	33
1734	0.1243768986073173	33
1735	0.1324167493830911	33
1736	-0.1410646351096396	33
1737	-0.3448624806182169	33
1738	-0.0484220352864548	33
1739	-0.0415200989157818	33
1740	0.0567303003846808	33
1741	0.2237740068182083	33
1742	0.0254597244372334	33
1743	0.3747049253690703	33
1744	-0.0055982728008824	33
1745	-0.0648539628456039	33
1746	0.0861096042766189	33
1747	-0.2453578598715855	33
1748	0.097046756018492	33
1749	0.1120885112625477	33
1750	-0.0525413349644423	33
1751	0.0050447963184028	33
1752	0.2024798302648726	33
1753	0.0607689473350312	33
1754	0.2170702624007163	33
1755	-0.2644562819217478	33
1756	-0.1006551928947025	33
1757	-0.0886031886221082	33
1758	0.068551985972741	33
1759	-0.1062251089857897	33
1760	0.296734371503069	33
1761	-0.017109275911074	33
1762	0.045517631241686	33
1763	0.1659610357787515	33
1764	-0.0181235610712622	33
1765	0.1308245256821728	33
1766	-0.1051542061142478	33
1767	-0.040279848344957	33
1768	0.1912705825864098	33
1769	0.0607738140516646	33
1770	0.1954264230620834	33
1771	-0.029254144286452	33
1772	0.1382877359795399	33
1773	-0.1775773456518366	33
1774	0.1438609082061504	33
1775	0.1947454746081034	33
1776	-0.0461426443230845	33
1777	-0.0302067066607105	33
1778	0.0260674250406941	33
1779	0.2375377262478927	33
1780	0.1946577004060733	33
1781	-0.0283363800693001	33
1782	0.2006328880159071	33
1783	-0.0645823893536058	33
1784	-0.1327399207040665	33
1785	-0.1726728959709585	33
1786	-0.1157972340944276	33
1787	-0.0054609985909587	33
1788	0.248530800198802	33
1789	0.1498612276311522	33
1790	0.1994585402534553	33
1791	0.0021835077101395	33
1792	0.3020619794856405	33
1793	-0.0533879353416208	33
1794	0.333241293725281	33
1795	-0.0228340654550012	33
1796	0.0075821383742395	33
1797	0.0196528149616729	33
1798	-0.0873067291870466	33
1799	0.1429137532779258	33
1800	0.3073803112402067	33
1801	0.0158822104546074	33
1802	0.0886365902221636	33
1803	0.2966605677339811	33
1804	0.4466516549454795	33
1805	-0.0797964103190154	33
1806	-0.2540096924819389	33
1807	0.0379182980068022	33
1808	0.3154761802046867	33
1809	0.2440399591763118	33
1810	-0.3233055369995832	33
1811	-0.1828622565488351	33
1812	-0.1042302111811036	33
1813	0.4022167053414584	33
1814	0.0408801535922032	33
1815	0.1324120767674533	33
1816	0.2723216854323483	33
1817	0.0975936245916143	33
1818	0.3681124176225221	33
1819	-0.0617060067680622	33
1820	-0.1197820533328457	33
1821	-0.0053657449177628	33
1822	-0.0279655551719009	33
1823	0.2073689944797431	33
1824	0.1359305231291445	33
1825	0.1384126827663238	33
1826	0.0896392262974578	33
1827	0.0751921685802038	33
1828	-0.2483759668991301	33
1829	0.1615466003344806	33
1830	0.0898247467069481	33
1831	0.0882852455542893	33
1832	0.1964834328770779	33
1833	0.2046523273658009	33
1834	-0.0991641543135864	33
1835	0.1414017601791641	33
1836	0.2561485771532125	33
1837	-0.0354618359576847	33
1838	0.4226572512203427	33
1839	0.0688868662022622	33
1840	-0.028540601289746	33
1841	-0.2897882102498052	33
1842	-0.0549962843945383	33
1843	-0.0910630578682208	33
1844	0.077845134480943	33
1845	0.0324932956624648	33
1846	0.1615020236500758	33
1847	0.2244737131317077	33
1848	0.043804984091155	33
1849	-0.0313106312071712	33
1850	-0.1383492263253724	33
1851	-0.0242504095984962	33
1852	0.0870986348242272	33
1853	0.1040571695501743	33
1854	0.1967425601448249	33
1855	0.0859730990387993	33
1856	0.3105497918368619	33
1857	0.0328683792668048	33
1858	0.0437346890729733	33
1859	0.1970218283824276	33
1860	0.0287492702203208	33
1861	-0.0201788828996472	33
1862	0.2635282196179333	33
1863	-0.089385113552219	33
1864	0.1946371738391349	33
1865	0.3034096868038822	33
1866	0.2879346847678845	33
1867	0.0108671216396713	33
1868	-0.1114865958791326	33
1869	-0.1180983060500838	33
1870	-0.138180239046764	33
1871	-0.2547960870493767	33
1872	-0.0413230087120192	33
1873	0.0877945326040158	33
1874	-0.2081288601049117	33
1875	0.0095874022929852	33
1876	0.0049363528139088	33
1877	0.0065202079508393	33
1878	0.2047941096215437	33
1879	-0.0544614674942495	33
1880	0.2898605444134517	33
1881	0.3821598882145498	33
1882	-0.0958944528434606	33
1883	0.1186392428371732	33
1884	0.169530398427033	33
1885	0.4789757239085502	33
1886	0.1117788300718926	33
1887	-0.0444776101334467	33
1888	-0.0889708197475783	33
1889	-0.0156494284313648	33
1890	0.2489616887335055	33
1891	0.1338417372243111	33
1892	-0.0359099748123017	33
1893	-0.1720925899070537	33
1894	0.1280410073894099	33
1895	0.0797343392797627	33
1896	0.0938227628444912	33
1897	0.1442472513193862	33
1898	-0.0458859109402455	33
1899	0.3167246711949164	33
1900	-0.0531032235164996	33
1901	0.2434781039420393	33
1902	-0.0396287982301678	33
1903	0.1979113819875464	33
1904	-0.1289694639797393	33
1905	-0.0002183577228529	33
1906	0.3854161453395245	33
1907	0.0032088439360814	33
1908	0.2601955511138755	33
1909	0.3329414970698243	33
1910	-0.1338788793882054	33
1911	0.0373854043055855	33
1912	-0.0455607714593041	33
1913	0.3184562089918706	33
1914	0.360890912371163	33
1915	0.1301683435569056	33
1916	0.0460104189284103	33
1917	0.0331303066116609	33
1918	0.0140337662825192	33
1919	0.2511682273612982	33
1920	0.2049031295966434	33
1921	0.1310251778988474	33
1922	0.2324180098245779	33
1923	0.2604524831392116	33
1924	-0.0135381843191642	33
1925	0.1102570471800483	33
1926	-0.1997346147231272	33
1927	-0.036192339594312	33
1928	0.2362146792362962	33
1929	-0.1652178388471502	33
1930	0.4344519026587433	33
1931	-0.020024740042486	33
1932	0.1882120673829322	33
1933	0.3038765236119374	33
1934	0.1635028026332551	33
1935	0.3162032458301344	33
1936	0.0606538793688815	33
1937	0.0371401464440438	33
1938	-0.063980543270294	33
1939	0.2679397300201254	33
1940	0.2672498820888382	33
1941	0.0366749188175983	33
1942	0.2477954171322802	33
1943	-0.0843623728165101	33
1944	-0.106306207197837	33
1945	0.3967379581012474	33
1946	0.1045508547422435	33
1947	0.090632578742598	33
1948	0.1130121286275343	33
1949	0.3060585686501126	33
1950	0.1863137683999136	33
1951	0.2195120783063172	33
1952	0.0304757126205293	33
1953	0.1698669884272598	33
1954	-0.0247222114235363	33
1955	0.1662978671826978	33
1956	-0.1196339866573904	33
1957	-0.2411328941424364	33
1958	0.3123270791471654	33
1959	0.2574833228627985	33
1960	0.3208140981671024	33
1961	0.1246749457877547	33
1962	0.1544440027274835	33
1963	-0.2031014153903388	33
1964	0.2596343764260158	33
1965	-0.1621887026227156	33
1966	-0.0827961196954157	33
1967	0.2123515634518187	33
1968	-0.2580820416396993	33
1969	0.0139879157807247	33
1970	0.1671378077342004	33
1971	-0.0844569666756038	33
1972	0.1884827279007992	33
1973	-0.0625529919197786	33
1974	-0.2420872110290235	33
1975	0.0360576655619226	33
1976	0.6471576249830893	33
1977	-0.0724715077860626	33
1978	0.1061654763796914	33
1979	0.1796264193429549	33
1980	-0.5059636842690203	33
1981	0.0211760615972418	33
1982	-0.1932426118011801	33
1983	0.4183443229901378	33
1984	0.2595707796234538	33
1985	0.0721958035259725	33
1986	0.2646386134040182	33
1987	0.2331221142915431	33
1988	0.263505746239161	33
1989	0.3317016197960281	33
1990	-0.0437734559537495	33
1991	-0.0387253326262178	33
1992	-0.0899040363035591	33
1993	0.0612534600055425	33
1994	0.3376781119021803	33
1995	0.0290316461212974	33
1996	0.0583848151408444	33
1997	0.1881424879138981	33
1998	0.2996952228868623	33
1999	0.0307756456417968	33
2000	0.1502185261684046	33
2001	0.2986011286555611	33
2002	0.2756048753107467	33
2003	-0.1800347038686052	33
2004	0.1037165340722356	33
2005	0.053206744225311	33
2006	-0.1565904286342269	33
2007	0.3003088464497962	33
2008	0.026974487729267	33
2009	-0.0685332898648819	33
2010	0.3385513235562687	33
2011	0.0063060658782588	33
2012	0.0200107372468238	33
2013	0.0237033533676825	33
2014	0.2843070142229175	33
2015	0.1247924095006472	33
2016	0.2603221783472029	33
2017	0.1242538409701722	33
2018	0.0816133057697043	33
2019	-0.4344067585420372	33
2020	0.2772379846081753	33
2021	-0.0422423050472642	33
2022	0.1063172847140096	33
2023	0.2463919755209688	33
2024	0.0970795058308237	33
2025	0.1374171364623528	33
2026	0.3054049089097353	33
2027	0.0382186428799947	33
2028	-0.0328588700871977	33
