model	term	beta	se	t_or_z	p	n	r2	formula	note	q_fdr
trim_rating_boundary_success_raw	run_c_c	-1.801963817961736	0.9135078020002156	-1.9725762757758152	0.048543858156310946	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.06863097187616375
trim_rating_boundary_success_raw	global_trial_z_c	-0.7391270287447073	0.3631835312073029	-2.035133658973149	0.041837426038305404	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.05940552268642499
trim_rating_boundary_success_raw	up_first_c	3.7958374448123293	2.8126691939351463	1.349549905476674	0.17716040205656503	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.2243575748052252
trim_expected_boundary_success_raw	Intercept	30.574973250924927	2.4299128315172167	12.58274488465258	2.6273922439893744e-36	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.1339271789848878e-35
trim_expected_boundary_success_raw	C(subject)[T.sub-02]	-8.187475740206485	1.187653416678152	-6.893825778825885	5.431153483109341e-12	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.5905520914820213e-11
trim_expected_boundary_success_raw	C(subject)[T.sub-03]	-13.641564379989365	0.7403969935042872	-18.424662038974603	8.330934171624491e-76	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	4.554244013821388e-75
trim_expected_boundary_success_raw	C(subject)[T.sub-04]	-1.80523423009586	2.4789073158696353	-0.728237888741943	0.46646797609937873	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.5275913660710214
trim_expected_boundary_success_raw	C(subject)[T.sub-05]	-38.16574633306315	1.2426652937652412	-30.71281263309608	3.838784281598595e-207	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	4.3417973943597905e-206
trim_expected_boundary_success_raw	C(subject)[T.sub-06]	-41.85763768082501	0.7138562237316198	-58.635949774336815	0.0	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.0
trim_expected_boundary_success_raw	C(subject)[T.sub-07]	-24.06446468017764	7.892321782252352	-3.0490982684324863	0.0022952938835463415	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.004159427590072928
trim_expected_boundary_success_raw	C(subject)[T.sub-08]	-29.720077773720174	1.0453600791353195	-28.43046943049848	8.498284926582005e-178	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	7.7428818219969376e-177
trim_expected_boundary_success_raw	C(subject)[T.sub-09]	-32.01419164493322	6.037088735052815	-5.302918848790641	1.1396559207803824e-07	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	2.875439553968965e-07
trim_expected_boundary_success_raw	C(subject)[T.sub-10]	15.61219583107956	4.119220004217901	3.790085456735342	0.00015059546548064841	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.00031262856125096635
trim_expected_boundary_success_raw	C(subject)[T.sub-11]	-42.24334830442555	1.451921504940179	-29.094787948723187	4.178515947044985e-186	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	4.1531916079719844e-185
trim_expected_boundary_success_raw	C(subject)[T.sub-12]	21.23310700946419	4.02559382844349	5.2745279117426636	1.330982611627818e-07	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	3.3325366153734684e-07
trim_expected_boundary_success_raw	C(subject)[T.sub-13]	-13.05767375384154	4.437999662473325	-2.9422430705108296	0.0032584405153787024	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.005746067145399002
trim_expected_boundary_success_raw	C(subject)[T.sub-14]	-30.254132348227685	4.728845121661097	-6.397784568930932	1.576474932889818e-10	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	4.4576187757574163e-10
trim_expected_boundary_success_raw	C(subject)[T.sub-15]	36.323429060684354	2.222991303733177	16.339888059698954	5.134708603063576e-60	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	2.551794578492201e-59
trim_expected_boundary_success_raw	C(subject)[T.sub-16]	-9.799792621924304	1.1645041801928522	-8.415420733226885	3.914872482504626e-17	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.3375814315224138e-16
trim_expected_boundary_success_raw	C(subject)[T.sub-17]	-10.716017075590345	2.412626652223462	-4.441639184295063	8.927617075191723e-06	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	2.0194885521813e-05
trim_expected_boundary_success_raw	C(subject)[T.sub-18]	-14.015444279211023	1.8246556646004628	-7.681144750278089	1.5767319459118885e-14	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	5.0210493034864024e-14
trim_expected_boundary_success_raw	C(subject)[T.sub-19]	-1.8312669571170277	4.881532421467552	-0.37514182002840973	0.7075549964595618	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.7510616143648423
trim_expected_boundary_success_raw	C(subject)[T.sub-20]	-5.9877864323509975	3.517318573541842	-1.7023725054058618	0.08868556078576463	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.11824741438101952
trim_expected_boundary_success_raw	C(subject)[T.sub-21]	-18.72642522843249	4.110762589083154	-4.555462599120604	5.227041585635476e-06	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.1989298182436616e-05
trim_expected_boundary_success_raw	C(subject)[T.sub-22]	-33.15376260434231	3.505997899160608	-9.456298479893514	3.190372796499295e-21	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.1757778396087289e-20
trim_expected_boundary_success_raw	C(subject)[T.sub-23]	-16.169579336904782	3.625962156874261	-4.459389987358189	8.219324803282118e-06	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.8721795385253712e-05
trim_expected_boundary_success_raw	C(subject)[T.sub-24]	-34.764028383121286	1.7114334057029752	-20.312813964760657	9.906297052310622e-92	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	5.80225970206765e-91
trim_expected_boundary_success_raw	C(subject)[T.sub-25]	7.310836506681297	2.4634963701433636	2.9676668475285157	0.003000693749149549	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.005407843679786
trim_expected_boundary_success_raw	C(subject)[T.sub-26]	-19.607917394975246	0.7481999148596363	-26.206789128883724	2.2237393880105145e-151	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.7789915104084116e-150
trim_expected_boundary_success_raw	C(subject)[T.sub-27]	-40.86165625452708	5.157313667845469	-7.923050426288602	2.317535353648703e-15	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	7.52625342571064e-15
trim_expected_boundary_success_raw	C(subject)[T.sub-28]	-16.00743465402464	2.703276160304796	-5.92149440337601	3.1902916506582127e-09	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	8.720130511799116e-09
trim_expected_boundary_success_raw	C(subject)[T.sub-29]	-45.71769888178672	6.07837667697594	-7.521366527836143	5.420664805593698e-14	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.646275977995123e-13
trim_expected_boundary_success_raw	C(subject)[T.sub-30]	-12.358499538088003	0.3399074352476724	-36.3584266083589	1.9338769447953708e-289	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	2.8832347176949162e-288
trim_expected_boundary_success_raw	C(subject)[T.sub-31]	24.139877133388456	0.6666053633423669	36.213145679402935	3.780994401846331e-287	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	5.392026799154767e-286
trim_expected_boundary_success_raw	C(subject)[T.sub-32]	-2.6221722875891174	3.404299696947353	-0.7702530684770286	0.44114978974622854	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.5059604492535134
trim_expected_boundary_success_raw	C(subject)[T.sub-33]	9.977225706622384	4.12225868423289	2.420329841206713	0.015506434624236409	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.025687427054290616
trim_expected_boundary_success_raw	is_up_bin	-1.7885596418569647	4.848328250360716	-0.36890234107476033	0.7122005183134358	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.7535540967961514
trim_expected_boundary_success_raw	expected_raw_c	-0.19219258657417096	0.11333385124506984	-1.6958091908354838	0.08992202136217375	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.11941061946070038
trim_expected_boundary_success_raw	is_up_bin:expected_raw_c	0.0031038351721783056	0.11567524114253161	0.026832320741426868	0.9785934742690375	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.9874762590133805
trim_expected_boundary_success_raw	temp_z_c	4.1717062425233635	3.742861489946894	1.1145767092178862	0.26503185564107856	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.32316151914599917
trim_expected_boundary_success_raw	trial_c_c	-1.803466169644339	0.6110155790081174	-2.951587867157115	0.0031614458311190296	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.005635620829386096
trim_expected_boundary_success_raw	run_c_c	-1.8514812003719285	0.9715820996111494	-1.9056353560990225	0.056697531634639135	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.07879995922102388
trim_expected_boundary_success_raw	global_trial_z_c	-0.7752460383440949	0.3782843650757915	-2.0493737249457027	0.04042558450369008	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	0.05820345801036515
trim_expected_boundary_success_raw	up_first_c	29.869460238412294	1.605414315158312	18.605452783362548	2.9022933389118346e-77	611	0.24804977721384847	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding expected pain boundary trials.	1.6134783307848846e-76
trim_rating_and_expected_boundary_success_raw	Intercept	7.2091381776383745	3.518305589776433	2.0490369564789486	0.04045850129988797	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.05820345801036515
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-02]	-8.052968216312077	0.7238347484247275	-11.125423632725083	9.435656803353734e-29	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	3.8208585574074386e-28
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-03]	-10.594124282985746	0.5692348111541311	-18.611167264184036	2.6087183730702902e-77	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	1.475275217874233e-76
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-04]	-1.0846688895259238	1.955228328431189	-0.554753055565754	0.5790635809150189	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.6352269382612916
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-05]	-7.11355241787607	3.063737779136804	-2.321854195981578	0.020240787873379434	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.031765446997456724
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-06]	-11.15208386327995	2.7575112848575003	-4.044256835690975	5.248935404685411e-05	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.00011252619691090293
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-07]	2.6634273192506948	6.374542641736346	0.41782249628582147	0.6760769017114174	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.7246837377821729
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-08]	-27.301992871577283	1.0046703126251875	-27.175076767459778	1.280108993622769e-162	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	1.0766044869442775e-161
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-09]	-6.186638625226965	5.253880492620729	-1.1775369907854452	0.23898124222445205	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.2980450473369592
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-10]	-0.5788768117527252	5.207825602269312	-0.11115518374894877	0.9114932895162343	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.9256030927595197
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-11]	-9.36134310898429	2.16622469499224	-4.321501426248778	1.549710500160251e-05	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	3.4578574425344374e-05
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-12]	1.269133319476425	3.7984292747827375	0.33412056080707647	0.7382885854863317	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.7687576382206882
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-13]	13.833222067365346	4.397279977793525	3.1458588348305727	0.0016559991348120348	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.0031038155212476997
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-14]	0.9933425172956283	4.892790000770658	0.20302169460352232	0.8391180754702319	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.8574166004804862
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-15]	34.692110682531236	1.5573537327632148	22.276320371337203	6.270241447552625e-110	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	4.113278389594522e-109
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-16]	-7.282891362841523	0.7823285800373566	-9.30924875899812	1.287396751226616e-20	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	4.589849286981848e-20
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-17]	17.945744521446336	2.744130851922606	6.539682504160872	6.164956903269959e-11	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	1.7737770739232865e-10
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-18]	-0.025972800926972184	1.2861312371268632	-0.020194518395334055	0.9838882006821245	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.9874762590133805
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-19]	-0.07239506357417491	3.718166106061567	-0.019470637273615168	0.9844656606627299	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.9874762590133805
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-20]	24.800932886211438	3.5262086992918515	7.033313964426458	2.0168483129003963e-12	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	5.9596959155975674e-12
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-21]	-6.127727200367888	3.0053757399597765	-2.038922161676164	0.041457796707288726	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.05938059965061442
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-22]	-6.4560329685454745	3.695807722048561	-1.74685304379605	0.08066283272162023	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.10887822688350385
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-23]	12.75831862643756	3.896928923594606	3.273941833834893	0.0010605844032346651	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.0020225097922149425
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-24]	-5.232076323584679	2.65625589095317	-1.9697184828481273	0.04887064350719494	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.06879644236205983
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-25]	8.246728876893917	2.058533684328528	4.006118014815926	6.172481775106133e-05	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.0001314658455996631
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-26]	9.166994738672834	2.7882524479025848	3.287720502341368	0.0010100205873037527	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.0019373494306177243
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-27]	-10.884907990630879	4.783806852272251	-2.275365274302552	0.02288402670900792	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.035147140932379854
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-28]	-11.46579337105004	2.202873317598633	-5.204926347534582	1.940735639624559e-07	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	4.822434013612541e-07
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-29]	-10.74946182360683	5.8345073669138845	-1.8423940784725874	0.06541752733839423	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.0905356496497608
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-30]	-8.883661406546434	1.164742459645099	-7.62714652752791	2.4000674654357483e-14	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	7.569443544835822e-14
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-31]	26.716805824569178	0.7470557099971075	35.76280251532061	4.184236046472349e-280	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	5.718455930178877e-279
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-32]	-0.5982993004124058	2.5414625808220563	-0.23541534899124153	0.8138863740293327	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.8368486855223233
trim_rating_and_expected_boundary_success_raw	C(subject)[T.sub-33]	12.499386291552709	2.4708852916265944	5.058667164320003	4.2219704274616077e-07	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	1.0257824445980794e-06
trim_rating_and_expected_boundary_success_raw	is_up_bin	11.928377821557305	4.621031284284481	2.5813237538824176	0.009842223239223931	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.01664045990961572
trim_rating_and_expected_boundary_success_raw	expected_raw_c	-0.052986638273416514	0.09884843913838942	-0.5360392003684991	0.5919314585080233	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.6450283003011018
trim_rating_and_expected_boundary_success_raw	is_up_bin:expected_raw_c	-0.19466092903912016	0.10870747127628326	-1.7906858356072293	0.07334372397368534	516	0.28555367176378665	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed and expected boundary trials.	0.0994080225759041
